terminology,code,term,code_type
SNOMEDCT,4855003,Diabetic retinopathy,1
SNOMEDCT,8801005,Secondary diabetes mellitus,1
SNOMEDCT,11530004,Brittle diabetes,1
SNOMEDCT,25093002,Diabetic oculopathy,1
SNOMEDCT,25412000,Diabetic retinal microaneurysm,1
SNOMEDCT,26298008,Diabetic coma with ketoacidosis,1
SNOMEDCT,39058009,Diabetic amyotrophy,1
SNOMEDCT,43959009,Diabetic cataract,1
SNOMEDCT,44054006,Diabetes mellitus type II,1
SNOMEDCT,46635009,Insulin dependent diabetes mellitus,1
SNOMEDCT,48951005,Bullosis diabeticorum,1
SNOMEDCT,49455004,Diabetic polyneuropathy,1
SNOMEDCT,50620007,Diabetic autonomic neuropathy,1
SNOMEDCT,51002006,Diabetes mellitus associated with pancreatic disease,1
SNOMEDCT,59276001,Proliferative diabetic retinopathy,1
SNOMEDCT,62260007,Pretibial pigmental patches in diabetes,1
SNOMEDCT,73211009,Diabetes mellitus,1
SNOMEDCT,74627003,Diabetic complication,1
SNOMEDCT,75524006,Malnutrition related diabetes mellitus,1
SNOMEDCT,111552007,Diabetes mellitus without complication,1
SNOMEDCT,111556005,Diabetic ketoacidosis without coma,1
SNOMEDCT,126534007,Diabetic mixed sensory-motor polyneuropathy,1
SNOMEDCT,127011001,Diabetic sensory polyneuropathy,1
SNOMEDCT,127012008,Lipoatrophic diabetes,1
SNOMEDCT,127013003,Diabetic renal disease,1
SNOMEDCT,127014009,Diabetic peripheral angiopathy,1
SNOMEDCT,134395001,Diabetic retinopathy screening,1
SNOMEDCT,170745003,Diabetic on diet only,1
SNOMEDCT,170747006,Diabetic on insulin,1
SNOMEDCT,170763003,Diabetic - good control,1
SNOMEDCT,170766006,Loss of hypoglycemic warning,1
SNOMEDCT,190330002,"Diabetes mellitus, juvenile type, with hyperosmolar coma",1
SNOMEDCT,190331003,"Diabetes mellitus, adult onset, with hyperosmolar coma",1
SNOMEDCT,190368000,Type I diabetes mellitus with ulcer,1
SNOMEDCT,190369008,Type 1 diabetes mellitus with gangrene,1
SNOMEDCT,190372001,Type I diabetes mellitus maturity onset,1
SNOMEDCT,190388001,Type II diabetes mellitus with multiple complications,1
SNOMEDCT,190389009,Type 2 diabetes mellitus with ulcer,1
SNOMEDCT,190406000,Malnutrition-related diabetes mellitus with ketoacidosis,1
SNOMEDCT,190410002,Malnutrition-related diabetes mellitus with peripheral circulatory complications,1
SNOMEDCT,190411003,Malnutrition-related diabetes mellitus with multiple complications,1
SNOMEDCT,193141005,Diabetic mononeuritis multiplex,1
SNOMEDCT,193183000,Acute painful diabetic neuropathy,1
SNOMEDCT,193184006,Chronic painful diabetic neuropathy,1
SNOMEDCT,193185007,Asymptomatic diabetic neuropathy,1
SNOMEDCT,193349004,Preproliferative diabetic retinopathy,1
SNOMEDCT,193350004,Advanced diabetic maculopathy,1
SNOMEDCT,193489006,Diabetic iritis,1
SNOMEDCT,197605007,Nephrotic syndrome in diabetes mellitus,1
SNOMEDCT,199230006,"Pre-existing diabetes mellitus, non-insulin-dependent",1
SNOMEDCT,199231005,Pre-existing malnutrition-related diabetes mellitus,1
SNOMEDCT,200687002,Cellulitis in diabetic foot,1
SNOMEDCT,201250006,Ischaemic ulcer diabetic foot,1
SNOMEDCT,201251005,Neuropathic diabetic ulcer - foot,1
SNOMEDCT,201723002,Diabetic hand syndrome,1
SNOMEDCT,201724008,Diabetic Charcot's arthropathy,1
SNOMEDCT,230572002,Diabetic neuropathy,1
SNOMEDCT,230574001,Diabetic acute painful polyneuropathy,1
SNOMEDCT,230575000,Diabetic chronic painful polyneuropathy,1
SNOMEDCT,230576004,Diabetic asymmetric polyneuropathy,1
SNOMEDCT,230577008,Diabetic mononeuropathy,1
SNOMEDCT,230579006,Diabetic thoracic radiculopathy,1
SNOMEDCT,232020009,Diabetic maculopathy,1
SNOMEDCT,232021008,Proliferative diabetic retinopathy new vessels on disc,1
SNOMEDCT,232022001,Proliferative diabetic retinopathy with new vessels elsewhere than on disc,1
SNOMEDCT,232023006,Diabetic traction retinal detachment,1
SNOMEDCT,236499007,Microalbuminuric diabetic nephropathy,1
SNOMEDCT,236500003,Clinical diabetic nephropathy,1
SNOMEDCT,237599002,Insulin-treated non-insulin-dependent diabetes mellitus,1
SNOMEDCT,237604008,Diabetes mellitus autosomal dominant type II,1
SNOMEDCT,237620003,Abnormal metabolic state in diabetes mellitus,1
SNOMEDCT,237621004,Diabetic severe hyperglycemia,1
SNOMEDCT,237633009,Hypoglycemic state in diabetes,1
SNOMEDCT,238981002,Soft tissue complication of diabetes mellitus,1
SNOMEDCT,238982009,Diabetic dermopathy,1
SNOMEDCT,238983004,Diabetic thick skin syndrome,1
SNOMEDCT,238984005,Diabetic rubeosis,1
SNOMEDCT,267604001,Myasthenic syndrome due to diabetic amyotrophy,1
SNOMEDCT,268519009,Diabetic - poor control,1
SNOMEDCT,280137006,Diabetic foot,1
SNOMEDCT,290002008,Unstable type I diabetes mellitus,1
SNOMEDCT,308105005,O/E - Right diabetic foot at risk,1
SNOMEDCT,308106006,O/E - Left diabetic foot at risk,1
SNOMEDCT,309426007,Diabetic glomerulopathy,1
SNOMEDCT,310505005,Diabetic hyperosmolar non-ketotic state,1
SNOMEDCT,311782002,Advanced diabetic retinal disease,1
SNOMEDCT,312903003,Mild non proliferative diabetic retinopathy,1
SNOMEDCT,312904009,Moderate non proliferative diabetic retinopathy,1
SNOMEDCT,312905005,Severe non proliferative diabetic retinopathy,1
SNOMEDCT,312906006,Proliferative diabetic retinopathy - non high risk,1
SNOMEDCT,312907002,Proliferative diabetic retinopathy - high risk,1
SNOMEDCT,312908007,Proliferative diabetic retinopathy - quiescent,1
SNOMEDCT,312909004,Proliferative diabetic retinopathy - iris neovascularisation,1
SNOMEDCT,312910009,Diabetic vitreous hemorrhage,1
SNOMEDCT,312912001,Diabetic macular edema,1
SNOMEDCT,313435000,Type I diabetes mellitus without complication,1
SNOMEDCT,313436004,Non-insulin-dependent diabetes mellitus without complication,1
SNOMEDCT,314010006,Diffuse diabetic maculopathy,1
SNOMEDCT,314011005,Focal diabetic maculopathy,1
SNOMEDCT,314014002,Ischaemic diabetic maculopathy,1
SNOMEDCT,314015001,Mixed diabetic maculopathy,1
SNOMEDCT,314537004,Diabetic optic papillopathy,1
SNOMEDCT,314771006,Type 1 diabetes mellitus with hypoglycaemic coma,1
SNOMEDCT,314893005,Type 1 diabetes mellitus with arthropathy,1
SNOMEDCT,314902007,Type II diabetes mellitus with peripheral angiopathy,1
SNOMEDCT,314903002,Non-insulin dependent diabetes mellitus with arthropathy,1
SNOMEDCT,314904008,Type II diabetes mellitus with neuropathic arthropathy,1
SNOMEDCT,361216007,Diabetic femoral mononeuropathy,1
SNOMEDCT,371087003,Diabetic foot ulcer (disorder),1
SNOMEDCT,390834004,Non proliferative diabetic retinopathy (disorder),1
SNOMEDCT,390850007,O/E - no right diabetic retinopathy (context-dependent category),1
SNOMEDCT,390853009,O/E - no left diabetic retinopathy (context-dependent category),1
SNOMEDCT,390854003,O/E - diabetic maculopathy present both eyes (context-dependent category),1
SNOMEDCT,390855002,O/E - diabetic maculopathy absent both eyes (context-dependent category),1
SNOMEDCT,395204000,Hyperosmolar non-ketotic state in type 2 diabetes mellitus (disorder),1
SNOMEDCT,398140007,Somogyi phenomenon (disorder),1
SNOMEDCT,399864000,Diabetic macular edema not clinically significant (disorder),1
SNOMEDCT,399865004,Very severe proliferative diabetic retinopathy (disorder),1
SNOMEDCT,399866003,Diabetic retinal venous beading (disorder),1
SNOMEDCT,399870006,Non-high-risk proliferative diabetic retinopathy with no macular edema (disorder),1
SNOMEDCT,399871005,Visually threatening diabetic retinopathy (disorder),1
SNOMEDCT,401110002,Type 1 diabetes mellitus with persistent microalbuminuria (disorder),1
SNOMEDCT,401191002,Diabetic foot examination (regime/therapy),1
SNOMEDCT,408397002,Diabetic foot examination not indicated (context-dependent category),1
SNOMEDCT,408409007,O/E - right eye background diabetic retinopathy (context-dependent category),1
SNOMEDCT,408410002,O/E - left eye background diabetic retinopathy (context-dependent category),1
SNOMEDCT,408411003,O/E - right eye preproliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,408412005,O/E - left eye preproliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,408413000,O/E - right eye proliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,408414006,O/E - left eye proliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,412752009,Diabetic foot examination declined (context-dependent category),1
SNOMEDCT,414894003,O/E - left eye stable treated proliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,414910007,O/E - right eye stable treated proliferative diabetic retinopathy (context-dependent category),1
SNOMEDCT,417677008,O/E - sight threatening diabetic retinopathy (context-dependent category),1
SNOMEDCT,419100001,Infection of foot associated with diabetes (disorder),1
SNOMEDCT,420270002,Ketoacidosis in type I diabetes mellitus (disorder),1
SNOMEDCT,420279001,Renal disorder associated with type II diabetes mellitus (disorder),1
SNOMEDCT,420422005,Ketoacidosis in diabetes mellitus (disorder),1
SNOMEDCT,420436000,Mononeuropathy associated with type II diabetes mellitus (disorder),1
SNOMEDCT,420486006,Exudative maculopathy associated with type I diabetes mellitus (disorder),1
