Coding System (Read),Codes,Description,Entity type,Category
Read,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,res21: DMII,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,res21: DMII,diagnostic
Read,C109E12,Type 2 diabetes mellitus with diabetic cataract,res21: DMII,diagnostic
Read,C10F911,Type II diabetes mellitus without complication,res21: DMII,diagnostic
Read,C109212,Type 2 diabetes mellitus with neurological complications,res21: DMII,diagnostic
Read,C109C11,Type II diabetes mellitus with nephropathy,res21: DMII,diagnostic
Read,C109712,Type 2 diabetes mellitus - poor control,res21: DMII,diagnostic
Read,C109000,Non-insulin-dependent diabetes mellitus with renal comps,res21: DMII,diagnostic
Read,C10FP00,Type 2 diabetes mellitus with ketoacidotic coma,res21: DMII,diagnostic
Read,C109A11,Type II diabetes mellitus with mononeuropathy,res21: DMII,diagnostic
Read,C109512,Type 2 diabetes mellitus with gangrene,res21: DMII,diagnostic
Read,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,res21: DMII,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,res21: DMII,diagnostic
Read,C109D11,Type II diabetes mellitus with hypoglycaemic coma,res21: DMII,diagnostic
Read,C10FR00,Type 2 diabetes mellitus with gastroparesis,res21: DMII,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,res21: DMII,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,res21: DMII,diagnostic
Read,C109111,Type II diabetes mellitus with ophthalmic complications,res21: DMII,diagnostic
Read,C109611,Type II diabetes mellitus with retinopathy,res21: DMII,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res21: DMII,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,res21: DMII,diagnostic
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,res21: DMII,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,res21: DMII,diagnostic
Read,C109300,Non-insulin-dependent diabetes mellitus with multiple comps,res21: DMII,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,res21: DMII,diagnostic
Read,C109511,Type II diabetes mellitus with gangrene,res21: DMII,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,res21: DMII,diagnostic
Read,66Ao.00,Diabetes type 2 review,res21: DMII,diagnostic
Read,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,res21: DMII,diagnostic
Read,C109412,Type 2 diabetes mellitus with ulcer,res21: DMII,diagnostic
Read,C10F300,Type 2 diabetes mellitus with multiple complications,res21: DMII,diagnostic
Read,C10FJ11,Insulin treated Type II diabetes mellitus,res21: DMII,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,res21: DMII,diagnostic
Read,C109112,Type 2 diabetes mellitus with ophthalmic complications,res21: DMII,diagnostic
Read,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,res21: DMII,diagnostic
Read,C109211,Type II diabetes mellitus with neurological complications,res21: DMII,diagnostic
Read,66At100,Type II diabetic dietary review,res21: DMII,diagnostic
Read,C10FM11,Type II diabetes mellitus with persistent microalbuminuria,res21: DMII,diagnostic
Read,C10FE11,Type II diabetes mellitus with diabetic cataract,res21: DMII,diagnostic
Read,C10F111,Type II diabetes mellitus with ophthalmic complications,res21: DMII,diagnostic
Read,C10F411,Type II diabetes mellitus with ulcer,res21: DMII,diagnostic
Read,C10FD11,Type II diabetes mellitus with hypoglycaemic coma,res21: DMII,diagnostic
Read,C10FA11,Type II diabetes mellitus with mononeuropathy,res21: DMII,diagnostic
Read,C10F211,Type II diabetes mellitus with neurological complications,res21: DMII,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,res21: DMII,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res21: DMII,diagnostic
Read,C10FG11,Type II diabetes mellitus with arthropathy,res21: DMII,diagnostic
Read,66At111,Type 2 diabetic dietary review,res21: DMII,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res21: DMII,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res21: DMII,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,res21: DMII,diagnostic
Read,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,res21: DMII,diagnostic
Read,C109G12,Type 2 diabetes mellitus with arthropathy,res21: DMII,diagnostic
Read,C109011,Type II diabetes mellitus with renal complications,res21: DMII,diagnostic
Read,C10F500,Type 2 diabetes mellitus with gangrene,res21: DMII,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res21: DMII,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res21: DMII,diagnostic
Read,C109700,Non-insulin dependent diabetes mellitus - poor control,res21: DMII,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res21: DMII,diagnostic
Read,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,res21: DMII,diagnostic
Read,C109.00,Non-insulin dependent diabetes mellitus,res21: DMII,diagnostic
