Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,59149,Generic Qlaira tablets,res25: contraceptives,drug
CPRD_product_code,42510,Ethinylestradiol with levonorgestrel Tablet,res25: contraceptives,drug
CPRD_product_code,14459,Gynovlar 21 Tablet (Schering Health Care Ltd),res25: contraceptives,drug
CPRD_product_code,40618,Estradiol valerate and (estradiol valerate with dienogest) tablets,res25: contraceptives,drug
CPRD_product_code,6596,Norelgestromin with ethinylestradiol 203micrograms + 33.9micrograms/24hours Transdermal patch,res25: contraceptives,drug
CPRD_product_code,15886,Ethinylestradiol with levonorgestrel - triphasic 6x30+50mcg; 5x40+75mcg; 10x30+125mcg Tablet,res25: contraceptives,drug
CPRD_product_code,12631,Ethinylestradiol with levonorgestrel and placebo 30micrograms + 150micrograms Tablet,res25: contraceptives,drug
CPRD_product_code,9119,Minilyn Tablet (Organon Laboratories Ltd),res25: contraceptives,drug
CPRD_product_code,21733,Gestodene with ethinylestradiol 75microgramwith30microgram Tablet,res25: contraceptives,drug
CPRD_product_code,14977,Ethinylestradiol with gestodene - triphasic 6 x 30+50mcg; 5 x 40+70mcg; 10 x 30+100mcg Tablet,res25: contraceptives,drug
CPRD_product_code,2084,Ovran 30 Tablet (Wyeth Pharmaceuticals),res25: contraceptives,drug
CPRD_product_code,18569,Gestodene with ethinylestradiol 75microgramwith20microgram Tablet,res25: contraceptives,drug
CPRD_product_code,15987,Ethinylestradiol with norethisterone - triphasic 7 x 35+500mcg; 7 x 35+750mcg; 7 x 35mcg+1mg Tablet,res25: contraceptives,drug
CPRD_product_code,3538,Neocon 1/35 Tablet (Cilag Pharmaceuticals Ltd),res25: contraceptives,drug
CPRD_product_code,40650,Ethinylestradiol with norethisterone 35micrograms + 750micrograms Tablet,res25: contraceptives,drug
CPRD_product_code,56553,Generic Trinovum tablets,res25: contraceptives,drug
CPRD_product_code,45059,Ethinylestradiol with levonorgestrel 30micrograms + 50micrograms Tablet,res25: contraceptives,drug
