Coding System (Read),Codes,Description,Entity type,Category
Read,Eu33300,[X]Recurrent depress disorder cur epi severe with psyc symp,res41: Schizophrenia spectrum,diagnostic
Read,Eu23212,[X]Brief schizophrenifrm psych,res41: Schizophrenia spectrum,diagnostic
Read,ZS7C611,Schizophrenic language,res41: Schizophrenia spectrum,diagnostic
Read,Eu23211,[X]Brief schizophreniform disorder,res41: Schizophrenia spectrum,diagnostic
Read,Eu23200,[X]Acute schizophrenia-like psychotic disorder,res41: Schizophrenia spectrum,diagnostic
Read,Eu23112,[X]Cycloid psychosis with symptoms of schizophrenia,res41: Schizophrenia spectrum,diagnostic
Read,Eu23100,[X]Acute polymorphic psychot disord with symp of schizophren,res41: Schizophrenia spectrum,diagnostic
Read,Eu23300,[X]Other acute predominantly delusional psychotic disorders,res41: Schizophrenia spectrum,diagnostic
Read,Eu23z00,"[X]Acute and transient psychotic disorder, unspecified",res41: Schizophrenia spectrum,diagnostic
Read,Eu25.00,[X]Schizoaffective disorders,res41: Schizophrenia spectrum,diagnostic
Read,Eu23214,[X]Schizophrenic reaction,res41: Schizophrenia spectrum,diagnostic
Read,Eu23312,[X]Psychogenic paranoid psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu32A00,"[X]Recurr major depr ep, severe with psych, psych in remiss",res41: Schizophrenia spectrum,diagnostic
Read,Eu23y00,[X]Other acute and transient psychotic disorders,res41: Schizophrenia spectrum,diagnostic
Read,Eu23z12,[X]Reactive psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu23z11,[X]Brief reactive psychosis NOS,res41: Schizophrenia spectrum,diagnostic
Read,1BH..00,Delusions,res41: Schizophrenia spectrum,diagnostic
Read,Eu32900,"[X]Single major depr ep, severe with psych, psych in remiss",res41: Schizophrenia spectrum,diagnostic
Read,Eu25012,"[X]Schizophreniform psychosis, manic type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25000,"[X]Schizoaffective disorder, manic type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25011,"[X]Schizoaffective psychosis, manic type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25z11,[X]Schizoaffective psychosis NOS,res41: Schizophrenia spectrum,diagnostic
Read,Eu32314,[X]Single episode of reactive depressive psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu25z00,"[X]Schizoaffective disorder, unspecified",res41: Schizophrenia spectrum,diagnostic
Read,Eu25y00,[X]Other schizoaffective disorders,res41: Schizophrenia spectrum,diagnostic
Read,Eu25100,"[X]Schizoaffective disorder, depressive type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25111,"[X]Schizoaffective psychosis, depressive type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25212,[X]Mixed schizophrenic and affective psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu25200,"[X]Schizoaffective disorder, mixed type",res41: Schizophrenia spectrum,diagnostic
Read,Eu25112,"[X]Schizophreniform psychosis, depressive type",res41: Schizophrenia spectrum,diagnostic
Read,Eu2y.11,[X]Chronic hallucinatory psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu32313,[X]Single episode of psychotic depression,res41: Schizophrenia spectrum,diagnostic
Read,Eu2y.00,[X]Other nonorganic psychotic disorders,res41: Schizophrenia spectrum,diagnostic
Read,Eu2z.00,[X]Unspecified nonorganic psychosis,res41: Schizophrenia spectrum,diagnostic
Read,Eu32300,[X]Severe depressive episode with psychotic symptoms,res41: Schizophrenia spectrum,diagnostic
Read,Eu2z.11,[X]Psychosis NOS,res41: Schizophrenia spectrum,diagnostic
Read,Eu32312,[X]Single episode of psychogenic depressive psychosis,res41: Schizophrenia spectrum,diagnostic
