Coding System (Read),Codes,Description,Entity type,Category
Read,E101000,Unspecified hebephrenic schizophrenia,res26: SMI,diagnostic
Read,E106.00,Residual schizophrenia,res26: SMI,diagnostic
Read,E107.11,Cyclic schizophrenia,res26: SMI,diagnostic
Read,E101.00,Hebephrenic schizophrenia,res26: SMI,diagnostic
Read,E100000,Unspecified schizophrenia,res26: SMI,diagnostic
Read,E100z00,Simple schizophrenia NOS,res26: SMI,diagnostic
Read,E100.11,Schizophrenia simplex,res26: SMI,diagnostic
Read,E100.00,Simple schizophrenia,res26: SMI,diagnostic
Read,E100500,Schizophrenia in remission,res26: SMI,diagnostic
Read,E100200,Chronic schizophrenic,res26: SMI,diagnostic
Read,E100100,Subchronic schizophrenia,res26: SMI,diagnostic
Read,E100400,Acute exacerbation of chronic schizophrenia,res26: SMI,diagnostic
Read,E100300,Acute exacerbation of subchronic schizophrenia,res26: SMI,diagnostic
Read,E105500,Latent schizophrenia in remission,res26: SMI,diagnostic
Read,E101400,Acute exacerbation of chronic hebephrenic schizophrenia,res26: SMI,diagnostic
Read,E102z00,Catatonic schizophrenia NOS,res26: SMI,diagnostic
Read,E105200,Chronic latent schizophrenia,res26: SMI,diagnostic
Read,E102500,Catatonic schizophrenia in remission,res26: SMI,diagnostic
Read,E101z00,Hebephrenic schizophrenia NOS,res26: SMI,diagnostic
Read,E101500,Hebephrenic schizophrenia in remission,res26: SMI,diagnostic
Read,E102100,Subchronic catatonic schizophrenia,res26: SMI,diagnostic
Read,E102.00,Catatonic schizophrenia,res26: SMI,diagnostic
Read,E102000,Unspecified catatonic schizophrenia,res26: SMI,diagnostic
Read,E103300,Acute exacerbation of subchronic paranoid schizophrenia,res26: SMI,diagnostic
Read,E105000,Unspecified latent schizophrenia,res26: SMI,diagnostic
Read,E103200,Chronic paranoid schizophrenia,res26: SMI,diagnostic
Read,E103.00,Paranoid schizophrenia,res26: SMI,diagnostic
Read,E103000,Unspecified paranoid schizophrenia,res26: SMI,diagnostic
Read,E105.00,Latent schizophrenia,res26: SMI,diagnostic
Read,E103500,Paranoid schizophrenia in remission,res26: SMI,diagnostic
Read,E103400,Acute exacerbation of chronic paranoid schizophrenia,res26: SMI,diagnostic
Read,E104.00,Acute schizophrenic episode,res26: SMI,diagnostic
Read,E103z00,Paranoid schizophrenia NOS,res26: SMI,diagnostic
Read,E105z00,Latent schizophrenia NOS,res26: SMI,diagnostic
Read,E111600,Recurrent manic episodes; in full remission,res26: SMI,diagnostic
Read,E11..00,Affective psychoses,res26: SMI,diagnostic
Read,E107.00,Schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E107000,Unspecified schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E10z.00,Schizophrenia NOS,res26: SMI,diagnostic
Read,E107200,Chronic schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E107300,Acute exacerbation subchronic schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E107100,Subchronic schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E10yz00,Other schizophrenia NOS,res26: SMI,diagnostic
Read,E107400,Acute exacerbation of chronic schizo-affective schizophrenia,res26: SMI,diagnostic
Read,E107500,Schizo-affective schizophrenia in remission,res26: SMI,diagnostic
Read,E10y100,Coenesthopathic schizophrenia,res26: SMI,diagnostic
Read,E10y000,Atypical schizophrenia,res26: SMI,diagnostic
Read,E10y.11,Cenesthopathic schizophrenia,res26: SMI,diagnostic
Read,E107z00,Schizo-affective schizophrenia NOS,res26: SMI,diagnostic
Read,E10y.00,Other schizophrenia,res26: SMI,diagnostic
Read,E110.00,Manic disorder; single episode,res26: SMI,diagnostic
Read,E111500,Recurrent manic episodes; partial or unspecified remission,res26: SMI,diagnostic
Read,E11..12,Depressive psychoses,res26: SMI,diagnostic
Read,E110.11,Hypomanic psychoses,res26: SMI,diagnostic
Read,E110000,Single manic episode; unspecified,res26: SMI,diagnostic
Read,E111400,Recurrent manic episodes; severe; with psychosis,res26: SMI,diagnostic
Read,E110100,Single manic episode; mild,res26: SMI,diagnostic
Read,E110200,Single manic episode; moderate,res26: SMI,diagnostic
Read,E12yz00,Other paranoid states NOS,res26: SMI,diagnostic
Read,E111300,Recurrent manic episodes; severe without mention psychosis,res26: SMI,diagnostic
Read,E110300,Single manic episode; severe without mention of psychosis,res26: SMI,diagnostic
Read,E111200,Recurrent manic episodes; moderate,res26: SMI,diagnostic
Read,E110600,Single manic episode in full remission,res26: SMI,diagnostic
Read,E110400,Single manic episode; severe; with psychosis,res26: SMI,diagnostic
Read,E111100,Recurrent manic episodes; mild,res26: SMI,diagnostic
Read,E111000,Recurrent manic episodes; unspecified,res26: SMI,diagnostic
Read,E111.00,Recurrent manic episodes,res26: SMI,diagnostic
Read,E110z00,Manic disorder; single episode NOS,res26: SMI,diagnostic
Read,Eu25000,[X]Schizoaffective disorder; manic type,res26: SMI,diagnostic
Read,E116100,Mixed bipolar affective disorder; mild,res26: SMI,diagnostic
Read,E114100,Bipolar affective disorder; currently manic; mild,res26: SMI,diagnostic
Read,E131.00,Acute hysterical psychosis,res26: SMI,diagnostic
Read,E111z00,Recurrent manic episode NOS,res26: SMI,diagnostic
Read,E114.11,Manic-depressive - now manic,res26: SMI,diagnostic
Read,E114000,Bipolar affective disorder; currently manic; unspecified,res26: SMI,diagnostic
Read,E112400,Single major depressive episode; severe; with psychosis,res26: SMI,diagnostic
Read,E113400,Recurrent major depressive episodes; severe; with psychosis,res26: SMI,diagnostic
Read,E114.00,Bipolar affective disorder; currently manic,res26: SMI,diagnostic
Read,E115.00,Bipolar affective disorder; currently depressed,res26: SMI,diagnostic
Read,E114200,Bipolar affective disorder; currently manic; moderate,res26: SMI,diagnostic
Read,E116000,Mixed bipolar affective disorder; unspecified,res26: SMI,diagnostic
Read,E114400,Bipolar affect disord; currently manic;severe with psychosis,res26: SMI,diagnostic
Read,E114300,Bipolar affect disord; currently manic; severe; no psychosis,res26: SMI,diagnostic
Read,E114z00,Bipolar affective disorder; currently manic; NOS,res26: SMI,diagnostic
Read,E114600,Bipolar affective disorder; currently manic; full remission,res26: SMI,diagnostic
Read,E114500,Bipolar affect disord;currently manic; part/unspec remission,res26: SMI,diagnostic
Read,E115.11,Manic-depressive - now depressed,res26: SMI,diagnostic
Read,E115400,Bipolar affect disord; now depressed; severe with psychosis,res26: SMI,diagnostic
Read,E115300,Bipolar affect disord; now depressed; severe; no psychosis,res26: SMI,diagnostic
Read,E115000,Bipolar affective disorder; currently depressed; unspecified,res26: SMI,diagnostic
Read,E115100,Bipolar affective disorder; currently depressed; mild,res26: SMI,diagnostic
Read,E115200,Bipolar affective disorder; currently depressed; moderate,res26: SMI,diagnostic
Read,E116.00,Mixed bipolar affective disorder,res26: SMI,diagnostic
Read,E115500,Bipolar affect disord; now depressed; part/unspec remission,res26: SMI,diagnostic
Read,E115z00,Bipolar affective disorder; currently depressed; NOS,res26: SMI,diagnostic
Read,E115600,Bipolar affective disorder; now depressed; in full remission,res26: SMI,diagnostic
Read,E130.11,Psychotic reactive depression,res26: SMI,diagnostic
Read,E116500,Mixed bipolar affective disorder; partial/unspec remission,res26: SMI,diagnostic
Read,E116400,Mixed bipolar affective disorder; severe; with psychosis,res26: SMI,diagnostic
Read,E116300,Mixed bipolar affective disorder; severe; without psychosis,res26: SMI,diagnostic
Read,E116200,Mixed bipolar affective disorder; moderate,res26: SMI,diagnostic
Read,E11y.00,Other and unspecified manic-depressive psychoses,res26: SMI,diagnostic
Read,E117z00,Unspecified bipolar affective disorder; NOS,res26: SMI,diagnostic
Read,E116600,Mixed bipolar affective disorder; in full remission,res26: SMI,diagnostic
Read,E117100,Unspecified bipolar affective disorder; mild,res26: SMI,diagnostic
Read,E117200,Unspecified bipolar affective disorder; moderate,res26: SMI,diagnostic
Read,E117000,Unspecified bipolar affective disorder; unspecified,res26: SMI,diagnostic
Read,E116z00,Mixed bipolar affective disorder; NOS,res26: SMI,diagnostic
Read,E117.00,Unspecified bipolar affective disorder,res26: SMI,diagnostic
Read,E117600,Unspecified bipolar affective disorder; in full remission,res26: SMI,diagnostic
Read,E117300,Unspecified bipolar affective disorder; severe; no psychosis,res26: SMI,diagnostic
Read,E117500,Unspecified bipolar affect disord; partial/unspec remission,res26: SMI,diagnostic
Read,E117400,Unspecified bipolar affective disorder;severe with psychosis,res26: SMI,diagnostic
Read,E11y100,Atypical manic disorder,res26: SMI,diagnostic
Read,E11y000,Unspecified manic-depressive psychoses,res26: SMI,diagnostic
Read,E11zz00,Other affective psychosis NOS,res26: SMI,diagnostic
Read,E11y300,Other mixed manic-depressive psychoses,res26: SMI,diagnostic
Read,E130.00,Reactive depressive psychosis,res26: SMI,diagnostic
Read,E11yz00,Other and unspecified manic-depressive psychoses NOS,res26: SMI,diagnostic
Read,E11z000,Unspecified affective psychoses NOS,res26: SMI,diagnostic
Read,E11z.00,Other and unspecified affective psychoses,res26: SMI,diagnostic
Read,E122.00,Paraphrenia,res26: SMI,diagnostic
Read,E120.00,Simple paranoid state,res26: SMI,diagnostic
Read,E121.00,Chronic paranoid psychosis,res26: SMI,diagnostic
Read,E123.00,Shared paranoid disorder,res26: SMI,diagnostic
Read,E13..00,Other nonorganic psychoses,res26: SMI,diagnostic
Read,E12z.00,Paranoid psychosis NOS,res26: SMI,diagnostic
Read,E13..11,Reactive psychoses,res26: SMI,diagnostic
Read,E12y000,Paranoia querulans,res26: SMI,diagnostic
Read,E123.11,Folie a deux,res26: SMI,diagnostic
Read,E12y.00,Other paranoid states,res26: SMI,diagnostic
Read,Eu21.13,[X]Latent schizophrenia,res26: SMI,diagnostic
Read,Eu20.00,[X]Schizophrenia,res26: SMI,diagnostic
Read,E133.00,Acute paranoid reaction,res26: SMI,diagnostic
Read,E132.00,Reactive confusion,res26: SMI,diagnostic
Read,E212200,Schizotypal personality,res26: SMI,diagnostic
