Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,1049,Nu-seals aspirin 600mg Tablet (Eli Lilly and Company Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,56883,Aspirin 75mg tablets (Waymade Healthcare Plc),res25: P3_P11_aspirin,drug
CPRD_product_code,56736,Aspirin 300mg tablets (Waymade Healthcare Plc),res25: P3_P11_aspirin,drug
CPRD_product_code,657,Aspirin 500mg granules sachets sugar free,res25: P3_P11_aspirin,drug
CPRD_product_code,34,Aspirin 75mg gastro-resistant tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,645,Aspirin 300mg suppositories,res25: P3_P11_aspirin,drug
CPRD_product_code,16,Aspirin 75mg tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,3,Aspirin 75mg dispersible tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,254,Aspirin 300mg tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,434,Aspirin 300mg gastro-resistant tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,395,Aspirin mixture,res25: P3_P11_aspirin,drug
CPRD_product_code,393,Disprin 300mg dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,377,Aspirin 300mg dispersible tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,34386,Aspirin 300mg tablets (Actavis UK Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,31870,Aspirin 320mg tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,2607,Paynocil Tablet (Beecham Research Laboratories),res25: P3_P11_aspirin,drug
CPRD_product_code,48000,Aspirin 300mg tablets (Sigma Pharmaceuticals Plc),res25: P3_P11_aspirin,drug
CPRD_product_code,2105,Solprin 300mg Tablet (Reckitt Benckiser Healthcare (UK) Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,1902,Aspirn 600mg gastro-resistant tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,1137,Nu-seals aspirin ec 300mg Gastro-resistant tablet (Eli Lilly and Company Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,34385,Aspirin 75mg Soluble tablet (Co-operative),res25: P3_P11_aspirin,drug
CPRD_product_code,8645,Aspirin 300mg effervescent tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,31858,Caspac xl 162.5mg Capsule (Pharmacia Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,8185,Disprin CV 300mg modified-release tablets (Reckitt Benckiser Healthcare (UK) Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,8186,Aspirin 300mg modified-release tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,2628,Nu-seals aspirin ec 75mg Gastro-resistant tablet (Eli Lilly and Company Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,7516,Aspirin 300mg effervescent tablets sugar free,res25: P3_P11_aspirin,drug
CPRD_product_code,6696,Micropirin 75mg gastro-resistant tablets (Dexcel-Pharma Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,6006,Nu-Seals 75 gastro-resistant tablets (Alliance Pharmaceuticals Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,6007,Nu-Seals 300 gastro-resistant tablets (Alliance Pharmaceuticals Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,10305,Aspirin 162.5mg capsules,res25: P3_P11_aspirin,drug
CPRD_product_code,31499,Paracetamol with aspirin tablet,res25: P3_P11_aspirin,drug
CPRD_product_code,32036,Aspirin 75mg dispersible tablets (Actavis UK Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,9301,Aspirin 100mg modified-release tablets,res25: P3_P11_aspirin,drug
CPRD_product_code,9144,Caprin 75mg gastro-resistant tablets (Wockhardt UK Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,31956,Aspirin 75mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,31210,Aspirin 300mg Tablet (Co-operative),res25: P3_P11_aspirin,drug
CPRD_product_code,10310,Aspirin powder,res25: P3_P11_aspirin,drug
CPRD_product_code,31953,Aspirin 75mg dispersible tablets (IVAX Pharmaceuticals UK Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,31938,Aspirin 75mg gastro-resistant tablets (Sandoz Ltd),res25: P3_P11_aspirin,drug
CPRD_product_code,43434,Aspirin 300mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),res25: P3_P11_aspirin,drug
