Coding System (Read),Codes,Description,Entity type,Category
Read,J121100,Chronic duodenal ulcer with haemorrhage,res25: P3_peptic,diagnostic
Read,J120300,Acute duodenal ulcer with haemorrhage and perforation,res25: P3_peptic,diagnostic
Read,J12y.00,Unspecified duodenal ulcer,res25: P3_peptic,diagnostic
Read,761J.11,Stomach ulcer operations,res25: P3_peptic,diagnostic
Read,J14..14,Marginal ulcer,res25: P3_peptic,diagnostic
Read,J130200,Acute peptic ulcer with perforation,res25: P3_peptic,diagnostic
Read,J111000,Chronic gastric ulcer without mention of complication,res25: P3_peptic,diagnostic
Read,J17y700,Deformed duodenal cap (bulb),res25: P3_peptic,diagnostic
Read,J123.00,Duodenal erosion,res25: P3_peptic,diagnostic
Read,J11..12,Pyloric ulcer,res25: P3_peptic,diagnostic
Read,14C1.00,H/O: peptic ulcer,res25: P3_peptic,diagnostic
Read,J14..15,Stomal ulcer,res25: P3_peptic,diagnostic
Read,J120000,Acute duodenal ulcer without mention of complication,res25: P3_peptic,diagnostic
Read,14C1.12,H/O: gastric ulcer,res25: P3_peptic,diagnostic
Read,J111211,Perforated chronic gastric ulcer,res25: P3_peptic,diagnostic
Read,J110111,Bleeding acute gastric ulcer,res25: P3_peptic,diagnostic
Read,J14..13,Jejunal ulcer,res25: P3_peptic,diagnostic
Read,J121.00,Chronic duodenal ulcer,res25: P3_peptic,diagnostic
Read,J14z.00,Gastrojejunal ulcer NOS,res25: P3_peptic,diagnostic
Read,J110z00,Acute gastric ulcer NOS,res25: P3_peptic,diagnostic
Read,J12z.00,Duodenal ulcer NOS,res25: P3_peptic,diagnostic
Read,J110200,Acute gastric ulcer with perforation,res25: P3_peptic,diagnostic
Read,J111z00,Chronic gastric ulcer NOS,res25: P3_peptic,diagnostic
Read,J13..11,Stress ulcer NOS,res25: P3_peptic,diagnostic
Read,J11yz00,Unspecified gastric ulcer NOS,res25: P3_peptic,diagnostic
Read,J121400,Chronic duodenal ulcer with obstruction,res25: P3_peptic,diagnostic
Read,J140.00,Acute gastrojejunal ulcer,res25: P3_peptic,diagnostic
Read,J140200,Acute gastrojejunal ulcer with perforation,res25: P3_peptic,diagnostic
Read,J130100,Acute peptic ulcer with haemorrhage,res25: P3_peptic,diagnostic
Read,761Jy00,Other specified operation on gastric ulcer,res25: P3_peptic,diagnostic
Read,J130300,Acute peptic ulcer with haemorrhage and perforation,res25: P3_peptic,diagnostic
Read,J12y300,Unspecified duodenal ulcer with haemorrhage and perforation,res25: P3_peptic,diagnostic
Read,J125.00,Anti-platelet induced duodenal ulcer,res25: P3_peptic,diagnostic
Read,J113.00,Non steroidal anti inflammatory drug induced gastric ulcer,res25: P3_peptic,diagnostic
Read,J13y400,Unspecified peptic ulcer with obstruction,res25: P3_peptic,diagnostic
Read,J130y00,Acute peptic ulcer unspecified,res25: P3_peptic,diagnostic
Read,J14yz00,Unspecified gastrojejunal ulcer NOS,res25: P3_peptic,diagnostic
Read,J11yy00,Unspec gastric ulcer; unspec haemorrhage and/or perforation,res25: P3_peptic,diagnostic
Read,J12y000,Unspecified duodenal ulcer without mention of complication,res25: P3_peptic,diagnostic
Read,J113z00,Non steroidal anti inflammatory drug induced gastric ulc NOS,res25: P3_peptic,diagnostic
Read,J141.00,Chronic gastrojejunal ulcer,res25: P3_peptic,diagnostic
Read,J11y400,Unspecified gastric ulcer with obstruction,res25: P3_peptic,diagnostic
Read,761D500,Endoscopic injection haemostasis of duodenal ulcer,res25: P3_peptic,diagnostic
Read,J131.00,Chronic peptic ulcer,res25: P3_peptic,diagnostic
Read,J11..11,Prepyloric ulcer,res25: P3_peptic,diagnostic
Read,J11y.00,Unspecified gastric ulcer,res25: P3_peptic,diagnostic
Read,J11z.12,Multiple gastric ulcers,res25: P3_peptic,diagnostic
Read,J131200,Chronic peptic ulcer with perforation,res25: P3_peptic,diagnostic
Read,J121z00,Chronic duodenal ulcer NOS,res25: P3_peptic,diagnostic
Read,J111111,Bleeding chronic gastric ulcer,res25: P3_peptic,diagnostic
Read,J12y100,Unspecified duodenal ulcer with haemorrhage,res25: P3_peptic,diagnostic
Read,J13z.00,Peptic ulcer NOS,res25: P3_peptic,diagnostic
Read,J11..00,Gastric ulcer - (GU),res25: P3_peptic,diagnostic
Read,J12..00,Duodenal ulcer - (DU),res25: P3_peptic,diagnostic
Read,J13..00,Peptic ulcer - (PU) site unspecified,res25: P3_peptic,diagnostic
Read,J12y200,Unspecified duodenal ulcer with perforation,res25: P3_peptic,diagnostic
Read,J13y.00,Unspecified peptic ulcer,res25: P3_peptic,diagnostic
Read,J121111,Bleeding chronic duodenal ulcer,res25: P3_peptic,diagnostic
Read,J11z.11,Gastric erosions,res25: P3_peptic,diagnostic
Read,J173300,Duodenal scar,res25: P3_peptic,diagnostic
Read,J120200,Acute duodenal ulcer with perforation,res25: P3_peptic,diagnostic
Read,J120100,Acute duodenal ulcer with haemorrhage,res25: P3_peptic,diagnostic
Read,J17y800,Healed gastric ulcer leaving a scar,res25: P3_peptic,diagnostic
Read,J14y200,Unspecified gastrojejunal ulcer with perforation,res25: P3_peptic,diagnostic
Read,J111.00,Chronic gastric ulcer,res25: P3_peptic,diagnostic
Read,J14..00,Gastrojejunal ulcer (GJU),res25: P3_peptic,diagnostic
