Coding System (Read),Codes,Description,Entity type,Category
Read,B153,Secondary malignant neoplasm of liver,res17: Metastases,symptom
Read,B583z,Secondary malignant neoplasm of brain or spinal cord NOS,res17: Metastases,symptom
Read,B5631,Secondary and unspec malig neop supratrochlear lymph nodes,res17: Metastases,symptom
Read,B5605,Secondary and unspec malig neop submandibular lymph nodes,res17: Metastases,symptom
Read,B5603,Secondary and unspec malignant neoplasm occipital lymph node,res17: Metastases,symptom
Read,B56,Secondary and unspecified malignant neoplasm of lymph nodes,res17: Metastases,symptom
Read,B5601,Secondary and unspec malignant neoplasm mastoid lymph nodes,res17: Metastases,symptom
Read,B560-99,Secondary nodes - head/neck,res17: Metastases,symptom
Read,B56-1,Lymph node metastases,res17: Metastases,symptom
Read,B561z,Secondary and unspec malig neop intrathoracic LN NOS,res17: Metastases,symptom
Read,B561-99,Secondary nodes -intrathoracic,res17: Metastases,symptom
Read,B5607,Secondary and unspec malig neop submental lymph nodes,res17: Metastases,symptom
Read,B563-99,Secondary nodes - axilla/arm,res17: Metastases,symptom
Read,B5608,Secondary and unspec malig neop anterior cervical LN,res17: Metastases,symptom
Read,B560z,Secondary unspec malig neop lymph nodes head/face/neck NOS,res17: Metastases,symptom
Read,B5618,Secondary and unspec malig neop bronchopulmonary lymph nodes,res17: Metastases,symptom
Read,B5613,Secondary and unspec malig neop ant mediastinal lymph nodes,res17: Metastases,symptom
Read,B5611,Secondary and unspec malig neop intercostal lymph nodes,res17: Metastases,symptom
Read,B5616,Secondary and unspec malig neop superfic tracheobronchial LN,res17: Metastases,symptom
Read,B5615,Secondary and unspec malig neop paratracheal lymph nodes,res17: Metastases,symptom
Read,B5623,Secondary and unspec malig neop common iliac lymph nodes,res17: Metastases,symptom
Read,B562,Secondary and unspec malig neop intra-abdominal lymph nodes,res17: Metastases,symptom
Read,B562z,Secondary and unspec malig neop intra-abdominal LN NOS,res17: Metastases,symptom
Read,B5622,Secondary and unspec malig neop inferior mesenteric LN,res17: Metastases,symptom
Read,B5620,Secondary and unspec malig neop coeliac lymph nodes,res17: Metastases,symptom
Read,B56z-99,Secondary nodes NOS,res17: Metastases,symptom
Read,B565,Secondary and unspec malig neop intrapelvic lymph nodes,res17: Metastases,symptom
Read,B5642,Secondary and unspec malig neop popliteal lymph nodes,res17: Metastases,symptom
Read,B564,Secondary and unspec malig neop inguinal and lower limb LN,res17: Metastases,symptom
Read,B5640,Secondary and unspec malig neop superficial inguinal LN,res17: Metastases,symptom
Read,B5633,Secondary and unspec malig neop pectoral lymph nodes,res17: Metastases,symptom
Read,B56z,Secondary and unspec malig neop lymph nodes NOS,res17: Metastases,symptom
Read,B5650,Secondary and unspec malig neop internal iliac lymph nodes,res17: Metastases,symptom
Read,B5654,Secondary and unspec malig neop obturator lymph nodes,res17: Metastases,symptom
Read,B5652,Secondary and unspec malig neop circumflex iliac LN,res17: Metastases,symptom
Read,B577-1,Liver metastases,res17: Metastases,symptom
