Coding System (Read),Codes,Description,Entity type,Category
Read,G34..00,Other chronic ischaemic heart disease,Ischaemic Heart Disease,diagnostic
Read,G31yz00,Other acute and subacute ischaemic heart disease NOS,Ischaemic Heart Disease,diagnostic
Read,G31y.00,Other acute and subacute ischaemic heart disease,Ischaemic Heart Disease,diagnostic
Read,G3...13,IHD - Ischaemic heart disease,Ischaemic Heart Disease,diagnostic
Read,G340.12,Coronary artery disease,Ischaemic Heart Disease,diagnostic
Read,G30..14,Heart attack,Ischaemic Heart Disease,diagnostic
Read,G3...00,Ischaemic heart disease,Ischaemic Heart Disease,diagnostic
Read,G30..00,Acute myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G311.13,Unstable angina,Ischaemic Heart Disease,diagnostic
Read,G33z300,Angina on effort,Ischaemic Heart Disease,diagnostic
Read,G33..00,Angina pectoris,Ischaemic Heart Disease,diagnostic
Read,G340.11,Triple vessel disease of the heart,Ischaemic Heart Disease,diagnostic
Read,G308.00,Inferior myocardial infarction NOS,Ischaemic Heart Disease,diagnostic
Read,G30..15,MI - acute myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G31y000,Acute coronary insufficiency,Ischaemic Heart Disease,diagnostic
Read,G30..12,Coronary thrombosis,Ischaemic Heart Disease,diagnostic
Read,G307.00,Acute subendocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G32..00,Old myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G340000,Single coronary vessel disease,Ischaemic Heart Disease,diagnostic
Read,G340100,Double coronary vessel disease,Ischaemic Heart Disease,diagnostic
Read,G311.11,Crescendo angina,Ischaemic Heart Disease,diagnostic
Read,G301.00,Other specified anterior myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G340.00,Coronary atherosclerosis,Ischaemic Heart Disease,diagnostic
Read,G311100,Unstable angina,Ischaemic Heart Disease,diagnostic
Read,G302.00,Acute inferolateral infarction,Ischaemic Heart Disease,diagnostic
Read,G33z200,Syncope anginosa,Ischaemic Heart Disease,diagnostic
Read,G331.11,Variant angina pectoris,Ischaemic Heart Disease,diagnostic
Read,G31..00,Other acute and subacute ischaemic heart disease,Ischaemic Heart Disease,diagnostic
Read,G307000,Acute non-Q wave infarction,Ischaemic Heart Disease,diagnostic
Read,G33z500,Post infarct angina,Ischaemic Heart Disease,diagnostic
Read,G307100,Acute non-ST segment elevation myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G30..16,Thrombosis - coronary,Ischaemic Heart Disease,diagnostic
Read,G300.00,Acute anterolateral infarction,Ischaemic Heart Disease,diagnostic
Read,G311500,Acute coronary syndrome,Ischaemic Heart Disease,diagnostic
Read,G30..11,Attack - heart,Ischaemic Heart Disease,diagnostic
Read,G30X000,Acute ST segment elevation myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G33z700,Stable angina,Ischaemic Heart Disease,diagnostic
Read,G331.00,Prinzmetal's angina,Ischaemic Heart Disease,diagnostic
Read,G301z00,Anterior myocardial infarction NOS,Ischaemic Heart Disease,diagnostic
Read,G311400,Worsening angina,Ischaemic Heart Disease,diagnostic
Read,G30z.00,Acute myocardial infarction NOS,Ischaemic Heart Disease,diagnostic
Read,G32..11,Healed myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G305.00,Lateral myocardial infarction NOS,Ischaemic Heart Disease,diagnostic
Read,G310.11,Dressler's syndrome,Ischaemic Heart Disease,diagnostic
Read,G32..12,Personal history of myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G30A.00,Mural thrombosis,Ischaemic Heart Disease,diagnostic
Read,G311200,Angina at rest,Ischaemic Heart Disease,diagnostic
Read,G301100,Acute anteroseptal infarction,Ischaemic Heart Disease,diagnostic
Read,G30..17,Silent myocardial infarction,Ischaemic Heart Disease,diagnostic
Read,G330000,Nocturnal angina,Ischaemic Heart Disease,diagnostic
Read,G3...11,Arteriosclerotic heart disease,Ischaemic Heart Disease,diagnostic
Read,G3...12,Atherosclerotic heart disease,Ischaemic Heart Disease,diagnostic
Read,G311.14,Angina at rest,Ischaemic Heart Disease,diagnostic
Read,G330.00,Angina decubitus,Ischaemic Heart Disease,diagnostic
Read,G31y300,Transient myocardial ischaemia,Ischaemic Heart Disease,diagnostic
Read,G304.00,Posterior myocardial infarction NOS,Ischaemic Heart Disease,diagnostic
Read,G310.00,Postmyocardial infarction syndrome,Ischaemic Heart Disease,diagnostic
Read,G33z600,New onset angina,Ischaemic Heart Disease,diagnostic
Read,G33z.00,Angina pectoris NOS,Ischaemic Heart Disease,diagnostic
Read,G30X.00,Acute transmural myocardial infarction of unspecif site,Ischaemic Heart Disease,diagnostic
Read,G33zz00,Angina pectoris NOS,Ischaemic Heart Disease,diagnostic
Read,G303.00,Acute inferoposterior infarction,Ischaemic Heart Disease,diagnostic
Read,G30y000,Acute atrial infarction,Ischaemic Heart Disease,diagnostic
Read,G311300,Refractory angina,Ischaemic Heart Disease,diagnostic
Read,G330z00,Angina decubitus NOS,Ischaemic Heart Disease,diagnostic
Read,G309.00,Acute Q-wave infarct,Ischaemic Heart Disease,diagnostic
Read,G30B.00,Acute posterolateral myocardial infarction,Ischaemic Heart Disease,diagnostic
