Coding System (Read),Codes,Description,Entity type,Category
Read,B013000,Malignant neoplasm of anterior 2/3 of tongue ventral surface,res52: RA_definition_Readcodes,diagnostic
Read,B110000,Malignant neoplasm of cardiac orifice of stomach,res52: RA_definition_Readcodes,diagnostic
Read,B051000,Malignant neoplasm of upper buccal sulcus,res52: RA_definition_Readcodes,diagnostic
Read,N045300,Juvenile arthritis in Crohn's disease,res52: RA_definition_Readcodes,diagnostic
Read,B067.00,Malignant neoplasm of posterior wall of oropharynx,res52: RA_definition_Readcodes,diagnostic
Read,B601000,Lymphosarcoma of unspecified site,res52: RA_definition_Readcodes,diagnostic
Read,B500.00,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid",res52: RA_definition_Readcodes,diagnostic
Read,B340100,Malignant neoplasm of areola of female breast,res52: RA_definition_Readcodes,diagnostic
Read,B062.00,Malignant neoplasm of tonsillar pillar,res52: RA_definition_Readcodes,diagnostic
Read,B017.00,Malignant overlapping lesion of tongue,res52: RA_definition_Readcodes,diagnostic
Read,B01y.00,Malignant neoplasm of other sites of tongue,res52: RA_definition_Readcodes,diagnostic
Read,B016.00,Malignant neoplasm of lingual tonsil,res52: RA_definition_Readcodes,diagnostic
Read,B01z.00,Malignant neoplasm of tongue NOS,res52: RA_definition_Readcodes,diagnostic
Read,B020.00,Malignant neoplasm of parotid gland,res52: RA_definition_Readcodes,diagnostic
Read,B485.00,Malignant neoplasm of spermatic cord,res52: RA_definition_Readcodes,diagnostic
Read,B02..00,Malignant neoplasm of major salivary glands,res52: RA_definition_Readcodes,diagnostic
Read,B450100,Malignant neoplasm of vaginal vault,res52: RA_definition_Readcodes,diagnostic
Read,B492.00,Malignant neoplasm of lateral wall of urinary bladder,res52: RA_definition_Readcodes,diagnostic
Read,B484.00,Malignant neoplasm of epididymis,res52: RA_definition_Readcodes,diagnostic
Read,B486.00,Malignant neoplasm of scrotum,res52: RA_definition_Readcodes,diagnostic
Read,B021.00,Malignant neoplasm of submandibular gland,res52: RA_definition_Readcodes,diagnostic
Read,B483.00,"Malignant neoplasm of penis, part unspecified",res52: RA_definition_Readcodes,diagnostic
Read,B482.00,Malignant neoplasm of body of penis,res52: RA_definition_Readcodes,diagnostic
Read,B491.00,Malignant neoplasm of dome of urinary bladder,res52: RA_definition_Readcodes,diagnostic
