Coding System (Read),Codes,Description,Entity type,Category
Read,N040.00,Rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040P00,Seronegative rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040T00,Flare of rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,H570.00,Rheumatoid lung,res13: Rheumatoid Arthritis,diagnostic
Read,66H..13,Rheumatoid arthrit. monitoring,res13: Rheumatoid Arthritis,diagnostic
Read,N040200,Rheumatoid arthritis of shoulder,res13: Rheumatoid Arthritis,diagnostic
Read,N362200,Swan-neck finger deformity,res13: Rheumatoid Arthritis,diagnostic
Read,N005.00,Adult Still's Disease,res13: Rheumatoid Arthritis,diagnostic
Read,N040S00,Rheumatoid arthritis - multiple joint,res13: Rheumatoid Arthritis,diagnostic
Read,F396400,Myopathy due to rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N04y000,Rheumatoid lung,res13: Rheumatoid Arthritis,diagnostic
Read,N043300,Monarticular juvenile rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040900,Rheumatoid arthritis of PIP joint of finger,res13: Rheumatoid Arthritis,diagnostic
Read,N045000,Juvenile ankylosing spondylitis,res13: Rheumatoid Arthritis,diagnostic
Read,N040100,Other rheumatoid arthritis of spine,res13: Rheumatoid Arthritis,diagnostic
Read,N042100,Rheumatoid lung disease,res13: Rheumatoid Arthritis,diagnostic
Read,N040700,Rheumatoid arthritis of wrist,res13: Rheumatoid Arthritis,diagnostic
Read,N043000,Juvenile rheumatoid arthropathy unspecified,res13: Rheumatoid Arthritis,diagnostic
Read,N040K00,Rheumatoid arthritis of 1st MTP joint,res13: Rheumatoid Arthritis,diagnostic
Read,Nyu1G00,[X]Seropositive rheumatoid arthritis; unspecified,res13: Rheumatoid Arthritis,diagnostic
Read,N04y011,Caplan's syndrome,res13: Rheumatoid Arthritis,diagnostic
Read,F371200,Polyneuropathy in rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040600,Rheumatoid arthritis of distal radio-ulnar joint,res13: Rheumatoid Arthritis,diagnostic
Read,N040H00,Rheumatoid arthritis of talonavicular joint,res13: Rheumatoid Arthritis,diagnostic
Read,N040J00,Rheumatoid arthritis of other tarsal joint,res13: Rheumatoid Arthritis,diagnostic
Read,Nyu1100,[X]Other seropositive rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040Q00,Rheumatoid bursitis,res13: Rheumatoid Arthritis,diagnostic
Read,N043.00,Juvenile rheumatoid arthritis - Still's disease,res13: Rheumatoid Arthritis,diagnostic
Read,N04X.00,Seropositive rheumatoid arthritis; unspecified,res13: Rheumatoid Arthritis,diagnostic
Read,N047.00,Seropositive errosive rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N045.00,Other juvenile arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N042200,Rheumatoid nodule,res13: Rheumatoid Arthritis,diagnostic
Read,N04y200,Adult-onset Still's disease,res13: Rheumatoid Arthritis,diagnostic
Read,Nyu1500,[X]Other juvenile arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N041.00,Felty's syndrome,res13: Rheumatoid Arthritis,diagnostic
Read,N043200,Pauciarticular juvenile rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N045500,Juvenile rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N045100,Juvenile seronegative polyarthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N04y012,Fibrosing alveolitis associated with rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N043z00,Juvenile rheumatoid arthritis NOS,res13: Rheumatoid Arthritis,diagnostic
Read,N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy,res13: Rheumatoid Arthritis,diagnostic
Read,N040N00,Rheumatoid vasculitis,res13: Rheumatoid Arthritis,diagnostic
Read,N040G00,Rheumatoid arthritis of subtalar joint,res13: Rheumatoid Arthritis,diagnostic
Read,N040800,Rheumatoid arthritis of MCP joint,res13: Rheumatoid Arthritis,diagnostic
Read,N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS,res13: Rheumatoid Arthritis,diagnostic
Read,2G27.00,O/E-hands-rheumatoid spindling,res13: Rheumatoid Arthritis,diagnostic
Read,2G25.11,O/E - ulnar deviation,res13: Rheumatoid Arthritis,diagnostic
Read,G5y8.00,Rheumatoid myocarditis,res13: Rheumatoid Arthritis,diagnostic
Read,N042.00,Other rheumatoid arthropathy + visceral/systemic involvement,res13: Rheumatoid Arthritis,diagnostic
Read,N040000,Rheumatoid arthritis of cervical spine,res13: Rheumatoid Arthritis,diagnostic
Read,G5yA.00,Rheumatoid carditis,res13: Rheumatoid Arthritis,diagnostic
Read,N040B00,Rheumatoid arthritis of hip,res13: Rheumatoid Arthritis,diagnostic
Read,N045600,Pauciarticular onset juvenile chronic arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N043100,Acute polyarticular juvenile rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,N040F00,Rheumatoid arthritis of ankle,res13: Rheumatoid Arthritis,diagnostic
Read,N040D00,Rheumatoid arthritis of knee,res13: Rheumatoid Arthritis,diagnostic
Read,Nyu1200,[X]Other specified rheumatoid arthritis,res13: Rheumatoid Arthritis,diagnostic
Read,2G25.00,O/E - hands - ulnar deviation,res13: Rheumatoid Arthritis,diagnostic
Read,N040R00,Rheumatoid nodule,res13: Rheumatoid Arthritis,diagnostic
Read,N040A00,Rheumatoid arthritis of DIP joint of finger,res13: Rheumatoid Arthritis,diagnostic
Read,N040500,Rheumatoid arthritis of elbow,res13: Rheumatoid Arthritis,diagnostic
