Coding System (Read),Codes,Description,Entity type,Category
Read,B621.00,Mycosis fungoides,res34: leukaemia,diagnostic
Read,B630.00,Multiple myeloma,res34: leukaemia,diagnostic
Read,B64..11,Lymphatic leukaemia,res34: leukaemia,diagnostic
Read,B61..00,Hodgkin's disease,res34: leukaemia,diagnostic
Read,B627C11,Follicular lymphoma NOS,res34: leukaemia,diagnostic
Read,B640.00,Acute lymphoid leukaemia,res34: leukaemia,diagnostic
Read,B630.11,Kahler's disease,res34: leukaemia,diagnostic
Read,B627911,Maltoma,res34: leukaemia,diagnostic
Read,B641.00,Chronic lymphoid leukaemia,res34: leukaemia,diagnostic
Read,B621z00,Mycosis fungoides NOS,res34: leukaemia,diagnostic
Read,B630100,Solitary myeloma,res34: leukaemia,diagnostic
Read,B650.00,Acute myeloid leukaemia,res34: leukaemia,diagnostic
Read,B627.00,Non - Hodgkin's lymphoma,res34: leukaemia,diagnostic
Read,B62y.00,Malignant lymphoma NOS,res34: leukaemia,diagnostic
Read,B62yz00,Malignant lymphoma NOS,res34: leukaemia,diagnostic
Read,B64..00,Lymphoid leukaemia,res34: leukaemia,diagnostic
Read,B6y0.00,Myeloproliferative disorder,res34: leukaemia,diagnostic
Read,B6...00,Malignant neoplasm of lymphatic and haemopoietic tissue,res34: leukaemia,diagnostic
Read,B68z.00,Leukaemia NOS,res34: leukaemia,diagnostic
Read,B651.00,Chronic myeloid leukaemia,res34: leukaemia,diagnostic
Read,B627W00,Unspecified B-cell non-Hodgkin's lymphoma,res34: leukaemia,diagnostic
Read,B6y0.11,Myeloproliferative disease,res34: leukaemia,diagnostic
Read,B62x.00,Malignant lymphoma otherwise specified,res34: leukaemia,diagnostic
Read,B624.11,Leukaemic reticuloendotheliosis,res34: leukaemia,diagnostic
Read,B630200,Plasmacytoma NOS,res34: leukaemia,diagnostic
Read,B641.11,Chronic lymphatic leukaemia,res34: leukaemia,diagnostic
Read,B6z..00,Malignant neoplasm lymphatic or haematopoietic tissue NOS,res34: leukaemia,diagnostic
Read,B675.00,Acute myelofibrosis,res34: leukaemia,diagnostic
Read,B680.00,Acute leukaemia NOS,res34: leukaemia,diagnostic
Read,B691.00,Chronic myelomonocytic leukaemia,res34: leukaemia,diagnostic
Read,B614.00,"Hodgkin's disease, nodular sclerosis",res34: leukaemia,diagnostic
Read,B68..00,Leukaemia of unspecified cell type,res34: leukaemia,diagnostic
Read,B681.00,Chronic leukaemia NOS,res34: leukaemia,diagnostic
Read,B628.00,Follicular lymphoma,res34: leukaemia,diagnostic
Read,B602.00,Burkitt's lymphoma,res34: leukaemia,diagnostic
Read,B630.12,Myelomatosis,res34: leukaemia,diagnostic
Read,B62y100,"Malignant lymphoma NOS of lymph nodes of head, face and neck",res34: leukaemia,diagnostic
Read,B630300,Lambda light chain myeloma,res34: leukaemia,diagnostic
Read,B625.11,"Histiocytosis X (acute, progressive)",res34: leukaemia,diagnostic
Read,B62y800,Malignant lymphoma NOS of lymph nodes of multiple sites,res34: leukaemia,diagnostic
Read,B627E00,Diffuse large B-cell lymphoma,res34: leukaemia,diagnostic
Read,B624.12,Hairy cell leukaemia,res34: leukaemia,diagnostic
Read,B62..00,Other malignant neoplasm of lymphoid and histiocytic tissue,res34: leukaemia,diagnostic
Read,B69..00,Myelomonocytic leukaemia,res34: leukaemia,diagnostic
Read,B620.00,Nodular lymphoma (Brill - Symmers disease),res34: leukaemia,diagnostic
Read,B65y100,Acute promyelocytic leukaemia,res34: leukaemia,diagnostic
Read,B651.11,Chronic granulocytic leukaemia,res34: leukaemia,diagnostic
Read,B601.00,Lymphosarcoma,res34: leukaemia,diagnostic
Read,B61z.00,Hodgkin's disease NOS,res34: leukaemia,diagnostic
Read,B627700,Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma,res34: leukaemia,diagnostic
Read,B62xX00,Oth and unspecif peripheral & cutaneous T-cell lymphomas,res34: leukaemia,diagnostic
Read,B62x200,Peripheral T-cell lymphoma,res34: leukaemia,diagnostic
Read,B661.00,Chronic monocytic leukaemia,res34: leukaemia,diagnostic
Read,B61zz00,Hodgkin's disease NOS,res34: leukaemia,diagnostic
Read,B62F100,Mantle cell lymphoma,res34: leukaemia,diagnostic
Read,B627000,Follicular non-Hodgkin's small cleaved cell lymphoma,res34: leukaemia,diagnostic
Read,B627X00,"Diffuse non-Hodgkin's lymphoma, unspecified",res34: leukaemia,diagnostic
Read,B67..00,Other specified leukaemia,res34: leukaemia,diagnostic
Read,B61..11,Hodgkin lymphoma,res34: leukaemia,diagnostic
Read,B631.00,Plasma cell leukaemia,res34: leukaemia,diagnostic
Read,B677.00,Myelodysplastic and myeloproliferative disease,res34: leukaemia,diagnostic
Read,B64y100,Prolymphocytic leukaemia,res34: leukaemia,diagnostic
Read,B627B00,Other types of follicular non-Hodgkin's lymphoma,res34: leukaemia,diagnostic
Read,B63..00,Multiple myeloma and immunoproliferative neoplasms,res34: leukaemia,diagnostic
Read,B623.00,Malignant histiocytosis,res34: leukaemia,diagnostic
Read,B630000,"Malignant plasma cell neoplasm, extramedullary plasmacytoma",res34: leukaemia,diagnostic
