Coding System (OXMIS Read),Codes,Description,Entity type,Category
OXMIS,401 A,HYPERTENSION,res26: HT,diagnostic
OXMIS,403 NC,HYPERTENSION IMPAIRED RENAL FUNCTION,res26: HT,diagnostic
OXMIS,401,BENIGN HYPERTENSION,res26: HT,diagnostic
OXMIS,401 BM,HYPERTENSION ON TREATMENT,res26: HT,diagnostic
OXMIS,4120A,ISCHAEMIC HEART DISEASE HYPERTENSIVE,res26: HT,diagnostic
OXMIS,401 AR,HYPERTENSION ARTERIOSCLEROTIC,res26: HT,diagnostic
OXMIS,401 DC,HYPERTENSION DIASTOLIC,res26: HT,diagnostic
OXMIS,4130,ANGINA PECTORIS WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,401 S,HYPERTENSION SYSTOLIC,res26: HT,diagnostic
OXMIS,401 C,HYPERTENSION ESSENTIAL,res26: HT,diagnostic
OXMIS,401 LB,HYPERTENSION LABILE INTERMITTENT,res26: HT,diagnostic
OXMIS,401 BN,HYPERTENSION BENIGN,res26: HT,diagnostic
OXMIS,4000,MALIGNANT HYPERTENSION,res26: HT,diagnostic
OXMIS,3053HT,NEUROGENIC HYPERTENSION (SECONDARY),res26: HT,diagnostic
OXMIS,4100N,MYOCARDIAL INFARCT WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4130E,ANGINA EFFORT WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4120,INSUFFICIENCY CORONARY HYPERTENSIVE,res26: HT,diagnostic
OXMIS,4360B,STROKE WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,402,HYPERTENSIVE HEART DISEASE,res26: HT,diagnostic
OXMIS,4310,HAEMORRHAGE INTRACEREBRAL WITH HYPERTENS,res26: HT,diagnostic
OXMIS,4360A,CEREBROVASCULAR ACCIDENT WITH HYPERTENSI,res26: HT,diagnostic
OXMIS,403,RENAL HYPERTENSION,res26: HT,diagnostic
OXMIS,401 PA,HYPERTENSION PRIMARY,res26: HT,diagnostic
OXMIS,4360D,HYPERTENSIVE ENCEPHALOPATHY,res26: HT,diagnostic
OXMIS,4003,HYPERTENSIVE NEPHROPATHY,res26: HT,diagnostic
OXMIS,4370,CEREBRAL ISCHAEMIA HYPERTENSIVE,res26: HT,diagnostic
OXMIS,401 EL,HYPERTENSION ARTERIAL SYSTEMIC,res26: HT,diagnostic
OXMIS,4120M,MYOCARDIAL ISCHAEMIA WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,401 AT,HYPERTENSION ATHEROSCLEROTIC,res26: HT,diagnostic
OXMIS,402 C,HYPERTENSION CONGESTIVE HEART FAILURE,res26: HT,diagnostic
OXMIS,403 AA,RENAL HYPERTENSIVE DISEASE,res26: HT,diagnostic
OXMIS,401 AC,HYPERTENSION ACCELERATED,res26: HT,diagnostic
OXMIS,403 NF,HYPERTENSION RENAL INSUFFICIENCY,res26: HT,diagnostic
OXMIS,401 E,HYPERTENSION ARTERIAL,res26: HT,diagnostic
OXMIS,4300,SUBARACHNOID HAEMORRHAGE WITH HYPERTENSI,res26: HT,diagnostic
OXMIS,402 VH,VENTRICULAR HYPERTROPHY HYPERTENSIVE,res26: HT,diagnostic
OXMIS,403 AH,RENOVASCULAR HYPERTENSION,res26: HT,diagnostic
OXMIS,4120BD,SYNDROME DRESSLER'S WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4003AA,HYPERTENSIVE RENAL DISEASE,res26: HT,diagnostic
OXMIS,402 MF,MYOCARDIAL FIBROSIS WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4330,CEREBRAL THROMBOSIS WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4380HP,HEMIPLEGIA WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4340CR,EMBOLISM INTRACRANIAL WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4340,EMBOLISM CEREBRAL WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,403 NG,HYPERTENSIVE GLOMERULOSCLEROSIS,res26: HT,diagnostic
OXMIS,4419H,HYPERTENSION ANEURYSM AORTA,res26: HT,diagnostic
OXMIS,4100T,THROMBOSIS CORONARY WITH HYPERTENSION,res26: HT,diagnostic
OXMIS,4140,ASYMPTOMATIC HYPERTENSIVE ISCHAEMIC HEAR,res26: HT,diagnostic
OXMIS,401 P,HYPERTENSION ARTERIAL PRIMARY,res26: HT,diagnostic
OXMIS,4100NA,MYOCARDIAL INFARCT ACUTE WITH HYPERTENSI,res26: HT,diagnostic
OXMIS,4380,CEREBROVASCULAR DISEASE WITH HYPERTENSIO,res26: HT,diagnostic
OXMIS,4120CA,CORONARY ARTERY DISEASE WITH HYPERTENSIO,res26: HT,diagnostic
Read,L120400,Benign essential hypertension in preg/childb/puerp +p/n comp,res26: HT,diagnostic
Read,L122.00,Other pre-existing hypertension in preg/childbirth/puerp,res26: HT,diagnostic
Read,L120300,Benign essential hypertension in preg/childb/puerp-not deliv,res26: HT,diagnostic
Read,G21z000,Hypertensive heart disease NOS without CCF,res26: HT,diagnostic
Read,L121000,Renal hypertension in pregnancy/childbirth/puerp unspecified,res26: HT,diagnostic
Read,G234.00,Hyperten heart&renal dis+both(congestv)heart and renal fail,res26: HT,diagnostic
Read,G240000,Secondary malignant renovascular hypertension,res26: HT,diagnostic
Read,G210.00,Malignant hypertensive heart disease,res26: HT,diagnostic
Read,G211100,Benign hypertensive heart disease with CCF,res26: HT,diagnostic
Read,G241.00,Secondary benign hypertension,res26: HT,diagnostic
Read,L120100,Benign essential hypertension in preg/childb/puerp - deliv,res26: HT,diagnostic
Read,L128.00,Pre-exist hypertension compl preg childbirth and puerperium,res26: HT,diagnostic
Read,G241z00,Secondary benign hypertension NOS,res26: HT,diagnostic
Read,L128200,Pre-exist 2ndry hypertens comp preg childbth and puerperium,res26: HT,diagnostic
Read,G211.00,Benign hypertensive heart disease,res26: HT,diagnostic
