Coding System (Read),Codes,Description,Entity type,Category
Read,918T.00,Diabetes key contact,res42: Type2 diabetes Read,diagnostic
Read,8I83.00,Did not complete DESMOND diabetes structured educat program,res42: Type2 diabetes Read,diagnostic
Read,C107.12,Diabetes with gangrene,res42: Type2 diabetes Read,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res42: Type2 diabetes Read,diagnostic
Read,C109C11,Type II diabetes mellitus with nephropathy,res42: Type2 diabetes Read,diagnostic
Read,66A1.00,Initial diabetic assessment,res42: Type2 diabetes Read,diagnostic
Read,2BBX.00,O/E - left eye diabetic maculopathy,res42: Type2 diabetes Read,diagnostic
Read,13B1.00,Diabetic diet,res42: Type2 diabetes Read,diagnostic
Read,14P3.00,H/O: insulin therapy,res42: Type2 diabetes Read,diagnostic
Read,1435,H/O: Admission in last year for hyperglycaemic disorder,res42: Type2 diabetes Read,diagnostic
Read,2BBF.00,Retinal abnormality - diabetes related,res42: Type2 diabetes Read,diagnostic
Read,13AB.00,Diabetic lipid lowering diet,res42: Type2 diabetes Read,diagnostic
Read,9OL1.00,Attends diabetes monitoring,res42: Type2 diabetes Read,diagnostic
Read,9h41.00,Excepted from diabetes qual indicators: Patient unsuitable,res42: Type2 diabetes Read,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorder,res42: Type2 diabetes Read,diagnostic
Read,2BBM.00,O/E - diabetic maculopathy absent both eyes,res42: Type2 diabetes Read,diagnostic
Read,2BBP.00,O/E - right eye background diabetic retinopathy,res42: Type2 diabetes Read,diagnostic
Read,9OL..00,Diabetes monitoring admin.,res42: Type2 diabetes Read,diagnostic
Read,66AJ.11,Unstable diabetes,res42: Type2 diabetes Read,diagnostic
Read,9N4p.00,Did not attend diabetic retinopathy clinic,res42: Type2 diabetes Read,diagnostic
Read,9N1v.00,Seen in diabetic eye clinic,res42: Type2 diabetes Read,diagnostic
Read,9NiD.00,Did not attend DESMOND diabetes structured education program,res42: Type2 diabetes Read,diagnostic
Read,9OL5.00,Diabetes monitoring 2nd letter,res42: Type2 diabetes Read,diagnostic
Read,9OL3.00,Diabetes monitoring default,res42: Type2 diabetes Read,diagnostic
Read,9OLZ.00,Diabetes monitoring admin.NOS,res42: Type2 diabetes Read,diagnostic
Read,9OL7.00,Diabetes monitor.verbal invite,res42: Type2 diabetes Read,diagnostic
Read,9OL6.00,Diabetes monitoring 3rd letter,res42: Type2 diabetes Read,diagnostic
Read,9OLB.00,Attended diabetes structured education programme,res42: Type2 diabetes Read,diagnostic
Read,9OLA.00,Diabetes monitor. check done,res42: Type2 diabetes Read,diagnostic
Read,9OLF.00,Diabetes structured education programme completed,res42: Type2 diabetes Read,diagnostic
Read,9OLK.00,DESMOND diabetes structured education programme completed,res42: Type2 diabetes Read,diagnostic
Read,9OLH.00,Attended DAFNE diabetes structured education programme,res42: Type2 diabetes Read,diagnostic
Read,9OLL.00,XPERT diabetes structured education programme completed,res42: Type2 diabetes Read,diagnostic
Read,C106y00,Other specified diabetes mellitus with neurological comps,res42: Type2 diabetes Read,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res42: Type2 diabetes Read,diagnostic
Read,C10..00,Diabetes mellitus,res42: Type2 diabetes Read,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res42: Type2 diabetes Read,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of complication",res42: Type2 diabetes Read,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res42: Type2 diabetes Read,diagnostic
Read,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",res42: Type2 diabetes Read,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res42: Type2 diabetes Read,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,res42: Type2 diabetes Read,diagnostic
Read,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",res42: Type2 diabetes Read,diagnostic
Read,C103z00,Diabetes mellitus NOS with ketoacidotic coma,res42: Type2 diabetes Read,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res42: Type2 diabetes Read,diagnostic
Read,C103100,"Diabetes mellitus, adult onset, with ketoacidotic coma",res42: Type2 diabetes Read,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",res42: Type2 diabetes Read,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res42: Type2 diabetes Read,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,res42: Type2 diabetes Read,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res42: Type2 diabetes Read,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res42: Type2 diabetes Read,diagnostic
Read,8Hj3.00,Referral to DAFNE diabetes structured education programme,res42: Type2 diabetes Read,diagnostic
Read,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,res42: Type2 diabetes Read,diagnostic
Read,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",res42: Type2 diabetes Read,diagnostic
Read,C108.00,Insulin dependent diabetes mellitus,res42: Type2 diabetes Read,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,res42: Type2 diabetes Read,diagnostic
Read,C107300,IDDM with peripheral circulatory disorder,res42: Type2 diabetes Read,diagnostic
Read,C107400,NIDDM with peripheral circulatory disorder,res42: Type2 diabetes Read,diagnostic
Read,C108.11,IDDM-Insulin dependent diabetes mellitus,res42: Type2 diabetes Read,diagnostic
Read,C108300,Insulin dependent diabetes mellitus with multiple complicatn,res42: Type2 diabetes Read,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,res42: Type2 diabetes Read,diagnostic
Read,C108600,Insulin dependent diabetes mellitus with gangrene,res42: Type2 diabetes Read,diagnostic
Read,C108G00,Insulin dependent diab mell with peripheral angiopathy,res42: Type2 diabetes Read,diagnostic
