Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,11601,Rosiglitazone 2mg / Metformin 500mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,469,Rosiglitazone 4mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,48139,Pioglitazone 30mg tablets (A A H Pharmaceuticals Ltd),res50: thiazolidinediones,drug
CPRD_product_code,10051,Pioglitazone 45mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,6855,Avandamet 2mg/500mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,5227,Rosiglitazone 8mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,9662,Avandia 4mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,7325,Avandamet 4mg/1000mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,7375,Rosiglitazone 4mg / Metformin 1g tablets,res50: thiazolidinediones,drug
CPRD_product_code,48120,Avandia 2mg Tablet (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,13628,Romozin 400mg Tablet (Glaxo Wellcome UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,11717,Rosiglitazone 2mg / Metformin 1g tablets,res50: thiazolidinediones,drug
CPRD_product_code,11604,Rosiglitazone 1mg / Metformin 500mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,31077,Competact 15mg/850mg tablets (Takeda UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,17580,Avandamet 1mg/500mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,14164,Avandamet 2mg/1000mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,15232,Avandia 8mg tablets (GlaxoSmithKline UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,20889,Actos 30mg tablets (Takeda UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,18220,Pioglitazone 15mg / Metformin 850mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,19472,Actos 45mg tablets (Takeda UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,56376,Rosiglitazone 4mg with glimepiride 4mg tablet,res50: thiazolidinediones,drug
CPRD_product_code,56208,Pioglitazone 15mg tablets (A A H Pharmaceuticals Ltd),res50: thiazolidinediones,drug
CPRD_product_code,57659,Pioglitazone 30mg tablets (Actavis UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,548,Pioglitazone 15mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,9699,Pioglitazone 30mg tablets,res50: thiazolidinediones,drug
CPRD_product_code,20287,Actos 15mg tablets (Takeda UK Ltd),res50: thiazolidinediones,drug
CPRD_product_code,37617,Rosiglitazone 2mg tablet,res50: thiazolidinediones,drug
