Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,22217,NIMODREL MR tablets 10mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,22241,mibefradil tablets 100mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,22619,BRITIAZIM modified release tablet 60mg [THAMES],res56: Antihypertensive drugs,drug
CPRD_product_code,22696,SLOFEDIPINE SR modified release tablet 20mg [STERWIN],res56: Antihypertensive drugs,drug
CPRD_product_code,23233,BI-CARZEM SR capsules 90mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,23733,OPTIL SR sustained release capsules 90mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,23736,HYPOLAR XL extra modified release tablet 30mg [SANDOZ],res56: Antihypertensive drugs,drug
CPRD_product_code,23805,nisoldipine modified release tablet 10mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,23823,nisoldipine modified release tablet 30mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,24228,NIMODREL MR tablets 20mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,24365,CARDIOPLEN XL tablets 5mg [CHIESI],res56: Antihypertensive drugs,drug
CPRD_product_code,24366,CARDIOPLEN XL tablets 10mg [CHIESI],res56: Antihypertensive drugs,drug
CPRD_product_code,25132,NIFOPRESS MR tablets 20mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,1854,ADALAT LA tablets 30mg [BAYER],res56: Antihypertensive drugs,drug
CPRD_product_code,25572,FELOGEN XL tablets 5mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,25646,NIVATEN RETARD modified release tablet 20mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,25777,DILCARDIA SR modified release capsules 120mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,25919,NIFEDIPINE modified release tablet 20mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,26265,CALANIF capsules 5mg [BERK],res56: Antihypertensive drugs,drug
CPRD_product_code,26267,OPTIL SR sustained release capsules 120mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,26269,OPTIL SR sustained release capsules 180mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,26270,OPTIL XL extra sustained release capsules 300mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,26309,OPTIL XL extra sustained release capsules 240mg [OPUS],res56: Antihypertensive drugs,drug
CPRD_product_code,26337,CABREN SR tablets 10mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,26460,DILCARDIA XL modified release capsules 240mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,26463,ZEMRET XL capsules 240mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,26759,ZILDIL SR modified release capsules 60mg [CHANELLE],res56: Antihypertensive drugs,drug
CPRD_product_code,26774,nifedipine oral suspension 10mg/5ml ,res56: Antihypertensive drugs,drug
CPRD_product_code,27135,DILTIAZEM SR capsules 90mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,27136,DILTIAZEM HYDROCHLORIDE modified release tablet 90mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,27401,KENZEM SR capsules 90mg [KENT],res56: Antihypertensive drugs,drug
CPRD_product_code,27685,DILTIAZEM HYDROCHLORIDE XL capsules 300mg [PLIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,28688,NIFEDIPINE modified release tablet 10mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,28721,NEOFEL XL tablets 5mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,28949,BI-CARZEM SR capsules 120mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,29044,NEOFEL XL tablets 10mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,29145,FELENDIL XL modified release tablet 2.5mg [RATIOPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,29676,CALAZEM modified release tablet 60mg [BERK],res56: Antihypertensive drugs,drug
CPRD_product_code,30197,diltiazem modified release capsules 120mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,30199,nifedipine modified release tablet 30mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,30242,diltiazem modified release capsules 180mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,30473,CORODAY modified release tablet 20mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,30557,FELOGEN XL tablets 10mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,30758,lidoflazine tablets 120mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,30915,CABREN SR tablets 2.5mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,30991,CABREN SR tablets 5mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,31336,SYSCOR MR modified release tablet 30mg [FOREST],res56: Antihypertensive drugs,drug
CPRD_product_code,31337,SYSCOR MR modified release tablet 20mg [FOREST],res56: Antihypertensive drugs,drug
CPRD_product_code,31489,BI-CARZEM XL capsules 240mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,31676,DILTIAZEM HYDROCHLORIDE modified release tablet 120mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,31737,ZILDIL SR modified release capsules 120mg [CHANELLE],res56: Antihypertensive drugs,drug
CPRD_product_code,31761,AMLOSTIN tablets 10mg [DISCOVERY],res56: Antihypertensive drugs,drug
CPRD_product_code,32089,DILTIAZEM HYDROCHLORIDE SR capsules 120mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,32262,DILTIAZEM HYDROCHLORIDE tablets 60mg [CP PHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,32595,AMLODIPINE tablets 5mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,32658,DILCARDIA XL modified release capsules 120mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,32870,DILTIAZEM HYDROCHLORIDE tablets 60mg [STERWIN],res56: Antihypertensive drugs,drug
CPRD_product_code,32917,AMLODIPINE tablets 5mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,32922,FELODIPINE modified release tablet 10mg [SANDOZ],res56: Antihypertensive drugs,drug
CPRD_product_code,33025,NIMODREL XL tablets 30mg [ZURICH],res56: Antihypertensive drugs,drug
CPRD_product_code,33091,FELODIPINE modified release tablet 10mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,33932,PARMID XL tablets 5mg [SANDOZ],res56: Antihypertensive drugs,drug
CPRD_product_code,34093,AMLODIPINE tablets 10mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,34101,NIFEDIPINE MR modified release tablet 20mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,34115,nifedipine modified release tablet 60mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,34146,NIFEDIPINE MR modified release tablet 10mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,34187,NIFEDIPINE modified release tablet 10mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,34247,NIFEDIPINE capsules 10mg [BERK],res56: Antihypertensive drugs,drug
CPRD_product_code,34377,DILTIAZEM HYDROCHLORIDE SR capsules 90mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,34475,DILTIAZEM HYDROCHLORIDE modified release tablet 90mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,34522,NIFEDIPINE capsules 5mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,34581,DILTIAZEM HYDROCHLORIDE modified release tablet 60mg [KENT],res56: Antihypertensive drugs,drug
CPRD_product_code,34607,NIFEDIPINE capsules 5mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,34824,DILTIAZEM HYDROCHLORIDE modified release tablet 120mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,34975,NIFEDIPINE capsules 5mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,35084,VASCALPHA prolonged release tablet 5mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,35592,CARDIOPLEN XL tablets 2.5mg [CHIESI],res56: Antihypertensive drugs,drug
CPRD_product_code,35646,NEOZIPINE XL tablets 60mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,35696,KENZEM SR capsules 120mg [KENT],res56: Antihypertensive drugs,drug
CPRD_product_code,36202,AMLODIPINE tablets 10mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,36583,ZEMRET XL capsules 180mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,36620,PARMID XL tablets 10mg [SANDOZ],res56: Antihypertensive drugs,drug
CPRD_product_code,36664,ZEMRET XL capsules 300mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,37025,nifedipine modified release tablet 20mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,37184,VALNI XL tablets 30mg [ZENTIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,37530,NEOZIPINE XL tablets 30mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,37726,nifedipine oral suspension 100mg/5ml ,res56: Antihypertensive drugs,drug
CPRD_product_code,37774,KENZEM SR capsules 60mg [KENT],res56: Antihypertensive drugs,drug
CPRD_product_code,37897,FELOTENS XL tablets 2.5mg [GENUS],res56: Antihypertensive drugs,drug
CPRD_product_code,38066,DILTIAZEM HYDROCHLORIDE modified release tablet 60mg [LAGAP],res56: Antihypertensive drugs,drug
CPRD_product_code,38107,NIFEDIPINE SR tablets 30mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,38434,KELOC SR tablets 10mg [APS],res56: Antihypertensive drugs,drug
CPRD_product_code,38545,TILDIEM LA capsules 200mg [SANOFI/AVE],res56: Antihypertensive drugs,drug
CPRD_product_code,38632,ADIZEM SR capsules 90mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38634,ADIZEM XL capsules 300mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38818,ADIZEM SR capsules 120mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38831,ADIZEM SR capsules 180mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38855,ADIZEM XL capsules 180mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38865,ADIZEM XL capsules 120mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38876,TILDIEM LA capsules 300mg [SANOFI/AVE],res56: Antihypertensive drugs,drug
CPRD_product_code,38882,ADIZEM XL capsules 240mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,38964,ADIZEM SR tablets 120mg [NAPPPHARM],res56: Antihypertensive drugs,drug
CPRD_product_code,39171,BI-CARZEM SR capsules 60mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,39298,BI-CARZEM SR capsules 90mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,39357,NEOFEL XL tablets 2.5mg [NEOLAB],res56: Antihypertensive drugs,drug
CPRD_product_code,39800,VALNI XL tablets 60mg [ZENTIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,39804,AMLODIPINE tablets 5mg [DR REDDY`S],res56: Antihypertensive drugs,drug
CPRD_product_code,39914,AMLODIPINE tablets 5mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,40074,nifedipine capsules 20mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,40633,VASCALPHA prolonged release tablet 5mg [ALMUS],res56: Antihypertensive drugs,drug
CPRD_product_code,41489,BI-CARZEM SR capsules 120mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,41635,DILTIAZEM HYDROCHLORIDE tablets 60mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,41979,ADIPINE LA extra modified release tablet 30mg [CHIESI],res56: Antihypertensive drugs,drug
CPRD_product_code,42210,AMLODIPINE tablets 10mg [ZENTIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,42731,DILTIAZEM SR capsules 120mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,42804,DILTIAZEM HYDROCHLORIDE XL capsules 180mg [PLIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,42819,DILTIAZEM XL capsules 240mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,42912,NIFEDIPINE capsules 10mg [TEVA],res56: Antihypertensive drugs,drug
CPRD_product_code,43222,VALNI RETARD tablets 20mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,43394,PINEFELD XL tablets 10mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,43410,nifedipine extra modified release tablet 60mg ,res56: Antihypertensive drugs,drug
CPRD_product_code,43430,DILTIAZEM HYDROCHLORIDE modified release tablet 120mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,43470,AMLODIPINE tablets 5mg [WOCKHARDT],res56: Antihypertensive drugs,drug
CPRD_product_code,43511,NIFEDIPINE capsules 10mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,43512,FELODIPINE modified release tablet 5mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,43515,NIFEDIPINE capsules 10mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,43753,ADALAT LA 30 prolonged release tablet [BAYER],res56: Antihypertensive drugs,drug
CPRD_product_code,43790,VASCALPHA prolonged release tablet 10mg [ALMUS],res56: Antihypertensive drugs,drug
CPRD_product_code,43818,ADALAT LA 60 prolonged release tablet [BAYER],res56: Antihypertensive drugs,drug
CPRD_product_code,43880,AMLODIPINE tablets 5mg [ALMUS],res56: Antihypertensive drugs,drug
CPRD_product_code,44192,ZEMRET XL capsules 240mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,44859,FELODIPINE SR tablets 5mg [APS],res56: Antihypertensive drugs,drug
CPRD_product_code,44887,BI-CARZEM XL capsules 300mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,45070,amlodipine oral suspension 10mg/5ml ,res56: Antihypertensive drugs,drug
CPRD_product_code,45279,AMLODIPINE tablets 5mg [SANDOZ],res56: Antihypertensive drugs,drug
CPRD_product_code,45292,NICARDIPINE capsules 30mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,45685,ADANIF XL prolonged release tablet 30mg [FOCUS],res56: Antihypertensive drugs,drug
CPRD_product_code,45759,DILTIAZEM HYDROCHLORIDE XL capsules 240mg [PLIVA],res56: Antihypertensive drugs,drug
CPRD_product_code,46233,amlodipine oral liquid ,res56: Antihypertensive drugs,drug
CPRD_product_code,46445,NIFEDIPINE capsules 10mg [IVAX],res56: Antihypertensive drugs,drug
CPRD_product_code,46724,amlodipine oral solution 5mg/5ml ,res56: Antihypertensive drugs,drug
CPRD_product_code,46887,ADANIF XL prolonged release tablet 60mg [FOCUS],res56: Antihypertensive drugs,drug
CPRD_product_code,46937,DILTIAZEM HYDROCHLORIDE tablets 60mg [ACTAVIS],res56: Antihypertensive drugs,drug
CPRD_product_code,47002,amlodipine oral suspension sugar-free 10mg/5ml ,res56: Antihypertensive drugs,drug
CPRD_product_code,47027,NIFEDIPINE modified release tablet 10mg [KENT],res56: Antihypertensive drugs,drug
CPRD_product_code,47217,ADIPINE LA extra modified release tablet 60mg [CHIESI],res56: Antihypertensive drugs,drug
CPRD_product_code,47285,NIFEDIPINE XL tablets 60mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,47331,LERCANIDIPINE tablets 10mg [GEN (UK)],res56: Antihypertensive drugs,drug
CPRD_product_code,47415,DILTIAZEM SR capsules 60mg [HILLCROSS],res56: Antihypertensive drugs,drug
CPRD_product_code,47530,HORIZEM SR capsules 60mg [HORIZON],res56: Antihypertensive drugs,drug
CPRD_product_code,47608,ZEMRET XL capsules 300mg [TILLOMED],res56: Antihypertensive drugs,drug
CPRD_product_code,47614,NIFEDIPINE extra modified release tablet 30mg [HILLCROSS],res56: Antihypertensive drugs,drug
