Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,25718,ANGETTES tablets 75mg [BRISTOL],res9: antiplatelets,drug
CPRD_product_code,25335,POSTMI EC tablets 75mg [ASHBOURNE],res9: antiplatelets,drug
CPRD_product_code,34,aspirin gastro-resistant tablets 75mg ,res9: antiplatelets,drug
CPRD_product_code,16,aspirin tablets 75mg ,res9: antiplatelets,drug
CPRD_product_code,3,aspirin dispersible tablet 75mg ,res9: antiplatelets,drug
CPRD_product_code,9144,CAPRIN EC tablets 75mg [WOCKHARDT],res9: antiplatelets,drug
CPRD_product_code,6006,NU-SEALS ASPIRIN EC tablets 75mg [ALLIANCE],res9: antiplatelets,drug
CPRD_product_code,2628,NU-SEALS ASPIRIN EC tablets 75mg [LILLY],res9: antiplatelets,drug
CPRD_product_code,23878,NU-SEALS CARDIO EC tablets 75mg [GENUS],res9: antiplatelets,drug
CPRD_product_code,6696,MICROPIRIN enteric coated tablets 75mg [DEXCEL],res9: antiplatelets,drug
CPRD_product_code,19189,MICROPIRIN enteric coated tablets 75mg [RATIOPHARM],res9: antiplatelets,drug
CPRD_product_code,22618,SOLPRIN tablets 75mg [RECKITT B],res9: antiplatelets,drug
CPRD_product_code,18329,ENPRIN enteric coated tablets 75mg [GALPHARM],res9: antiplatelets,drug
CPRD_product_code,23593,POSTMI dispersible tablet 75mg [ASHBOURNE],res9: antiplatelets,drug
CPRD_product_code,46891,clopidogrel oral suspension 75mg/5ml ,res9: antiplatelets,drug
CPRD_product_code,34434,ASPIRIN dispersible tablet 75mg [T & R],res9: antiplatelets,drug
CPRD_product_code,34385,ASPIRIN soluble tablet 75mg [CO-OPERATI],res9: antiplatelets,drug
CPRD_product_code,31956,ASPIRIN enteric coated tablets 75mg [KENT],res9: antiplatelets,drug
CPRD_product_code,31211,ASPIRIN dispersible tablet 75mg [AAH(VANT)],res9: antiplatelets,drug
CPRD_product_code,31954,ASPIRIN dispersible tablet 75mg [TEVA],res9: antiplatelets,drug
CPRD_product_code,31938,ASPIRIN EC tablets 75mg [SANDOZ],res9: antiplatelets,drug
CPRD_product_code,31953,ASPIRIN dispersible tablet 75mg [IVAX],res9: antiplatelets,drug
CPRD_product_code,33676,ASPIRIN dispersible tablet 75mg [KENT],res9: antiplatelets,drug
CPRD_product_code,32992,ASPIRIN enteric coated tablets 75mg [GEN (UK)],res9: antiplatelets,drug
CPRD_product_code,32036,ASPIRIN dispersible tablet 75mg [ACTAVIS],res9: antiplatelets,drug
CPRD_product_code,33656,ASPIRIN dispersible tablet 75mg [HILLCROSS],res9: antiplatelets,drug
CPRD_product_code,33293,ASPIRIN enteric coated tablets 75mg [STERWIN],res9: antiplatelets,drug
CPRD_product_code,33320,ASPIRIN dispersible tablet 75mg [SOVEREIGN],res9: antiplatelets,drug
CPRD_product_code,42750,CLOPIDOGREL film coated tablets 75mg [ACTAVIS],res9: antiplatelets,drug
CPRD_product_code,34796,ASPIRIN enteric coated tablets 75mg [GALEN],res9: antiplatelets,drug
CPRD_product_code,34611,ASPIRIN enteric coated tablets 75mg [CP PHARM],res9: antiplatelets,drug
CPRD_product_code,34485,ASPIRIN enteric coated tablets 75mg [IVAX],res9: antiplatelets,drug
CPRD_product_code,43709,ASPIRIN enteric coated tablets 75mg [ALMUS],res9: antiplatelets,drug
CPRD_product_code,41512,ASPIRIN enteric coated tablets 75mg [TEVA],res9: antiplatelets,drug
CPRD_product_code,34797,ASPIRIN enteric coated tablets 75mg [ACTAVIS],res9: antiplatelets,drug
CPRD_product_code,40381,ASPIRIN soluble tablet 75mg [CP PHARM],res9: antiplatelets,drug
CPRD_product_code,34942,ASPIRIN dispersible tablet 75mg [NUCARE],res9: antiplatelets,drug
CPRD_product_code,40913,GREPID film coated tablets 75mg [BEACON],res9: antiplatelets,drug
CPRD_product_code,47992,ASPIRIN enteric coated tablets 75mg [HILLCROSS],res9: antiplatelets,drug
CPRD_product_code,47937,ASPIRIN dispersible tablet 75mg [WOCKHARDT],res9: antiplatelets,drug
CPRD_product_code,45643,ASPIRIN soluble tablet 75mg [CELLTECH],res9: antiplatelets,drug
CPRD_product_code,836,PLAVIX film coated tablets 75mg [SANOFI BMS],res9: antiplatelets,drug
CPRD_product_code,48021,ASPIRIN tablets 75mg [HILLCROSS],res9: antiplatelets,drug
CPRD_product_code,489,clopidogrel film coated tablets 75mg ,res9: antiplatelets,drug
CPRD_product_code,2607,PAYNOCIL tablets [BEECHAM],res9: antiplatelets,drug
