Coding System (Read),Codes,Description,Entity type,Category
Read,Eu45500,[X]Globus pharyngeus,res59: Anxiety_disorder,diagnostic
Read,Eu45319,[X]Psychogenic dysuria,res59: Anxiety_disorder,diagnostic
Read,E263z00,Psychogenic skin symptoms NOS,res59: Anxiety_disorder,diagnostic
Read,E28..00,Acute reaction to stress,res59: Anxiety_disorder,diagnostic
Read,8G94.00,anxiety management training,res59: Anxiety_disorder,diagnostic
Read,E200300,anxiety with depression,res59: Anxiety_disorder,diagnostic
Read,E20yz00,Other neurotic disorder NOS,res59: Anxiety_disorder,diagnostic
Read,E200111,panic attack,res59: Anxiety_disorder,diagnostic
Read,E200z00,anxiety state nos,res59: Anxiety_disorder,diagnostic
Read,E205.11,Nervous exhaustion,res59: Anxiety_disorder,diagnostic
Read,E200.00,anxiety states,res59: Anxiety_disorder,diagnostic
Read,E202800,Claustrophobia,res59: Anxiety_disorder,diagnostic
Read,E202B00,Cancer phobia,res59: Anxiety_disorder,diagnostic
Read,225J.00,o/e - panic attack,res59: Anxiety_disorder,diagnostic
Read,Eu41.00,[x]other anxiety disorders,res59: Anxiety_disorder,diagnostic
Read,Eu45318,[X]Psychogenic dyspepsia,res59: Anxiety_disorder,diagnostic
Read,Eu40y00,[x]other phobic anxiety disorders,res59: Anxiety_disorder,diagnostic
Read,8G52.00,Antiphobic therapy,res59: Anxiety_disorder,diagnostic
Read,Eu41300,[x]other mixed anxiety disorders,res59: Anxiety_disorder,diagnostic
Read,Eu41113,[x]anxiety state,res59: Anxiety_disorder,diagnostic
Read,Eu93200,[X]Social anxiety disorder of childhood,res59: Anxiety_disorder,diagnostic
Read,E20..00,Neurotic disorders,res59: Anxiety_disorder,diagnostic
Read,E201z13,Ganser's syndrome - hysterical,res59: Anxiety_disorder,diagnostic
Read,E202400,"Social phobia, fear of public speaking",res59: Anxiety_disorder,diagnostic
Read,E201200,Hysterical deafness,res59: Anxiety_disorder,diagnostic
Read,Eu45y15,[X]Teeth-grinding,res59: Anxiety_disorder,diagnostic
Read,E201C00,Phantom pregnancy,res59: Anxiety_disorder,diagnostic
Read,E201B00,Compensation neurosis,res59: Anxiety_disorder,diagnostic
Read,E202300,"Social phobia, fear of eating in public",res59: Anxiety_disorder,diagnostic
