Coding System (Read),Codes,Description,Entity type,Category
Read,E20y011,Briquet's disorder,res38: Anxiety,diagnostic
Read,E203100,Obsessional neurosis,res38: Anxiety,diagnostic
Read,E201z13,Ganser's syndrome - hysterical,res38: Anxiety,diagnostic
Read,E201z12,Ataxia - hysterical,res38: Anxiety,diagnostic
Read,2258.00,O/E - anxious,res38: Anxiety,diagnostic
Read,E201z11,Aphonia - hysterical,res38: Anxiety,diagnostic
Read,225J.00,O/E - panic attack,res38: Anxiety,diagnostic
Read,8G52.00,Antiphobic therapy,res38: Anxiety,diagnostic
Read,E201z00,Hysteria NOS,res38: Anxiety,diagnostic
Read,E201C00,Phantom pregnancy,res38: Anxiety,diagnostic
Read,E200.00,Anxiety states,res38: Anxiety,diagnostic
Read,8G94.00,Anxiety management training,res38: Anxiety,diagnostic
Read,E20..00,Neurotic disorders,res38: Anxiety,diagnostic
Read,E200000,Anxiety state unspecified,res38: Anxiety,diagnostic
Read,E2...00,"Neurotic, personality and other nonpsychotic disorders",res38: Anxiety,diagnostic
Read,8HHp.00,Referral for guided self-help for anxiety,res38: Anxiety,diagnostic
Read,E200400,Chronic anxiety,res38: Anxiety,diagnostic
Read,E201700,Hysterical amnesia,res38: Anxiety,diagnostic
Read,E200300,Anxiety with depression,res38: Anxiety,diagnostic
Read,E200111,Panic attack,res38: Anxiety,diagnostic
Read,E200100,Panic disorder,res38: Anxiety,diagnostic
Read,E200200,Generalised anxiety disorder,res38: Anxiety,diagnostic
Read,E201612,Globus hystericus,res38: Anxiety,diagnostic
Read,E200500,Recurrent anxiety,res38: Anxiety,diagnostic
Read,E201100,Hysterical blindness,res38: Anxiety,diagnostic
Read,E201000,Hysteria unspecified,res38: Anxiety,diagnostic
Read,E200z00,Anxiety state NOS,res38: Anxiety,diagnostic
Read,E201.00,Hysteria,res38: Anxiety,diagnostic
Read,E201611,"Astasia - abasia, hysterical",res38: Anxiety,diagnostic
Read,E201600,Other conversion disorder,res38: Anxiety,diagnostic
Read,E201200,Hysterical deafness,res38: Anxiety,diagnostic
Read,E201300,Hysterical tremor,res38: Anxiety,diagnostic
Read,E201800,Hysterical fugue,res38: Anxiety,diagnostic
Read,E201B00,Compensation neurosis,res38: Anxiety,diagnostic
Read,E201A00,Dissociative reaction unspecified,res38: Anxiety,diagnostic
Read,E201900,Multiple personality,res38: Anxiety,diagnostic
Read,E20z.00,Neurotic disorder NOS,res38: Anxiety,diagnostic
Read,E202100,Agoraphobia with panic attacks,res38: Anxiety,diagnostic
Read,Eu43015,[X]Psychic shock,res38: Anxiety,diagnostic
Read,E283100,Acute posttrauma stress state,res38: Anxiety,diagnostic
Read,E202000,Phobia unspecified,res38: Anxiety,diagnostic
Read,E201500,Hysterical seizures,res38: Anxiety,diagnostic
Read,E20yz00,Other neurotic disorder NOS,res38: Anxiety,diagnostic
Read,E202.12,Phobic anxiety,res38: Anxiety,diagnostic
Read,E20y300,Psychasthenic neurosis,res38: Anxiety,diagnostic
Read,E202.11,Social phobic disorders,res38: Anxiety,diagnostic
Read,E20y200,Other occupational neurosis,res38: Anxiety,diagnostic
Read,E202.00,Phobic disorders,res38: Anxiety,diagnostic
Read,E206.00,Depersonalisation syndrome,res38: Anxiety,diagnostic
