Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,7039,Quetiapine 300mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,631,Risperdal 500microgram tablets (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,9794,Quetiapine 200mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,10107,Quetiapine Starter Pack,res53: P13_antipsychotics,drug
CPRD_product_code,60450,Promazine 25mg tablets (A A H Pharmaceuticals Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,2135,Sulpiride 200mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,23162,Serdolect 16mg tablets (Lundbeck Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,38089,Promazine 50mg/5ml syrup (Rosemont Pharmaceuticals Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,17050,Sertindole 20mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,12666,Sertindole 4mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,46945,Promazine 25mg Tablet (Biorex Laboratories Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,16998,Sertindole 12mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,16434,Risperidone 25mg powder and solvent for suspension for injection vials,res53: P13_antipsychotics,drug
CPRD_product_code,16425,Risperidone 37.5mg powder and solvent for suspension for injection vials,res53: P13_antipsychotics,drug
CPRD_product_code,32838,Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,11799,Risperdal 6mg tablets (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,57034,Sondate XL 200mg tablets (Teva UK Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,38906,Quetiapine 300mg modified-release tablets,res53: P13_antipsychotics,drug
CPRD_product_code,14789,Risperdal Consta 37.5mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,38937,Seroquel XL 300mg tablets (AstraZeneca UK Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,41995,Promazine 50mg/ml Injection (Genus Pharmaceuticals Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,12340,Piportil 50mg/ml Depot injection (JHC Healthcare Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,38913,Seroquel XL 50mg tablets (AstraZeneca UK Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,38840,Quetiapine 400mg modified-release tablets,res53: P13_antipsychotics,drug
CPRD_product_code,11821,Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,46764,Quetiapine 12.5mg/5ml oral solution,res53: P13_antipsychotics,drug
CPRD_product_code,55870,Quetiapine oral liquid,res53: P13_antipsychotics,drug
CPRD_product_code,11828,Risperidone 2mg orodispersible tablets sugar free,res53: P13_antipsychotics,drug
CPRD_product_code,35953,Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,59829,Risperidone 3mg tablets (A A H Pharmaceuticals Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,49696,Quetiapine 25mg/5ml oral solution,res53: P13_antipsychotics,drug
CPRD_product_code,4876,Amisulpride 50mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,35548,Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,6524,Amisulpride 100mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,4992,Solian 200 tablets (Sanofi),res53: P13_antipsychotics,drug
CPRD_product_code,6109,Solian 400 tablets (Sanofi),res53: P13_antipsychotics,drug
CPRD_product_code,5927,Amisulpride 400mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,5071,Amisulpride 200mg tablets,res53: P13_antipsychotics,drug
CPRD_product_code,55625,Amisulpride 50mg/5ml oral suspension,res53: P13_antipsychotics,drug
CPRD_product_code,31576,Solian 100mg/ml oral solution (Sanofi),res53: P13_antipsychotics,drug
CPRD_product_code,11938,Amisulpride 25mg/5ml oral suspension,res53: P13_antipsychotics,drug
CPRD_product_code,41702,Amisulpride 100mg tablets (Zentiva),res53: P13_antipsychotics,drug
CPRD_product_code,41714,Amisulpride 50mg tablets (Zentiva),res53: P13_antipsychotics,drug
CPRD_product_code,29879,Abilify 30mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd),res53: P13_antipsychotics,drug
CPRD_product_code,16323,Perphenazine 2mg with Amitriptyline 10mg tablet,res53: P13_antipsychotics,drug
