Coding System (Read),Codes,Description,Entity type,Category
Read,G307000,Acute non-Q wave infarction,res46: Cardiovascular Event,diagnostic
Read,G64z111,Lateral medullary syndrome,res46: Cardiovascular Event,diagnostic
Read,G618.00,"Intracerebral haemorrhage, multiple localized",res46: Cardiovascular Event,diagnostic
Read,7A19200,Open embolectomy of bifurcation of aorta,res46: Cardiovascular Event,diagnostic
Read,7A49z00,Reconstruction of femoral or popliteal artery NOS,res46: Cardiovascular Event,diagnostic
Read,8B27.00,Antianginal therapy,res46: Cardiovascular Event,diagnostic
Read,G64z200,Left sided cerebral infarction,res46: Cardiovascular Event,diagnostic
Read,G330.00,Angina decubitus,res46: Cardiovascular Event,diagnostic
Read,G64z.00,Cerebral infarction NOS,res46: Cardiovascular Event,diagnostic
Read,G301z00,Anterior myocardial infarction NOS,res46: Cardiovascular Event,diagnostic
Read,7A47.00,Other emergency bypass of femoral artery or popliteal artery,res46: Cardiovascular Event,diagnostic
Read,G73z011,Claudication,res46: Cardiovascular Event,diagnostic
Read,G73..13,Peripheral ischaemia,res46: Cardiovascular Event,diagnostic
Read,7A20311,Carotid endarterectomy and patch,res46: Cardiovascular Event,diagnostic
Read,G64z300,Right sided cerebral infarction,res46: Cardiovascular Event,diagnostic
Read,7A13.00,Emergency replacement of aneurysmal segment of aorta,res46: Cardiovascular Event,diagnostic
Read,C315100,"Mitochond encephalopathy, lact acidosis & strokelike episode",res46: Cardiovascular Event,diagnostic
Read,5562,Abdominal aortogram abnormal,res46: Cardiovascular Event,diagnostic
Read,G6z..00,Cerebrovascular disease NOS,res46: Cardiovascular Event,diagnostic
Read,E004200,Arteriosclerotic dementia with paranoia,res46: Cardiovascular Event,diagnostic
Read,7A14y00,Other replacement of aneurysmal segment of aorta OS,res46: Cardiovascular Event,diagnostic
Read,7A12y00,Other specified other bypass of bifurcation of aorta,res46: Cardiovascular Event,diagnostic
Read,7A41B00,Bypass leg artery by aorta/com femoral art anastomosis NEC,res46: Cardiovascular Event,diagnostic
Read,7A45000,Emerg replace aneurysm fem art by fem/pop art anast c prosth,res46: Cardiovascular Event,diagnostic
Read,G677300,Occlusion and stenosis of cerebellar arteries,res46: Cardiovascular Event,diagnostic
Read,E004100,Arteriosclerotic dementia with delirium,res46: Cardiovascular Event,diagnostic
Read,G601.00,Subarachnoid haemorrhage from carotid siphon and bifurcation,res46: Cardiovascular Event,diagnostic
