Coding System (Read),Codes,Description,Entity type,Category
Read,Fyu9.00,[X]Cerebral palsy and other paralytic syndromes,res50: stroke,diagnostic
Read,G610.00,Cortical haemorrhage,res50: stroke,diagnostic
Read,Fyu5600,[X]Other lacunar syndromes,res50: stroke,diagnostic
Read,F423500,Retinal partial arterial occlusion NOS,res50: stroke,diagnostic
Read,F423211,Branch retinal artery occlusion,res50: stroke,diagnostic
Read,F23y400,Ataxic diplegic cerebral palsy,res50: stroke,diagnostic
Read,F2B1.00,Spastic hemiplegic cerebral palsy,res50: stroke,diagnostic
Read,F23y.00,Other congenital cerebral palsy,res50: stroke,diagnostic
Read,F2By.00,Other cerebral palsy,res50: stroke,diagnostic
Read,F230100,Cerebral palsy with spastic diplegia,res50: stroke,diagnostic
Read,G668.00,Right sided CVA,res50: stroke,diagnostic
Read,F23..12,Infantile cerebral palsy,res50: stroke,diagnostic
Read,E031400,"Subacute confusional state, of cerebrovascular origin",res50: stroke,diagnostic
Read,C315100,"Mitochond encephalopathy, lact acidosis & strokelike episode",res50: stroke,diagnostic
Read,388I.00,Stroke risk,res50: stroke,diagnostic
Read,14A7.11,H/O: CVA,res50: stroke,diagnostic
Read,1477,H/O: cerebrovascular disease,res50: stroke,diagnostic
Read,14A7.00,H/O: CVA/stroke,res50: stroke,diagnostic
Read,1M4..00,Central post-stroke pain,res50: stroke,diagnostic
Read,14AB000,H/O amaurosis fugax,res50: stroke,diagnostic
Read,14A7.12,H/O: stroke,res50: stroke,diagnostic
Read,14AK.00,H/O: Stroke in last year,res50: stroke,diagnostic
Read,F23..11,Congenital spastic cerebral palsy,res50: stroke,diagnostic
Read,F137.11,Athetoid cerebral palsy,res50: stroke,diagnostic
Read,E030400,"Acute confusional state, of cerebrovascular origin",res50: stroke,diagnostic
Read,F11x200,Cerebral degeneration due to cerebrovascular disease,res50: stroke,diagnostic
Read,F23..00,Congenital cerebral palsy,res50: stroke,diagnostic
Read,F137000,Athetoid cerebral palsy,res50: stroke,diagnostic
Read,G613.00,Cerebellar haemorrhage,res50: stroke,diagnostic
Read,G63..11,Infarction - precerebral,res50: stroke,diagnostic
Read,F23y100,Flaccid infantile cerebral palsy,res50: stroke,diagnostic
Read,F23y000,Ataxic infantile cerebral palsy,res50: stroke,diagnostic
Read,G63..00,Precerebral arterial occlusion,res50: stroke,diagnostic
Read,F423100,Central retinal artery occlusion,res50: stroke,diagnostic
Read,F2Bz.00,Cerebral palsy NOS,res50: stroke,diagnostic
Read,F23y300,Dyskinetic cerebral palsy,res50: stroke,diagnostic
Read,F23y200,Spastic cerebral palsy,res50: stroke,diagnostic
Read,F2B0.00,Spastic quadriplegic cerebral palsy,res50: stroke,diagnostic
Read,F23yz00,Other infantile cerebral palsy NOS,res50: stroke,diagnostic
Read,F23y600,Choreoathetoid cerebral palsy,res50: stroke,diagnostic
Read,F2B..00,Cerebral palsy,res50: stroke,diagnostic
Read,F23z.00,Congenital cerebral palsy NOS,res50: stroke,diagnostic
Read,G62z.00,Intracranial haemorrhage NOS,res50: stroke,diagnostic
