Coding System (Read),Codes,Description,Entity type,Category
Read,Eu60000,[X]Paranoid personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60212,[X]Antisocial personality disorder,res59: Personality_disorder,diagnostic
Read,E21y100,Avoidant personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60300,[X]Emotionally unstable personality disorder,res59: Personality_disorder,diagnostic
Read,E212000,unspecified schizoid personality disorder,res59: Personality_disorder,diagnostic
Read,E215.11,Hysterical personality disorders,res59: Personality_disorder,diagnostic
Read,E21z.00,Personality disorder NOS,res59: Personality_disorder,diagnostic
Read,Eu60412,[X]Psychoinfantile personality disorder,res59: Personality_disorder,diagnostic
Read,E211300,cyclothymic personality disorder,res59: Personality_disorder,diagnostic
Read,Eu34112,[x]depressive personality disorder,res59: Personality_disorder,diagnostic
Read,E211.00,Affective personality disorder,res59: Personality_disorder,diagnostic
Read,E211100,hypomanic personality disorder,res59: Personality_disorder,diagnostic
Read,E214.00,Compulsive personality disorders,res59: Personality_disorder,diagnostic
Read,Eu60511,[X]Compulsive personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60512,[X]Obsessional personality disorder,res59: Personality_disorder,diagnostic
Read,E212.00,schizoid personality disorder,res59: Personality_disorder,diagnostic
Read,E21y600,Masochistic personality disorder,res59: Personality_disorder,diagnostic
Read,E216.00,Inadequate personality disorder,res59: Personality_disorder,diagnostic
Read,E21y500,Immature personality disorder,res59: Personality_disorder,diagnostic
Read,E21yz00,Other personality disorder NOS,res59: Personality_disorder,diagnostic
Read,Eu06011,[X]Organic pseudopsychopathic personality,res59: Personality_disorder,diagnostic
Read,Eu60215,[X]Sociopathic personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60013,[X]Querulant personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60100,[x]schizoid personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60513,[X]Obsessive-compulsive personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60712,[X]Inadequate personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60y12,[X]Haltlose type personality disorder,res59: Personality_disorder,diagnostic
Read,Eu34011,[X]Affective personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60713,[X]Passive personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60700,[X]Dependent personality disorder,res59: Personality_disorder,diagnostic
Read,E210.00,Paranoid personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60312,[X]Borderline personality disorder,res59: Personality_disorder,diagnostic
Read,E211200,depressive personality disorder,res59: Personality_disorder,diagnostic
Read,E21y.00,Other personality disorders,res59: Personality_disorder,diagnostic
Read,Eu60y13,[X]Immature personality disorder,res59: Personality_disorder,diagnostic
Read,E21y200,Borderline personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60z11,[X]Character neurosis NOS,res59: Personality_disorder,diagnostic
Read,Eu60z12,[X]Pathological personality NOS,res59: Personality_disorder,diagnostic
Read,Eu60z00,[X]Personality disorder; unspecified,res59: Personality_disorder,diagnostic
Read,E217.00,Antisocial or sociopathic personality disorder,res59: Personality_disorder,diagnostic
Read,E215000,Unspecified histrionic personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60714,[X]Self defeating personality disorder,res59: Personality_disorder,diagnostic
Read,Eu21.18,[x]schizotypal personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60800,[X]Addictive personality,res59: Personality_disorder,diagnostic
Read,Eu60y11,[X]Eccentric personality disorder,res59: Personality_disorder,diagnostic
Read,Eu84511,[x]autistic psychopathy,res59: Personality_disorder,diagnostic
Read,Eu61.00,[X]Mixed and other personality disorders,res59: Personality_disorder,diagnostic
Read,Eu60y16,[X]Psychoneurotic personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60y00,[X]Other specific personality disorders,res59: Personality_disorder,diagnostic
Read,E212z00,schizoid personality disorder nos,res59: Personality_disorder,diagnostic
Read,E21y300,Passive-aggressive personality disorder,res59: Personality_disorder,diagnostic
Read,E214000,Anankastic personality,res59: Personality_disorder,diagnostic
Read,E21..11,Neurotic personality disorder,res59: Personality_disorder,diagnostic
Read,E21z.11,Psychopathic personality,res59: Personality_disorder,diagnostic
Read,Eu60600,[x]anxious [avoidant] personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60200,[X]Dissocial personality disorder,res59: Personality_disorder,diagnostic
Read,E215.00,Histrionic personality disorders,res59: Personality_disorder,diagnostic
Read,E211000,Unspecified affective personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60014,[X]Sensitive paranoid personality disorder,res59: Personality_disorder,diagnostic
Read,Eu60313,[X]Explosive personality disorder,res59: Personality_disorder,diagnostic
Read,Eu21.17,[x]pseudopsychopathic schizophrenia,res59: Personality_disorder,diagnostic
