Coding System (Read),Codes,Description,Entity type,Category
Read,F11xz00,Cerebral degeneration other disease NOS,res50: dementia,diagnostic
Read,E012000,Chronic alcoholic brain syndrome,res50: dementia,diagnostic
Read,E012.11,Alcoholic dementia NOS,res50: dementia,diagnostic
Read,E000.00,Uncomplicated senile dementia,res50: dementia,diagnostic
Read,F11x900,Cerebral degeneration in Parkinson's disease,res50: dementia,diagnostic
Read,Eu02500,[X]Lewy body dementia,res50: dementia,diagnostic
Read,E00..12,Senile/presenile dementia,res50: dementia,diagnostic
Read,A411.00,Jakob-Creutzfeldt disease,res50: dementia,diagnostic
Read,1461,H/O: dementia,res50: dementia,diagnostic
Read,E00..11,Senile dementia,res50: dementia,diagnostic
Read,BBC9.11,[M]Pick's tubular adenoma,res50: dementia,diagnostic
Read,E00..00,Senile and presenile organic psychotic conditions,res50: dementia,diagnostic
Read,E012.00,Other alcoholic dementia,res50: dementia,diagnostic
Read,E002z00,Senile dementia with depressive or paranoid features NOS,res50: dementia,diagnostic
Read,E001100,Presenile dementia with delirium,res50: dementia,diagnostic
Read,E001000,Uncomplicated presenile dementia,res50: dementia,diagnostic
Read,E001.00,Presenile dementia,res50: dementia,diagnostic
Read,E002100,Senile dementia with depression,res50: dementia,diagnostic
Read,E001300,Presenile dementia with depression,res50: dementia,diagnostic
Read,E001200,Presenile dementia with paranoia,res50: dementia,diagnostic
Read,E002000,Senile dementia with paranoia,res50: dementia,diagnostic
Read,E002.00,Senile dementia with depressive or paranoid features,res50: dementia,diagnostic
Read,E001z00,Presenile dementia NOS,res50: dementia,diagnostic
Read,E00z.00,Senile or presenile psychoses NOS,res50: dementia,diagnostic
Read,E004200,Arteriosclerotic dementia with paranoia,res50: dementia,diagnostic
Read,E004.00,Arteriosclerotic dementia,res50: dementia,diagnostic
Read,E003.00,Senile dementia with delirium,res50: dementia,diagnostic
Read,E004100,Arteriosclerotic dementia with delirium,res50: dementia,diagnostic
Read,E004.11,Multi infarct dementia,res50: dementia,diagnostic
Read,E004000,Uncomplicated arteriosclerotic dementia,res50: dementia,diagnostic
Read,E00y.11,Presbyophrenic psychosis,res50: dementia,diagnostic
Read,E004300,Arteriosclerotic dementia with depression,res50: dementia,diagnostic
Read,E00y.00,Other senile and presenile organic psychoses,res50: dementia,diagnostic
Read,E004z00,Arteriosclerotic dementia NOS,res50: dementia,diagnostic
