Coding System (Read),Codes,Description,Entity type,Category
Read,BBc4.00,[M]Neuroepithelioma NOS,res50: cancer,diagnostic
Read,BBcA.00,[M]Olfactory neurogenic tumour,res50: cancer,diagnostic
Read,BBcD.11,[M]Olfactory neuroepithelioma,res50: cancer,diagnostic
Read,BBcz.00,[M]Neuroepitheliomatous neoplasm NOS,res50: cancer,diagnostic
Read,BBd2.11,[M]Leptomeningeal sarcoma,res50: cancer,diagnostic
Read,BBd2.12,[M]Meningothelial sarcoma,res50: cancer,diagnostic
Read,BBdB.00,[M]Meningeal sarcomatosis,res50: cancer,diagnostic
Read,BBe..00,[M]Nerve sheath tumour,res50: cancer,diagnostic
Read,BBe2.00,[M]Neurofibrosarcoma,res50: cancer,diagnostic
Read,BBe9.00,"[M]Triton tumour, malignant",res50: cancer,diagnostic
Read,BBez.00,[M]Nerve sheath tumour NOS,res50: cancer,diagnostic
Read,BBf..00,[M]Granular cell tumours and alveolar soft part sarcoma,res50: cancer,diagnostic
Read,BBc8.00,[M]Pacinian tumour,res50: cancer,diagnostic
Read,BBf2.00,[M]Alveolar soft part sarcoma,res50: cancer,diagnostic
Read,BBg..00,"[M]Lymphomas, NOS or diffuse",res50: cancer,diagnostic
Read,BBg0.00,"[M]Lymphomatous tumour, benign",res50: cancer,diagnostic
Read,BBg1.00,[M]Malignant lymphoma NOS,res50: cancer,diagnostic
Read,BBg1.11,[M]Lymphoma NOS,res50: cancer,diagnostic
Read,BBg1000,"[M]Malignant lymphoma, diffuse NOS",res50: cancer,diagnostic
Read,BBg2.00,"[M]Malignant lymphoma, non Hodgkin's type",res50: cancer,diagnostic
Read,BBg2.11,[M]Non Hodgkins lymphoma,res50: cancer,diagnostic
Read,BBg3.00,"[M]Malignant lymphoma, undifferentiated cell type NOS",res50: cancer,diagnostic
Read,BBf0.00,[M]Granular cell tumour NOS,res50: cancer,diagnostic
Read,BBg5.00,"[M]Malignant lymphoma, convoluted cell type NOS",res50: cancer,diagnostic
Read,BBg6.00,[M]Lymphosarcoma NOS,res50: cancer,diagnostic
Read,BBg7.00,"[M]Malignant lymphoma, lymphoplasmacytoid type",res50: cancer,diagnostic
Read,BBg8.00,"[M]Malignant lymphoma, immunoblastic type",res50: cancer,diagnostic
Read,BBgA.00,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse",res50: cancer,diagnostic
Read,BBg4.00,"[M]Malignant lymphoma, stem cell type",res50: cancer,diagnostic
Read,BBgC.00,"[M]Malignant lymphoma, lymphocytic, well differentiated NOS",res50: cancer,diagnostic
Read,BBgB.00,"[M]Malignant lymphoma, follicular centre cell NOS",res50: cancer,diagnostic
Read,BBgC.12,[M]Lymphocytic lymphosarcoma NOS,res50: cancer,diagnostic
Read,BBgD.00,"[M]Malig lymphoma, lymphocytic, intermediate different NOS",res50: cancer,diagnostic
Read,BBgC.11,[M]Lymphocytic lymphoma NOS,res50: cancer,diagnostic
Read,BBgG.00,"[M]Malignant lymphoma, lymphocytic, poorly different NOS",res50: cancer,diagnostic
Read,BBgE.00,"[M]Malignant lymphoma, centrocytic",res50: cancer,diagnostic
Read,BBgG.12,[M]Lymphoblastic lymphoma NOS,res50: cancer,diagnostic
Read,BBgH.00,[M]Prolymphocytic lymphosarcoma,res50: cancer,diagnostic
Read,BBgJ.00,"[M]Malignant lymphoma, centroblastic type NOS",res50: cancer,diagnostic
Read,BBgJ.11,[M]Germinoblastic sarcoma NOS,res50: cancer,diagnostic
Read,BBgK.00,"[M]Malig lymphoma, follicular centre cell, non-cleaved NOS",res50: cancer,diagnostic
Read,BBgG.11,[M]Lymphoblastic lymphosarcoma NOS,res50: cancer,diagnostic
Read,BBgM.00,"[M]Malignant lymphoma, small cleaved cell, diffuse",res50: cancer,diagnostic
Read,BBgN.00,"[M]Malign lymphoma,lymphocytic,intermediate differn, diffuse",res50: cancer,diagnostic
Read,BBgL.00,"[M]Malignant lymphoma, small lymphocytic NOS",res50: cancer,diagnostic
Read,BBgP.00,"[M]Malignant lymphoma, mixed small and large cell, diffuse",res50: cancer,diagnostic
Read,BBgQ.00,[M]Malignant lymphomatous polyposis,res50: cancer,diagnostic
Read,BBgS.00,"[M]Malignant lymphoma, large cell, cleaved, diffuse",res50: cancer,diagnostic
Read,BBgR.00,"[M]Malignant lymphoma, large cell, diffuse NOS",res50: cancer,diagnostic
Read,BBgT.00,"[M]Malignant lymphoma, large cell, noncleaved, diffuse",res50: cancer,diagnostic
Read,BBgV.00,"[M]Malignant lymphoma, small cell, noncleaved, diffuse",res50: cancer,diagnostic
Read,BBgz.00,"[M]Lymphoma, diffuse or NOS",res50: cancer,diagnostic
Read,BBh0.00,[M]Reticulosarcoma NOS,res50: cancer,diagnostic
Read,BBh0.11,[M]Reticulum cell sarcoma NOS,res50: cancer,diagnostic
Read,BBh2.00,"[M]Reticulosarcoma, nodular",res50: cancer,diagnostic
Read,BBj..00,[M]Hodgkin's disease,res50: cancer,diagnostic
Read,BBj0.00,[M]Hodgkin's disease NOS,res50: cancer,diagnostic
Read,BBj1.00,"[M]Hodgkin's disease, lymphocytic predominance",res50: cancer,diagnostic
Read,BBj2.00,"[M]Hodgkin's disease, mixed cellularity",res50: cancer,diagnostic
