Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,48059,Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd),res25: NSAID,drug
CPRD_product_code,26994,Fenbuzip 300mg Tablet (Ashbourne Pharmaceuticals Ltd),res25: NSAID,drug
CPRD_product_code,55099,Acoflam 100mg Retard tablets (Mercury Pharma Group Ltd),res25: NSAID,drug
CPRD_product_code,59880,Diclofenac sodium 75mg modified-release capsules (Waymade Healthcare Plc),res25: NSAID,drug
CPRD_product_code,56898,Rhumalgan SR 75mg capsules (Actavis UK Ltd),res25: NSAID,drug
CPRD_product_code,17029,Rhumalgan CR 75 tablets (Sandoz Ltd),res25: NSAID,drug
CPRD_product_code,57162,Diclofenac 50mg dispersible tablets sugar free (DE Pharmaceuticals),res25: NSAID,drug
CPRD_product_code,21824,Flamrase 50 EC tablets (Teva UK Ltd),res25: NSAID,drug
CPRD_product_code,5200,Voltarol 50mg suppositories (Novartis Pharmaceuticals UK Ltd),res25: NSAID,drug
CPRD_product_code,4806,Voltarol 100mg suppositories (Novartis Pharmaceuticals UK Ltd),res25: NSAID,drug
CPRD_product_code,11215,Voltarol 25mg suppositories (Novartis Pharmaceuticals UK Ltd),res25: NSAID,drug
CPRD_product_code,50058,Voltarol 50mg dispersible tablets (DE Pharmaceuticals),res25: NSAID,drug
CPRD_product_code,9688,Diclovol 75mg SR tablets (Generics (UK) Ltd),res25: NSAID,drug
CPRD_product_code,14084,Diclovol 75mg SR tablets (Arun Pharmaceuticals Ltd),res25: NSAID,drug
CPRD_product_code,31787,Econac SR 75mg tablets (AMCo),res25: NSAID,drug
CPRD_product_code,29181,Dicloflex 75mg SR tablets (Almus Pharmaceuticals Ltd),res25: NSAID,drug
CPRD_product_code,4631,Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),res25: NSAID,drug
