Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,45831,Dacadis MR 30mg tablets (Generics (UK) Ltd),res50: sulfonylureas,drug
CPRD_product_code,40425,Nazdol MR 30mg tablets (Teva UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,34507,Glibenclamide 2.5mg tablets (Wockhardt UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,21424,Glibenclamide 5mg/5ml oral suspension,res50: sulfonylureas,drug
CPRD_product_code,34563,Glibenclamide 5mg tablets (Wockhardt UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,40365,Glimepiride 1mg tablets (Actavis UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,34706,Glibenclamide 2.5mg tablets (IVAX Pharmaceuticals UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,34676,Glibenclamide 2.5mg tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,36856,Gliclazide 80mg tablets (Sandoz Ltd),res50: sulfonylureas,drug
CPRD_product_code,34932,Gliclazide 80mg tablets (Genus Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,34802,Glipizide 5mg tablets (IVAX Pharmaceuticals UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,34957,Tolbutamide 500mg tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,45215,Gliclazide 80mg Tablet (Neo Laboratories Ltd),res50: sulfonylureas,drug
CPRD_product_code,43465,Zicron 40mg tablets (Bristol Laboratories Ltd),res50: sulfonylureas,drug
CPRD_product_code,41593,Glibenclamide 2.5mg tablets (Teva UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,41559,Glibenclamide 5mg tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,43065,Gliclazide 40mg tablets,res50: sulfonylureas,drug
CPRD_product_code,42790,Gliclazide 80mg Tablet (Merck Generics (UK) Ltd),res50: sulfonylureas,drug
CPRD_product_code,44738,Niddaryl 1mg tablets (Dee Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,44473,Edicil MR 30mg tablets (Ratiopharm UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,44304,Glyconon 500mg Tablet (DDSA Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,53288,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,47894,Nazdol MR 30mg tablets (Consilient Health Ltd),res50: sulfonylureas,drug
CPRD_product_code,46927,Tolbutamide 500mg tablets (Teva UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,51955,Gliclazide 80mg tablets (Accord Healthcare Ltd),res50: sulfonylureas,drug
CPRD_product_code,48056,Gliclazide 80mg tablets (Sovereign Medical Ltd),res50: sulfonylureas,drug
CPRD_product_code,48120,Avandia 2mg Tablet (GlaxoSmithKline UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,60495,Gliclazide 80mg tablets (Teva UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,56376,Rosiglitazone 4mg with glimepiride 4mg tablet,res50: sulfonylureas,drug
CPRD_product_code,54764,Gliclazide 80mg tablets (Arrow Generics Ltd),res50: sulfonylureas,drug
CPRD_product_code,56008,Gliclazide 80mg tablets (Almus Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,55862,Gliclazide Oral solution,res50: sulfonylureas,drug
CPRD_product_code,57830,Gliclazide 30mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),res50: sulfonylureas,drug
CPRD_product_code,56437,Gliclazide 60mg modified-release tablets,res50: sulfonylureas,drug
CPRD_product_code,57601,Daonil 5mg tablets (Dowelhurst Ltd),res50: sulfonylureas,drug
CPRD_product_code,61957,Gliclazide 40mg tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,61311,Glimepiride 4mg tablets (Sigma Pharmaceuticals Plc),res50: sulfonylureas,drug
CPRD_product_code,62034,Laaglyda MR 60mg tablets (Consilient Health Ltd),res50: sulfonylureas,drug
CPRD_product_code,62014,Glimepiride 2mg tablets (Accord Healthcare Ltd),res50: sulfonylureas,drug
CPRD_product_code,32,Gliclazide 80mg tablets,res50: sulfonylureas,drug
CPRD_product_code,547,Glipizide 2.5mg tablets,res50: sulfonylureas,drug
CPRD_product_code,6337,Glimepiride 3mg tablets,res50: sulfonylureas,drug
CPRD_product_code,7912,Semi-Daonil 2.5mg tablets (Sanofi),res50: sulfonylureas,drug
CPRD_product_code,17706,Minodiab 2.5mg tablets (Pfizer Ltd),res50: sulfonylureas,drug
CPRD_product_code,37617,Rosiglitazone 2mg tablet,res50: sulfonylureas,drug
CPRD_product_code,41558,Glibenclamide 5mg tablets (Teva UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,47074,Gliclazide 80mg/5ml oral suspension,res50: sulfonylureas,drug
CPRD_product_code,58882,Gliclazide 120mg/5ml oral suspension,res50: sulfonylureas,drug
CPRD_product_code,34399,Gliclazide 80mg tablets (IVAX Pharmaceuticals UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,2219,Glibenclamide 2.5mg tablets,res50: sulfonylureas,drug
CPRD_product_code,1847,Chlorpropamide 250mg tablets,res50: sulfonylureas,drug
CPRD_product_code,7332,Amaryl 1mg tablets (Zentiva),res50: sulfonylureas,drug
CPRD_product_code,4862,Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,1965,Tolbutamide 500mg tablets,res50: sulfonylureas,drug
CPRD_product_code,1964,Diamicron 80mg tablets (Servier Laboratories Ltd),res50: sulfonylureas,drug
CPRD_product_code,1254,Glibenclamide 5mg tablets,res50: sulfonylureas,drug
CPRD_product_code,1253,Chlorpropamide 100mg tablets,res50: sulfonylureas,drug
CPRD_product_code,7284,Amaryl 2mg tablets (Zentiva),res50: sulfonylureas,drug
CPRD_product_code,5276,Glimepiride 1mg tablets,res50: sulfonylureas,drug
CPRD_product_code,5636,Glipizide 5mg tablets,res50: sulfonylureas,drug
CPRD_product_code,5353,Glimepiride 2mg tablets,res50: sulfonylureas,drug
CPRD_product_code,5316,Glimepiride 4mg tablets,res50: sulfonylureas,drug
CPRD_product_code,5627,Gliclazide 30mg modified-release tablets,res50: sulfonylureas,drug
CPRD_product_code,33673,Tolbutamide 500mg tablets (Actavis UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,12513,Glibenese 5mg tablets (Pfizer Ltd),res50: sulfonylureas,drug
CPRD_product_code,11946,Tolbutamide 50mg/ml Injection,res50: sulfonylureas,drug
CPRD_product_code,8034,Diabinese 100mg Tablet (Pfizer Ltd),res50: sulfonylureas,drug
CPRD_product_code,7744,Daonil 5mg tablets (Sanofi),res50: sulfonylureas,drug
CPRD_product_code,7409,Amaryl 3mg tablets (Zentiva),res50: sulfonylureas,drug
CPRD_product_code,11695,Diamicron 30mg MR tablets (Servier Laboratories Ltd),res50: sulfonylureas,drug
CPRD_product_code,10427,Tolazamide 250mg Tablet,res50: sulfonylureas,drug
CPRD_product_code,8168,Diabinese 250mg Tablet (Pfizer Ltd),res50: sulfonylureas,drug
CPRD_product_code,8976,Euglucon 2.5mg tablets (Aventis Pharma),res50: sulfonylureas,drug
CPRD_product_code,11284,Amaryl 4mg tablets (Zentiva),res50: sulfonylureas,drug
CPRD_product_code,12455,Rastinon 500mg Tablet (Hoechst Marion Roussel),res50: sulfonylureas,drug
CPRD_product_code,12259,Glibornuride 25mg Tablet,res50: sulfonylureas,drug
CPRD_product_code,12245,Glutril 25mg Tablet (Roche Products Ltd),res50: sulfonylureas,drug
CPRD_product_code,29939,Gliclazide 80mg tablets (Generics (UK) Ltd),res50: sulfonylureas,drug
CPRD_product_code,29326,Glipizide 5mg tablets (Generics (UK) Ltd),res50: sulfonylureas,drug
CPRD_product_code,21892,Diaglyk 80mg tablets (Ashbourne Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,16602,Calabren 2.5mg Tablet (Berk Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,15374,Gliclazide 40mg/5ml oral suspension,res50: sulfonylureas,drug
CPRD_product_code,21832,Diabetamide 5mg tablets (Ashbourne Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,17343,Gliclazide 80mg tablets (A A H Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,13331,Euglucon 5mg tablets (Sanofi),res50: sulfonylureas,drug
CPRD_product_code,21564,Gliclazide 80mg tablets (Wockhardt UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,17698,Minodiab 5mg tablets (Pfizer Ltd),res50: sulfonylureas,drug
CPRD_product_code,21489,Tolanase 250mg Tablet (Pharmacia Ltd),res50: sulfonylureas,drug
CPRD_product_code,19336,Tolazamide 100mg Tablet,res50: sulfonylureas,drug
CPRD_product_code,22858,Acetohexamide 500mg tablets,res50: sulfonylureas,drug
CPRD_product_code,26118,Dimelor 500mg Tablet (Eli Lilly and Company Ltd),res50: sulfonylureas,drug
CPRD_product_code,25636,Libanil 2.5mg Tablet (Approved Prescription Services Ltd),res50: sulfonylureas,drug
CPRD_product_code,22145,Tolanase 100mg Tablet (Pharmacia Ltd),res50: sulfonylureas,drug
CPRD_product_code,24848,Glymidine sodium 500mg Tablet,res50: sulfonylureas,drug
CPRD_product_code,27969,Glymese 250mg Tablet (DDSA Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,26218,Calabren 5mg Tablet (Berk Pharmaceuticals Ltd),res50: sulfonylureas,drug
CPRD_product_code,30460,Malix 5mg Tablet (Lagap),res50: sulfonylureas,drug
CPRD_product_code,28708,Malix 2.5mg Tablet (Lagap),res50: sulfonylureas,drug
CPRD_product_code,31474,Libanil 5mg Tablet (Approved Prescription Services Ltd),res50: sulfonylureas,drug
CPRD_product_code,31212,Gliclazide 80mg tablets (Actavis UK Ltd),res50: sulfonylureas,drug
CPRD_product_code,33562,Duclazide 80mg Tablet (Dumex Ltd),res50: sulfonylureas,drug
