Coding System (Read),Codes,Description,Entity type,Category
Read,Nyu1200,[X]Other specified rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N04y200,Adult-onset Still's disease,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043200,Pauciarticular juvenile rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N045500,Juvenile rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043z00,Juvenile rheumatoid arthritis NOS,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043300,Monarticular juvenile rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040800,Rheumatoid arthritis of MCP joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N005.00,Adult Still's Disease,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040700,Rheumatoid arthritis of wrist,res34: rheumatoid_arthritis_group2,diagnostic
Read,14G1.00,H/O: rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,2G27.00,O/E-hands-rheumatoid spindling,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040600,Rheumatoid arthritis of distal radio-ulnar joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040100,Other rheumatoid arthritis of spine,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040.00,Rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040000,Rheumatoid arthritis of cervical spine,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040500,Rheumatoid arthritis of elbow,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040200,Rheumatoid arthritis of shoulder,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040400,Rheumatoid arthritis of acromioclavicular joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040B00,Rheumatoid arthritis of hip,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040L00,Rheumatoid arthritis of lesser MTP joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040A00,Rheumatoid arthritis of DIP joint of finger,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040900,Rheumatoid arthritis of PIP joint of finger,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040K00,Rheumatoid arthritis of 1st MTP joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040F00,Rheumatoid arthritis of ankle,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040C00,Rheumatoid arthritis of sacro-iliac joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040D00,Rheumatoid arthritis of knee,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040J00,Rheumatoid arthritis of other tarsal joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040G00,Rheumatoid arthritis of subtalar joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040H00,Rheumatoid arthritis of talonavicular joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043.00,Juvenile rheumatoid arthritis - Still's disease,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040T00,Flare of rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040M00,Rheumatoid arthritis of IP joint of toe,res34: rheumatoid_arthritis_group2,diagnostic
Read,N040S00,Rheumatoid arthritis - multiple joint,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043000,Juvenile rheumatoid arthropathy unspecified,res34: rheumatoid_arthritis_group2,diagnostic
Read,N043100,Acute polyarticular juvenile rheumatoid arthritis,res34: rheumatoid_arthritis_group2,diagnostic
