Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,34443,Atenolol 50mg tablets (Wockhardt UK Ltd),res25: P1betablockers,drug
CPRD_product_code,34365,Atenolol 50mg tablets (Teva UK Ltd),res25: P1betablockers,drug
CPRD_product_code,17322,Atenix 25 tablets (Ashbourne Pharmaceuticals Ltd),res25: P1betablockers,drug
CPRD_product_code,29398,Atenamin 100mg Tablet (OPD Pharm),res25: P1betablockers,drug
CPRD_product_code,8172,Acebutolol 100mg capsules,res25: P1betablockers,drug
CPRD_product_code,8113,Acebutolol 200mg capsules,res25: P1betablockers,drug
CPRD_product_code,8023,Sectral 400mg tablets (Sanofi),res25: P1betablockers,drug
CPRD_product_code,34265,Atenolol 50mg tablets (Sandoz Ltd),res25: P1betablockers,drug
CPRD_product_code,15730,Totamol 100mg Tablet (C P Pharmaceuticals Ltd),res25: P1betablockers,drug
CPRD_product_code,7620,Acebutolol 400mg tablets,res25: P1betablockers,drug
CPRD_product_code,12296,Sectral 100mg capsules (Sanofi),res25: P1betablockers,drug
CPRD_product_code,15176,Totamol 50mg Tablet (C P Pharmaceuticals Ltd),res25: P1betablockers,drug
CPRD_product_code,26,Atenolol 25mg tablets,res25: P1betablockers,drug
CPRD_product_code,8555,Sectral 200mg capsules (Sanofi),res25: P1betablockers,drug
CPRD_product_code,24,Atenolol 100mg tablets,res25: P1betablockers,drug
CPRD_product_code,45309,Acebutolol 400mg tablets (A A H Pharmaceuticals Ltd),res25: P1betablockers,drug
CPRD_product_code,8189,Secadrex 200mg/12.5mg tablets (Sanofi),res25: P1betablockers,drug
CPRD_product_code,5,Atenolol 50mg tablets,res25: P1betablockers,drug
CPRD_product_code,14126,Acebutolol 200mg / Hydrochlorothiazide 12.5mg tablets,res25: P1betablockers,drug
CPRD_product_code,2587,Tenormin 100mg tablets (AstraZeneca UK Ltd),res25: P1betablockers,drug
