Coding System (Read),Codes,Description,Entity type,Category
Read,E001.00,Presenile dementia,res11: Dementia,diagnostic
Read,E000.00,Uncomplicated senile dementia,res11: Dementia,diagnostic
Read,E00..12,Senile/presenile dementia,res11: Dementia,diagnostic
Read,E00..11,Senile dementia,res11: Dementia,diagnostic
Read,1461,H/O: dementia,res11: Dementia,diagnostic
Read,E001300,Presenile dementia with depression,res11: Dementia,diagnostic
Read,E001100,Presenile dementia with delirium,res11: Dementia,diagnostic
Read,Fyu3000,[X]Other Alzheimer's disease,res11: Dementia,diagnostic
Read,E001000,Uncomplicated presenile dementia,res11: Dementia,diagnostic
Read,E001200,Presenile dementia with paranoia,res11: Dementia,diagnostic
Read,F110100,Alzheimer's disease with late onset,res11: Dementia,diagnostic
Read,E041.00,Dementia in conditions EC,res11: Dementia,diagnostic
Read,E002.00,Senile dementia with depressive or paranoid features,res11: Dementia,diagnostic
Read,E001z00,Presenile dementia NOS,res11: Dementia,diagnostic
Read,E004z00,Arteriosclerotic dementia NOS,res11: Dementia,diagnostic
Read,E002100,Senile dementia with depression,res11: Dementia,diagnostic
Read,E002z00,Senile dementia with depressive or paranoid features NOS,res11: Dementia,diagnostic
Read,E002000,Senile dementia with paranoia,res11: Dementia,diagnostic
Read,E004.11,Multi infarct dementia,res11: Dementia,diagnostic
Read,E004.00,Arteriosclerotic dementia,res11: Dementia,diagnostic
Read,E004300,Arteriosclerotic dementia with depression,res11: Dementia,diagnostic
Read,E003.00,Senile dementia with delirium,res11: Dementia,diagnostic
Read,E004200,Arteriosclerotic dementia with paranoia,res11: Dementia,diagnostic
Read,E004000,Uncomplicated arteriosclerotic dementia,res11: Dementia,diagnostic
Read,E004100,Arteriosclerotic dementia with delirium,res11: Dementia,diagnostic
Read,F110000,Alzheimer's disease with early onset,res11: Dementia,diagnostic
Read,Eu00z11,[X]Alzheimer's dementia unspec,res11: Dementia,diagnostic
Read,Eu00100,[X]Dementia in Alzheimer's disease with late onset,res11: Dementia,diagnostic
Read,Eu00011,"[X]Presenile dementia,Alzheimer's type",res11: Dementia,diagnostic
Read,Eu00.00,[X]Dementia in Alzheimer's disease,res11: Dementia,diagnostic
Read,Eu00000,[X]Dementia in Alzheimer's disease with early onset,res11: Dementia,diagnostic
Read,Eu00013,[X]Alzheimer's disease type 2,res11: Dementia,diagnostic
Read,Eu00012,"[X]Primary degen dementia, Alzheimer's type, presenile onset",res11: Dementia,diagnostic
Read,Eu00111,[X]Alzheimer's disease type 1,res11: Dementia,diagnostic
Read,Eu00113,"[X]Primary degen dementia of Alzheimer's type, senile onset",res11: Dementia,diagnostic
Read,Eu00112,"[X]Senile dementia,Alzheimer's type",res11: Dementia,diagnostic
Read,Eu00z00,"[X]Dementia in Alzheimer's disease, unspecified",res11: Dementia,diagnostic
Read,Eu00200,"[X]Dementia in Alzheimer's dis, atypical or mixed type",res11: Dementia,diagnostic
Read,Eu01.11,[X]Arteriosclerotic dementia,res11: Dementia,diagnostic
Read,Eu01.00,[X]Vascular dementia,res11: Dementia,diagnostic
Read,Eu01300,[X]Mixed cortical and subcortical vascular dementia,res11: Dementia,diagnostic
Read,Eu01200,[X]Subcortical vascular dementia,res11: Dementia,diagnostic
Read,Eu01000,[X]Vascular dementia of acute onset,res11: Dementia,diagnostic
Read,F110.00,Alzheimer's disease,res11: Dementia,diagnostic
Read,Eu01111,[X]Predominantly cortical dementia,res11: Dementia,diagnostic
Read,Eu01100,[X]Multi-infarct dementia,res11: Dementia,diagnostic
Read,Eu04100,[X]Delirium superimposed on dementia,res11: Dementia,diagnostic
Read,Eu02z00,[X] Unspecified dementia,res11: Dementia,diagnostic
Read,Eu01z00,"[X]Vascular dementia, unspecified",res11: Dementia,diagnostic
Read,Eu01y00,[X]Other vascular dementia,res11: Dementia,diagnostic
Read,Eu02z11,[X] Presenile dementia NOS,res11: Dementia,diagnostic
Read,Eu02z14,[X] Senile dementia NOS,res11: Dementia,diagnostic
Read,Eu02z16,"[X] Senile dementia, depressed or paranoid type",res11: Dementia,diagnostic
Read,Eu02z13,[X] Primary degenerative dementia NOS,res11: Dementia,diagnostic
