Coding System (Read),Codes,Description,Entity type,Category
Read,Eu44.11,[X]Conversion hysteria,res36: Anxiety,diagnostic
Read,E294.00,Adjustment reaction with disturbance emotion and conduct,res36: Anxiety,diagnostic
Read,Eu44412,[X]Psychogenic dysphonia,res36: Anxiety,diagnostic
Read,225J.00,O/E - panic attack,res36: Anxiety,diagnostic
Read,8G52.00,Antiphobic therapy,res36: Anxiety,diagnostic
Read,E20y000,Somatization disorder,res36: Anxiety,diagnostic
Read,Eu45317,[X]Psychogenic diarrhoea,res36: Anxiety,diagnostic
Read,E201.00,Hysteria,res36: Anxiety,diagnostic
Read,E200z00,Anxiety state NOS,res36: Anxiety,diagnostic
Read,E200500,Recurrent anxiety,res36: Anxiety,diagnostic
Read,E29..00,Adjustment reaction,res36: Anxiety,diagnostic
Read,Eu44.00,[X]Dissociative [conversion] disorders,res36: Anxiety,diagnostic
Read,E290000,Grief reaction,res36: Anxiety,diagnostic
Read,Eu43111,[X]Traumatic neurosis,res36: Anxiety,diagnostic
Read,E28z.12,Flying phobia,res36: Anxiety,diagnostic
Read,Eu43z00,"[X]Reaction to severe stress, unspecified",res36: Anxiety,diagnostic
Read,Eu43200,[X]Adjustment disorders,res36: Anxiety,diagnostic
Read,Eu44411,[X]Psychogenic aphonia,res36: Anxiety,diagnostic
Read,Eu44.12,[X]Conversion reaction,res36: Anxiety,diagnostic
Read,Eu44.13,[X]Hysteria,res36: Anxiety,diagnostic
Read,Eu44400,[X]Dissociative motor disorders,res36: Anxiety,diagnostic
Read,Eu44000,[X]Dissociative amnesia,res36: Anxiety,diagnostic
Read,Eu44300,[X]Trance and possession disorders,res36: Anxiety,diagnostic
Read,Eu44200,[X]Dissociative stupor,res36: Anxiety,diagnostic
Read,Eu44100,[X]Dissociative fugue,res36: Anxiety,diagnostic
Read,E26z.00,Psychosomatic disorder NOS,res36: Anxiety,diagnostic
Read,Eu44611,[X]Psychogenic deafness,res36: Anxiety,diagnostic
Read,Eu45316,[X]Psychogenic cough,res36: Anxiety,diagnostic
Read,Eu45000,[X]Somatization disorder,res36: Anxiety,diagnostic
Read,Eu44600,[X]Dissociative anaesthesia and sensory loss,res36: Anxiety,diagnostic
Read,Eu44511,[X]Pseudoseizures,res36: Anxiety,diagnostic
Read,E278111,Muscular headache,res36: Anxiety,diagnostic
Read,Eu44500,[X]Dissociative convulsions,res36: Anxiety,diagnostic
Read,Eu44z00,"[X]Dissociative [conversion] disorder, unspecified",res36: Anxiety,diagnostic
Read,Eu45.00,[X]Somatoform disorders,res36: Anxiety,diagnostic
Read,Eu44y11,[X]Ganser's syndrome,res36: Anxiety,diagnostic
Read,Eu44y00,[X]Other dissociative [conversion] disorders,res36: Anxiety,diagnostic
Read,Eu44700,[X]Mixed dissociative [conversion] disorders,res36: Anxiety,diagnostic
Read,Eu44y13,[X]Psychogenic confusion,res36: Anxiety,diagnostic
Read,Eu44y14,[X]Psychogenic twilight state,res36: Anxiety,diagnostic
Read,Eu44y12,[X]Multiple personality,res36: Anxiety,diagnostic
Read,Eu45314,[X]Neurocirculatory asthenia,res36: Anxiety,diagnostic
Read,Eu45100,[X]Undifferentiated somatoform disorder,res36: Anxiety,diagnostic
Read,Eu45011,[X]Multiple psychosomatic disorder,res36: Anxiety,diagnostic
Read,Eu45012,[X]Briquet's syndrome,res36: Anxiety,diagnostic
Read,Eu45111,[X]Undifferentiated psychosomatic disorder,res36: Anxiety,diagnostic
Read,Eu45313,[X]Gastric neurosis,res36: Anxiety,diagnostic
Read,Eu45213,[X]Hypochondriacal neurosis,res36: Anxiety,diagnostic
Read,Eu45312,[X]Da Costa's syndrome,res36: Anxiety,diagnostic
Read,Eu45200,[X]Hypochondriacal disorder,res36: Anxiety,diagnostic
Read,Eu45212,[X]Dysmorphophobia nondelusional,res36: Anxiety,diagnostic
Read,Eu45211,[X]Body dysmorphic disorder,res36: Anxiety,diagnostic
Read,Eu45214,[X]Hypochondriasis,res36: Anxiety,diagnostic
Read,Eu45215,[X]Nosophobia,res36: Anxiety,diagnostic
Read,Eu45311,[X]Cardiac neurosis,res36: Anxiety,diagnostic
Read,Eu45300,[X]Somatoform autonomic dysfunction,res36: Anxiety,diagnostic
Read,Eu46100,[X]Depersonalization - derealization syndrome,res36: Anxiety,diagnostic
Read,Eu45323,[X]Psychogenic freq micturit,res36: Anxiety,diagnostic
Read,Eu45500,[X]Globus pharyngeus,res36: Anxiety,diagnostic
Read,Eu43100,[X]Post - traumatic stress disorder,res36: Anxiety,diagnostic
Read,Eu45322,[X]Psychogenic hyperventilat,res36: Anxiety,diagnostic
Read,Eu45321,[X]Psychogenic hiccough,res36: Anxiety,diagnostic
Read,Eu45320,[X]Psychogenic flatulence,res36: Anxiety,diagnostic
Read,Eu45318,[X]Psychogenic dyspepsia,res36: Anxiety,diagnostic
Read,Eu45319,[X]Psychogenic dysuria,res36: Anxiety,diagnostic
Read,Eu45414,[X]Somatoform pain disorder,res36: Anxiety,diagnostic
Read,Eu45324,[X]Psychogenic IBS,res36: Anxiety,diagnostic
Read,Eu45325,[X]Psychogenic pylorospasm,res36: Anxiety,diagnostic
Read,Eu45400,[X]Persistent somatoform pain disorder,res36: Anxiety,diagnostic
Read,Eu45411,[X]Psychalgia,res36: Anxiety,diagnostic
Read,Eu45413,[X]Psychogenic headache,res36: Anxiety,diagnostic
Read,Eu45412,[X]Psychogenic backache,res36: Anxiety,diagnostic
Read,Eu46011,[X]Fatigue syndrome,res36: Anxiety,diagnostic
Read,Eu45z11,[X]Psychosomatic disorder NOS,res36: Anxiety,diagnostic
Read,Eu45511,[X]Globus hystericus,res36: Anxiety,diagnostic
Read,Eu45z00,"[X]Somatoform disorder, unspecified",res36: Anxiety,diagnostic
Read,Eu45y00,[X]Other somatoform disorders,res36: Anxiety,diagnostic
Read,Eu45y11,[X]Psychogenic dysmenorrhoea,res36: Anxiety,diagnostic
Read,2258.00,O/E - anxious,res36: Anxiety,diagnostic
Read,Eu45y12,[X]Globus hystericus,res36: Anxiety,diagnostic
Read,Eu45y14,[X]Psychogenic torticollis,res36: Anxiety,diagnostic
Read,Eu45y13,[X]Psychogenic pruritis,res36: Anxiety,diagnostic
Read,Eu46000,[X]Neurasthenia,res36: Anxiety,diagnostic
Read,Eu46.00,[X]Other neurotic disorders,res36: Anxiety,diagnostic
Read,Eu46y12,[X]Dhat syndrome,res36: Anxiety,diagnostic
Read,Eu46y16,[X]Psychogenic syncope,res36: Anxiety,diagnostic
Read,Eu46y11,[X]Briquet's disorder,res36: Anxiety,diagnostic
Read,Eu46y00,[X]Other specified neurotic disorders,res36: Anxiety,diagnostic
Read,Eu46y15,[X]Psychasthenia neurosis,res36: Anxiety,diagnostic
Read,Eu46y13,"[X]Occupational neurosis, including writer's cramp",res36: Anxiety,diagnostic
Read,Eu46y14,[X]Psychasthenia,res36: Anxiety,diagnostic
Read,Eu46z00,"[X]Neurotic disorder, unspecified",res36: Anxiety,diagnostic
Read,Eu93000,[X]Separation anxiety disorder of childhood,res36: Anxiety,diagnostic
Read,Eu51511,[X]Dream anxiety disorder,res36: Anxiety,diagnostic
Read,Eu46z11,[X]Neurosis NOS,res36: Anxiety,diagnostic
Read,Eu93100,[X]Phobic anxiety disorder of childhood,res36: Anxiety,diagnostic
Read,Eu93y12,[X]Childhood overanxious disorder,res36: Anxiety,diagnostic
Read,Eu93200,[X]Social anxiety disorder of childhood,res36: Anxiety,diagnostic
Read,Z4L1.00,Anxiety counselling,res36: Anxiety,diagnostic
Read,ZS7C700,Post-traumatic mutism,res36: Anxiety,diagnostic
Read,Eu41012,[X]Panic state,res36: Anxiety,diagnostic
Read,Eu43015,[X]Psychic shock,res36: Anxiety,diagnostic
Read,E28..11,Combat fatigue,res36: Anxiety,diagnostic
Read,Eu43000,[X]Acute stress reaction,res36: Anxiety,diagnostic
Read,E28..00,Acute reaction to stress,res36: Anxiety,diagnostic
Read,E283.00,Other acute stress reactions,res36: Anxiety,diagnostic
Read,E282.00,Acute stupor state due to acute stress reaction,res36: Anxiety,diagnostic
Read,E280.00,Acute panic state due to acute stress reaction,res36: Anxiety,diagnostic
Read,E281.00,Acute fugue state due to acute stress reaction,res36: Anxiety,diagnostic
Read,E283100,Acute posttrauma stress state,res36: Anxiety,diagnostic
Read,E283000,Acute situational disturbance,res36: Anxiety,diagnostic
Read,E28z.00,Acute stress reaction NOS,res36: Anxiety,diagnostic
Read,E283z00,Other acute stress reaction NOS,res36: Anxiety,diagnostic
