Coding System (Read),Codes,Description,Entity type,Category
Read,E104.00,Acute schizophrenic episode,res36: Schizophrenia spectrum,diagnostic
Read,E107500,Schizo-affective schizophrenia in remission,res36: Schizophrenia spectrum,diagnostic
Read,Eu20500,[X]Residual schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E107z00,Schizo-affective schizophrenia NOS,res36: Schizophrenia spectrum,diagnostic
Read,E10y100,Coenesthopathic schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,Eu20511,[X]Chronic undifferentiated schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E107400,Acute exacerbation of chronic schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,Eu22100,[X]Delusional misidentification syndrome,res36: Schizophrenia spectrum,diagnostic
Read,E10y.00,Other schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E107200,Chronic schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E10y.11,Cenesthopathic schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E11z000,Unspecified affective psychoses NOS,res36: Schizophrenia spectrum,diagnostic
Read,E107300,Acute exacerbation subchronic schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E10..00,Schizophrenic disorders,res36: Schizophrenia spectrum,diagnostic
Read,E107100,Subchronic schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E105500,Latent schizophrenia in remission,res36: Schizophrenia spectrum,diagnostic
Read,E107000,Unspecified schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E105200,Chronic latent schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E107.11,Cyclic schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E107.00,Schizo-affective schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E105z00,Latent schizophrenia NOS,res36: Schizophrenia spectrum,diagnostic
Read,E106.00,Residual schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E10y000,Atypical schizophrenia,res36: Schizophrenia spectrum,diagnostic
Read,E11z.00,Other and unspecified affective psychoses,res36: Schizophrenia spectrum,diagnostic
Read,E10yz00,Other schizophrenia NOS,res36: Schizophrenia spectrum,diagnostic
