Coding System (Read),Codes,Description,Entity type,Category
Read,576,Methylphenidate 10mg tablets,res28: ADHD prodcodes,drug
Read,57786,Lisdexamfetamine 70mg capsules,res28: ADHD prodcodes,drug
Read,2679,Ritalin 10mg tablets (Novartis Pharmaceuticals UK Ltd),res28: ADHD prodcodes,drug
Read,56742,Elvanse 70mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,23161,Tranquilyn 5mg tablets (Genesis Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,56576,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,14129,Atomoxetine 18mg capsules,res28: ADHD prodcodes,drug
Read,11733,Methylphenidate 20mg tablets,res28: ADHD prodcodes,drug
Read,7100,Atomoxetine 10mg capsules,res28: ADHD prodcodes,drug
Read,6643,Atomoxetine 40mg capsules,res28: ADHD prodcodes,drug
Read,6645,Atomoxetine 25mg capsules,res28: ADHD prodcodes,drug
Read,6644,Atomoxetine 60mg capsules,res28: ADHD prodcodes,drug
Read,55747,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,55635,Atomoxetine 100mg capsules,res28: ADHD prodcodes,drug
Read,17014,Strattera 40mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,56336,Elvanse 50mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,40279,Atomoxetine 80mg capsules,res28: ADHD prodcodes,drug
Read,16949,Strattera 25mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,14119,Strattera 10mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,17588,Strattera 60mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,41492,Strattera 80mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,18832,Strattera 18mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,55169,Lisdexamfetamine 50mg capsules,res28: ADHD prodcodes,drug
Read,59365,Strattera 100mg capsules (Eli Lilly and Company Ltd),res28: ADHD prodcodes,drug
Read,54804,Equasym XL 10mg capsules (DE Pharmaceuticals),res28: ADHD prodcodes,drug
Read,56713,Ritalin-SR 20mg tablets (Imported (United States)),res28: ADHD prodcodes,drug
Read,6868,Equasym XL 20mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,5810,Concerta XL 18mg tablets (Janssen-Cilag Ltd),res28: ADHD prodcodes,drug
Read,54504,Methylphenidate 20mg modified-release tablets,res28: ADHD prodcodes,drug
Read,58678,Concerta 54mg modified-release tablets (Imported (Belgium)),res28: ADHD prodcodes,drug
Read,5811,Concerta XL 36mg tablets (Janssen-Cilag Ltd),res28: ADHD prodcodes,drug
Read,35159,Concerta XL 27mg tablets (Janssen-Cilag Ltd),res28: ADHD prodcodes,drug
Read,6107,Methylphenidate 18mg modified-release tablets,res28: ADHD prodcodes,drug
Read,13212,Methylphenidate 10mg modified-release capsules,res28: ADHD prodcodes,drug
Read,52233,Methylphenidate 54mg modified-release tablets,res28: ADHD prodcodes,drug
Read,35469,Methylphenidate 27mg modified-release tablets,res28: ADHD prodcodes,drug
Read,6169,Methylphenidate 36mg modified-release tablets,res28: ADHD prodcodes,drug
Read,53527,Equasym XL 30mg capsules (Waymade Healthcare Plc),res28: ADHD prodcodes,drug
Read,14331,Equasym XL 30mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,52461,Equasym XL 10mg capsules (Waymade Healthcare Plc),res28: ADHD prodcodes,drug
Read,51453,Dexamfetamine 5mg/5ml oral solution,res28: ADHD prodcodes,drug
Read,13914,Equasym 5mg tablets (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,14346,Equasym XL 10mg capsules (Shire Pharmaceuticals Ltd),res28: ADHD prodcodes,drug
Read,21399,Equasym xl 20mg Capsule (Celltech Pharma Europe Ltd),res28: ADHD prodcodes,drug
Read,11536,Methylphenidate 20mg modified-release capsules,res28: ADHD prodcodes,drug
Read,36910,Medikinet 20mg tablets (Flynn Pharma Ltd),res28: ADHD prodcodes,drug
Read,14848,Methylphenidate 30mg modified-release capsules,res28: ADHD prodcodes,drug
