Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,15165,Reproterol 500micrograms/dose inhaler,res25: P2_LABAICS,drug
CPRD_product_code,36462,Fluticasone propionate 500microgram inhalation powder blisters,res25: P2_LABAICS,drug
CPRD_product_code,15326,Beclometasone 100micrograms/dose inhaler CFC free,res25: P2_LABAICS,drug
CPRD_product_code,35288,Beclometasone 400microgram inhalation powder blisters,res25: P2_LABAICS,drug
CPRD_product_code,34428,Beclometasone 50microgram/actuation Inhalation powder (Neo Laboratories Ltd),res25: P2_LABAICS,drug
CPRD_product_code,32050,Salbutamol 400 Cyclocaps (Teva UK Ltd),res25: P2_LABAICS,drug
CPRD_product_code,14736,Pulvinal Beclometasone Dipropionate 400micrograms/dose dry powder inhaler (Chiesi Ltd),res25: P2_LABAICS,drug
CPRD_product_code,31774,Beclometasone 50micrograms/dose inhaler (Generics (UK) Ltd),res25: P2_LABAICS,drug
CPRD_product_code,15706,Beclometasone 100 micrograms/actuation vortex inhaler,res25: P2_LABAICS,drug
CPRD_product_code,14757,Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler (Chiesi Ltd),res25: P2_LABAICS,drug
CPRD_product_code,14700,Budesonide 400micrograms/actuation inhaler,res25: P2_LABAICS,drug
CPRD_product_code,1642,Budesonide 400micrograms/dose dry powder inhaler,res25: P2_LABAICS,drug
CPRD_product_code,11588,Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,res25: P2_LABAICS,drug
CPRD_product_code,5580,Flixotide accuhaler 50 50microgram/inhalation Inhalation powder (Allen & Hanburys Ltd),res25: P2_LABAICS,drug
CPRD_product_code,3556,Beclometasone 50micrograms with salbutamol 100micrograms/inhalation inhaler,res25: P2_LABAICS,drug
CPRD_product_code,3666,Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),res25: P2_LABAICS,drug
CPRD_product_code,3570,Budesonide 200micrograms/actuation refill canister,res25: P2_LABAICS,drug
CPRD_product_code,30118,Salbutamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),res25: P2_LABAICS,drug
CPRD_product_code,31082,Salbuvent 5mg/ml Respirator solution (Pharmacia Ltd),res25: P2_LABAICS,drug
