Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,32110,COLESTYRAMINE sachets 4g [DOMINION],res9: lipid_lowering_other,drug
CPRD_product_code,33603,FIBRAZATE XL tablets 400mg [SANDOZ],res9: lipid_lowering_other,drug
CPRD_product_code,9491,fenofibrate micronised capsules 67mg ,res9: lipid_lowering_other,drug
CPRD_product_code,24084,COLESTYRAMINE sachets 4g [PLIVA],res9: lipid_lowering_other,drug
CPRD_product_code,6155,colestyramine with aspartame powder sugar-free 4g ,res9: lipid_lowering_other,drug
CPRD_product_code,11785,colestyramine powder sugar-free 4g ,res9: lipid_lowering_other,drug
CPRD_product_code,29328,BEZAFIBRATE tablets 200mg [HILLCROSS],res9: lipid_lowering_other,drug
CPRD_product_code,1212,colestipol granules ,res9: lipid_lowering_other,drug
CPRD_product_code,8706,MODALIM tablets 100mg [SANOFI/AVE],res9: lipid_lowering_other,drug
CPRD_product_code,34201,COLESTYRAMINE sachets 4g [ACTAVIS],res9: lipid_lowering_other,drug
CPRD_product_code,37266,colesevelam hydrochloride tablets 625mg ,res9: lipid_lowering_other,drug
CPRD_product_code,8834,LURSELLE tablets 250mg [HOECHSTMAR],res9: lipid_lowering_other,drug
CPRD_product_code,5564,COLESTID orange sachets [PHARMACIA],res9: lipid_lowering_other,drug
CPRD_product_code,19938,colestipol with aspartame granules ,res9: lipid_lowering_other,drug
CPRD_product_code,6365,COLESTID granules [PHARMACIA],res9: lipid_lowering_other,drug
CPRD_product_code,18081,COLESTID ORANGE granules [PHARMACIA],res9: lipid_lowering_other,drug
CPRD_product_code,6120,EZETROL tablets 10mg [M S D],res9: lipid_lowering_other,drug
CPRD_product_code,37953,CHOLESTAGEL tablets 625mg [GENZYME],res9: lipid_lowering_other,drug
CPRD_product_code,8082,gemfibrozil tablets 600mg ,res9: lipid_lowering_other,drug
CPRD_product_code,653,ezetimibe tablets 10mg ,res9: lipid_lowering_other,drug
CPRD_product_code,2435,LIPANTIL capsules 100mg [FOURNIER],res9: lipid_lowering_other,drug
CPRD_product_code,7540,LIPANTIL MICRO capsules 267mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,2215,LOPID capsules 300mg [PFIZER],res9: lipid_lowering_other,drug
CPRD_product_code,1324,BEZALIP tablets 200mg [ROCHE],res9: lipid_lowering_other,drug
CPRD_product_code,184,bezafibrate tablets 200mg ,res9: lipid_lowering_other,drug
CPRD_product_code,1217,LIPANTIL MICRO 200 capsules 200mg [FOURNIER],res9: lipid_lowering_other,drug
CPRD_product_code,602,bezafibrate modified release tablet 400mg ,res9: lipid_lowering_other,drug
CPRD_product_code,1215,fenofibrate capsules 100mg ,res9: lipid_lowering_other,drug
CPRD_product_code,1214,BEZALIP mono-tablets 400mg [ROCHE],res9: lipid_lowering_other,drug
CPRD_product_code,3089,ciprofibrate tablets 100mg ,res9: lipid_lowering_other,drug
CPRD_product_code,5390,fenofibrate micronised capsules 267mg ,res9: lipid_lowering_other,drug
CPRD_product_code,3318,gemfibrozil capsules 300mg ,res9: lipid_lowering_other,drug
CPRD_product_code,3159,fenofibrate capsules 200mg ,res9: lipid_lowering_other,drug
CPRD_product_code,4920,fenofibrate micronised capsules 200mg ,res9: lipid_lowering_other,drug
CPRD_product_code,4062,LOPID tablets 600mg [PFIZER],res9: lipid_lowering_other,drug
CPRD_product_code,5216,BEZALIP MONO modified release tablet 400mg [ROCHE],res9: lipid_lowering_other,drug
CPRD_product_code,4928,LIPANTIL MICRO capsules 200mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,8366,probucol tablets 250mg ,res9: lipid_lowering_other,drug
CPRD_product_code,40885,nicotinic acid with laropiprant modified release tablet 1g + 20mg ,res9: lipid_lowering_other,drug
CPRD_product_code,23956,MAXEPA emulsion [SEVEN SEAS],res9: lipid_lowering_other,drug
CPRD_product_code,8104,acipimox capsules 250mg ,res9: lipid_lowering_other,drug
CPRD_product_code,14379,LIPANTIL MICRO capsules 67mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,9639,fenofibrate micronised tablets 160mg ,res9: lipid_lowering_other,drug
CPRD_product_code,7551,NIASPAN modified release tablet 1000mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,47935,FENOFIBRATE capsules 200mg [TEVA],res9: lipid_lowering_other,drug
CPRD_product_code,29213,BEZAGEN XL modified release tablet 400mg [GEN (UK)],res9: lipid_lowering_other,drug
CPRD_product_code,39420,BEZALIP MONO modified release tablet 400mg [ACTAVIS],res9: lipid_lowering_other,drug
CPRD_product_code,42801,BEZAFIBRATE XL modified release tablet 400mg [GEN (UK)],res9: lipid_lowering_other,drug
CPRD_product_code,41396,FENOFIBRATE MICRO capsules 200mg [HILLCROSS],res9: lipid_lowering_other,drug
CPRD_product_code,39576,BEZALIP tablets 200mg [ACTAVIS],res9: lipid_lowering_other,drug
CPRD_product_code,40729,TREDAPTIVE modified release tablet 1g + 20mg [M S D],res9: lipid_lowering_other,drug
CPRD_product_code,24583,nicotinic acid modified release tablet 750mg ,res9: lipid_lowering_other,drug
CPRD_product_code,12211,nicotinic acid tablets 50mg ,res9: lipid_lowering_other,drug
CPRD_product_code,11976,NIASPAN modified release tablet 500mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,10094,NIASPAN TITRATION PACK modified release tablet 375mg + 500mg + 750mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,17813,nicotinic acid tablets 100mg ,res9: lipid_lowering_other,drug
CPRD_product_code,18126,nicotinic acid modified release tablet 1000mg ,res9: lipid_lowering_other,drug
CPRD_product_code,14963,nicotinic acid modified release tablet 500mg ,res9: lipid_lowering_other,drug
CPRD_product_code,18098,nicotinic acid modified release tablet 375mg + 500mg + 750mg ,res9: lipid_lowering_other,drug
CPRD_product_code,17824,nicotinic acid tablets 25mg ,res9: lipid_lowering_other,drug
CPRD_product_code,23153,LIPAROL XL modified release tablet 400mg [ASHBOURNE],res9: lipid_lowering_other,drug
CPRD_product_code,7544,NIASPAN modified release tablet 750mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,9716,SUPRALIP tablets 160mg [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,6572,OMACOR capsules [ABBOTT],res9: lipid_lowering_other,drug
CPRD_product_code,2662,MAXEPA capsules 1g [SEVEN SEAS],res9: lipid_lowering_other,drug
CPRD_product_code,3204,MAXEPA liquid [SEVEN SEAS],res9: lipid_lowering_other,drug
CPRD_product_code,17614,ZIMBACOL XL modified release tablet 400mg [ARCHIMEDES],res9: lipid_lowering_other,drug
CPRD_product_code,31783,FENOGAL capsules 200mg [GENUS],res9: lipid_lowering_other,drug
CPRD_product_code,1716,QUESTRAN sachets 4g [BRISTOL],res9: lipid_lowering_other,drug
CPRD_product_code,644,colestyramine powder 4g ,res9: lipid_lowering_other,drug
CPRD_product_code,1764,QUESTRAN LIGHT sachets 4g [BRISTOL],res9: lipid_lowering_other,drug
CPRD_product_code,31221,BEZAFIBRATE tablets 200mg [GEN (UK)],res9: lipid_lowering_other,drug
CPRD_product_code,34277,GEMFIBROZIL tablets 600mg [TEVA],res9: lipid_lowering_other,drug
CPRD_product_code,34181,BEZAFIBRATE modified release tablet 400mg [HILLCROSS],res9: lipid_lowering_other,drug
CPRD_product_code,4067,OLBETAM capsules 250mg [PHARMACIA],res9: lipid_lowering_other,drug
CPRD_product_code,33944,BEZAFIBRATE tablets 200mg [TEVA],res9: lipid_lowering_other,drug
