Coding System (Read),Codes,Description,Entity type,Category
Read,B642.00,Subacute lymphoid leukaemia,res21: Cancer,diagnostic
Read,ByuD700,[X]Other monocytic leukaemia,res21: Cancer,diagnostic
Read,B306500,Malignant sacral teratoma,res21: Cancer,diagnostic
Read,B553100,Malignant neoplasm of presacral region,res21: Cancer,diagnostic
Read,B626z00,Malignant mast cell tumour NOS,res21: Cancer,diagnostic
Read,B305D00,Malignant neoplasm of phalanges of hand,res21: Cancer,diagnostic
Read,B565000,Secondary and unspec malig neop internal iliac lymph nodes,res21: Cancer,diagnostic
Read,B430100,Malignant neoplasm of fundus of corpus uteri,res21: Cancer,diagnostic
Read,B670.00,Acute erythraemia and erythroleukaemia,res21: Cancer,diagnostic
Read,B080.00,Malignant neoplasm of postcricoid region,res21: Cancer,diagnostic
Read,B224z00,"Malignant neoplasm of lower lobe, bronchus or lung NOS",res21: Cancer,diagnostic
Read,B312.00,Malig neop of connective and soft tissue of hip and leg,res21: Cancer,diagnostic
Read,B545.00,Malignant neoplasm of aortic body and other paraganglia,res21: Cancer,diagnostic
Read,B524400,Malignant neoplasm of peripheral nerve of abdomen,res21: Cancer,diagnostic
Read,B08y.00,Malignant neoplasm of other specified hypopharyngeal site,res21: Cancer,diagnostic
Read,B151200,Malignant neoplasm of intrahepatic biliary passages,res21: Cancer,diagnostic
Read,B54X.00,"Malignant neoplasm-pluriglandular involvement,unspecified",res21: Cancer,diagnostic
Read,B501000,Malignant neoplasm of connective tissue of orbit,res21: Cancer,diagnostic
Read,Byu2400,[X]Malignant neoplasm/ill-defined sites within resp system,res21: Cancer,diagnostic
Read,B624.12,Hairy cell leukaemia,res21: Cancer,diagnostic
Read,B52y.00,Malignant neoplasm of other specified part of nervous system,res21: Cancer,diagnostic
Read,ByuC400,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs,res21: Cancer,diagnostic
Read,ByuD800,[X]Other specified leukaemias,res21: Cancer,diagnostic
Read,B524200,"Malignant neoplasm of peripheral nerve of low limb, incl hip",res21: Cancer,diagnostic
Read,B651200,Chronic neutrophilic leukaemia,res21: Cancer,diagnostic
Read,B067.00,Malignant neoplasm of posterior wall of oropharynx,res21: Cancer,diagnostic
Read,B62y300,Malignant lymphoma NOS of intra-abdominal lymph nodes,res21: Cancer,diagnostic
Read,B2zz.00,Malignant neoplasm of respiratory tract NOS,res21: Cancer,diagnostic
Read,Byu1100,[X]Other specified carcinomas of liver,res21: Cancer,diagnostic
Read,B03..00,Malignant neoplasm of gum,res21: Cancer,diagnostic
Read,B483.00,"Malignant neoplasm of penis, part unspecified",res21: Cancer,diagnostic
Read,B327500,Malignant melanoma of ankle,res21: Cancer,diagnostic
Read,B12z.00,Malignant neoplasm of small intestine NOS,res21: Cancer,diagnostic
Read,B06z.00,Malignant neoplasm of oropharynx NOS,res21: Cancer,diagnostic
Read,B200z00,Malignant neoplasm of nasal cavities NOS,res21: Cancer,diagnostic
Read,Byu3300,"[X]Malignant neoplasm/bone+articular cartilage, unspecified",res21: Cancer,diagnostic
Read,B213.00,Malignant neoplasm of laryngeal cartilage,res21: Cancer,diagnostic
Read,B41yz00,Malignant neoplasm of other site of cervix NOS,res21: Cancer,diagnostic
Read,B121.00,Malignant neoplasm of jejunum,res21: Cancer,diagnostic
Read,B010.00,Malignant neoplasm of base of tongue,res21: Cancer,diagnostic
Read,ByuD000,[X]Other Hodgkin's disease,res21: Cancer,diagnostic
Read,B310.00,"Malig neop of connective and soft tissue head, face and neck",res21: Cancer,diagnostic
Read,B63z.00,Immunoproliferative neoplasm or myeloma NOS,res21: Cancer,diagnostic
Read,B325700,Malignant melanoma of back,res21: Cancer,diagnostic
Read,B451.00,Malignant neoplasm of labia majora,res21: Cancer,diagnostic
Read,B325600,Malignant melanoma of umbilicus,res21: Cancer,diagnostic
Read,B630.11,Kahler's disease,res21: Cancer,diagnostic
