Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,51461,Securon SR 240mg tablets (Waymade Healthcare Plc),res50: calcium blockers,drug
CPRD_product_code,48282,Diltiazem 90mg modified-release capsules (A A H Pharmaceuticals Ltd),res50: calcium blockers,drug
CPRD_product_code,46715,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 10mg + 12.5mg,res50: calcium blockers,drug
CPRD_product_code,39357,Neofel XL 2.5mg tablets (Kent Pharmaceuticals Ltd),res50: calcium blockers,drug
CPRD_product_code,17492,Zemtard 300 XL capsules (Galen Ltd),res50: calcium blockers,drug
CPRD_product_code,16677,Cordilox 80mg tablets (IVAX Pharmaceuticals UK Ltd),res50: calcium blockers,drug
CPRD_product_code,18975,Calcicard 60mg Tablet (3M Health Care Ltd),res50: calcium blockers,drug
CPRD_product_code,34824,Diltiazem HCl 120mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd),res50: calcium blockers,drug
CPRD_product_code,16328,Verapress MR 240mg tablets (Dexcel-Pharma Ltd),res50: calcium blockers,drug
CPRD_product_code,16162,Amlodipine 5mg/5ml oral suspension,res50: calcium blockers,drug
CPRD_product_code,16038,Dilzem SR 120 capsules (Teva UK Ltd),res50: calcium blockers,drug
CPRD_product_code,9240,Adizem xl 180mg Capsule (Napp Pharmaceuticals Ltd),res50: calcium blockers,drug
CPRD_product_code,16073,Nifedipress MR 10 tablets (Teva UK Ltd),res50: calcium blockers,drug
CPRD_product_code,17474,Felodipine 5mg modified-release / Ramipril 5mg tablets,res50: calcium blockers,drug
CPRD_product_code,17338,Nifedotard 20 mr 20mg Modified-release tablet (Galen Ltd),res50: calcium blockers,drug
CPRD_product_code,16850,Angiozem CR 120mg tablets (Ashbourne Pharmaceuticals Ltd),res50: calcium blockers,drug
CPRD_product_code,452,Nifedipine 10mg capsules,res50: calcium blockers,drug
CPRD_product_code,17325,Cardilate MR 10mg tablets (Teva UK Ltd),res50: calcium blockers,drug
CPRD_product_code,17006,Triapin 5mg/5mg modified-release tablets (Sanofi),res50: calcium blockers,drug
CPRD_product_code,17448,Nifedipress mr 10mg Modified-release tablet (Sterwin Medicines),res50: calcium blockers,drug
CPRD_product_code,17406,Zemtard 180 XL capsules (Galen Ltd),res50: calcium blockers,drug
CPRD_product_code,17342,Nivaten retard 10mg Modified-release tablet (Actavis UK Ltd),res50: calcium blockers,drug
CPRD_product_code,25132,Nifopress MR 20mg tablets (Teva UK Ltd),res50: calcium blockers,drug
CPRD_product_code,18874,Disogram SR 180mg capsules (Ranbaxy (UK) Ltd),res50: calcium blockers,drug
CPRD_product_code,17640,Amlostin 5mg tablets (Discovery Pharmaceuticals Ltd),res50: calcium blockers,drug
CPRD_product_code,17557,Felotens XL 5mg tablets (Thornton & Ross Ltd),res50: calcium blockers,drug
CPRD_product_code,17599,Verapress MR 240mg tablets (Sandoz Ltd),res50: calcium blockers,drug
CPRD_product_code,17566,Felotens XL 10mg tablets (Thornton & Ross Ltd),res50: calcium blockers,drug
CPRD_product_code,17586,Slozem 300mg capsules (Merck Serono Ltd),res50: calcium blockers,drug
CPRD_product_code,18852,Disogram SR 120mg capsules (Ranbaxy (UK) Ltd),res50: calcium blockers,drug
CPRD_product_code,18404,Diltiazem 60mg modified-release capsules (A A H Pharmaceuticals Ltd),res50: calcium blockers,drug
