Coding System (Read),Codes,Description,Entity type,Category
Read,E130.11,Psychotic reactive depression,res53: P13_psychosis,diagnostic
Read,E114.11,Manic-depressive - now manic,res53: P13_psychosis,diagnostic
Read,E10y.00,Other schizophrenia,res53: P13_psychosis,diagnostic
Read,E12y.00,Other paranoid states,res53: P13_psychosis,diagnostic
Read,E107z00,Schizo-affective schizophrenia NOS,res53: P13_psychosis,diagnostic
Read,E11y.00,Other and unspecified manic-depressive psychoses,res53: P13_psychosis,diagnostic
Read,E113400,"Recurrent major depressive episodes, severe, with psychosis",res53: P13_psychosis,diagnostic
Read,E111200,"Recurrent manic episodes, moderate",res53: P13_psychosis,diagnostic
Read,E10y100,Coenesthopathic schizophrenia,res53: P13_psychosis,diagnostic
Read,E10z.00,Schizophrenia NOS,res53: P13_psychosis,diagnostic
Read,E114200,"Bipolar affective disorder, currently manic, moderate",res53: P13_psychosis,diagnostic
Read,E114100,"Bipolar affective disorder, currently manic, mild",res53: P13_psychosis,diagnostic
Read,E114400,"Bipolar affect disord, currently manic,severe with psychosis",res53: P13_psychosis,diagnostic
Read,E115300,"Bipolar affect disord, now depressed, severe, no psychosis",res53: P13_psychosis,diagnostic
Read,E115200,"Bipolar affective disorder, currently depressed, moderate",res53: P13_psychosis,diagnostic
Read,E115100,"Bipolar affective disorder, currently depressed, mild",res53: P13_psychosis,diagnostic
Read,E115z00,"Bipolar affective disorder, currently depressed, NOS",res53: P13_psychosis,diagnostic
Read,E115400,"Bipolar affect disord, now depressed, severe with psychosis",res53: P13_psychosis,diagnostic
Read,E115500,"Bipolar affect disord, now depressed, part/unspec remission",res53: P13_psychosis,diagnostic
Read,E117z00,"Unspecified bipolar affective disorder, NOS",res53: P13_psychosis,diagnostic
Read,E116300,"Mixed bipolar affective disorder, severe, without psychosis",res53: P13_psychosis,diagnostic
Read,E117.00,Unspecified bipolar affective disorder,res53: P13_psychosis,diagnostic
Read,E116600,"Mixed bipolar affective disorder, in full remission",res53: P13_psychosis,diagnostic
Read,E11y000,Unspecified manic-depressive psychoses,res53: P13_psychosis,diagnostic
Read,E11zz00,Other affective psychosis NOS,res53: P13_psychosis,diagnostic
Read,E11y100,Atypical manic disorder,res53: P13_psychosis,diagnostic
Read,E11y200,Atypical depressive disorder,res53: P13_psychosis,diagnostic
Read,E11z000,Unspecified affective psychoses NOS,res53: P13_psychosis,diagnostic
Read,E12..00,Paranoid states,res53: P13_psychosis,diagnostic
Read,E121.00,Chronic paranoid psychosis,res53: P13_psychosis,diagnostic
Read,E031100,"Subacute confusional state, of infective origin",res53: P13_psychosis,diagnostic
Read,Eu10514,[X]Alcoholic psychosis NOS,res53: P13_psychosis,diagnostic
Read,1BH3.00,Paranoid ideation,res53: P13_psychosis,diagnostic
Read,E031000,"Subacute confusional state, post traumatic",res53: P13_psychosis,diagnostic
Read,Eu20213,[X]Schizophrenic catatonia,res53: P13_psychosis,diagnostic
Read,E14z.11,Childhood schizophrenia NOS,res53: P13_psychosis,diagnostic
Read,E14y.00,Other childhood psychoses,res53: P13_psychosis,diagnostic
Read,E141100,Residual disintegrative psychoses,res53: P13_psychosis,diagnostic
Read,E134.00,Psychogenic paranoid psychosis,res53: P13_psychosis,diagnostic
Read,E14z.00,Child psychosis NOS,res53: P13_psychosis,diagnostic
Read,E14y100,Borderline psychosis of childhood,res53: P13_psychosis,diagnostic
Read,E14y000,Atypical childhood psychoses,res53: P13_psychosis,diagnostic
Read,Eu20212,[X]Schizophrenic catalepsy,res53: P13_psychosis,diagnostic
Read,Eu14700,[X]Men & beh dis due cocaine: resid & late-onset psychot dis,res53: P13_psychosis,diagnostic
Read,Eu05200,[X]Organic delusional [schizophrenia-like] disorder,res53: P13_psychosis,diagnostic
Read,Eu20200,[X]Catatonic schizophrenia,res53: P13_psychosis,diagnostic
Read,Eu20000,[X]Paranoid schizophrenia,res53: P13_psychosis,diagnostic
Read,Eu20011,[X]Paraphrenic schizophrenia,res53: P13_psychosis,diagnostic
Read,E030400,"Acute confusional state, of cerebrovascular origin",res53: P13_psychosis,diagnostic
Read,Eu20y13,[X]Schizophrenifrm psychos NOS,res53: P13_psychosis,diagnostic
Read,Eu20400,[X]Post-schizophrenic depression,res53: P13_psychosis,diagnostic
Read,Eu20y12,[X]Schizophreniform disord NOS,res53: P13_psychosis,diagnostic
