terminology,code,term,code_type
DMD,325278007,Product containing precisely metformin hydrochloride 500 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,325242002,Product containing precisely gliclazide 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,386047000,Metformin hydrochloride 500mg m/r tablet (product),1.0
DMD,19525211000001103,Linagliptin 5mg tablets (product),1.0
DMD,424345005,Product containing precisely sitagliptin (as sitagliptin phosphate) 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,24568411000001100,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd) (product),1.0
DMD,16702011000001102,Gliclazide 40mg tablets (product),1.0
DMD,24568211000001104,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd) (product),1.0
DMD,411533003,Metformin hydrochloride 1g m/r tablet (product),1.0
DMD,23637411000001103,Alogliptin 25mg tablets (product),1.0
DMD,325279004,Product containing precisely metformin hydrochloride 850 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,703680009,Product containing precisely dapagliflozin propanediol 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,3282211000001106,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),1.0
DMD,11933011000001106,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) (product),1.0
DMD,25290511000001101,Empagliflozin 10mg tablets (product),1.0
DMD,3277211000001104,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),1.0
DMD,3279211000001105,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Pharmaceuticals Ltd) (product),1.0
DMD,25290611000001102,Empagliflozin 25mg tablets (product),1.0
DMD,17609511000001109,Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),1.0
DMD,134587001,Gliclazide 30mg m/r tablet (product),1.0
DMD,7589411000001100,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),1.0
DMD,17608511000001103,Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),1.0
DMD,424513004,Product containing precisely sitagliptin (as sitagliptin phosphate) 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,326061000,Product containing precisely pioglitazone (as pioglitazone hydrochloride) 30 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,8990711000001100,Glucophage SR 500mg tablets (Merck Pharmaceuticals) (product),1.0
DMD,15859111000001102,Liraglutide 18mg/3ml solution for injection pre-filled disposable devices (product),1.0
DMD,703682001,Product containing precisely canagliflozin 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,28462311000001103,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) (product),1.0
DMD,374897009,Product containing precisely pioglitazone (as pioglitazone hydrochloride) 45 milligram/1 each conventional release oral tablet (clinical drug),1.0
