Coding System (Read),Codes,Description,Entity type,Category
Read,J612.12,Laennec's cirrhosis,res50: mild liver disease,diagnostic
Read,J615800,Juvenile portal cirrhosis,res50: mild liver disease,diagnostic
Read,J63y100,Nonspecific reactive hepatitis,res50: mild liver disease,diagnostic
Read,J615z00,Non-alcoholic cirrhosis NOS,res50: mild liver disease,diagnostic
Read,AyuB.00,[X]Viral hepatitis,res50: mild liver disease,diagnostic
Read,AD05.00,Toxoplasma hepatitis,res50: mild liver disease,diagnostic
Read,A785200,Cytomegaloviral hepatitis,res50: mild liver disease,diagnostic
Read,A98yy13,Gonococcal perihepatitis,res50: mild liver disease,diagnostic
Read,A916100,Secondary syphilitic hepatitis,res50: mild liver disease,diagnostic
Read,J615H00,Infectious cirrhosis NOS,res50: mild liver disease,diagnostic
Read,J614000,Chronic persistent hepatitis,res50: mild liver disease,diagnostic
Read,C310400,Glycogenosis with hepatic cirrhosis,res50: mild liver disease,diagnostic
Read,AyuJ900,[X]Sequelae of viral hepatitis,res50: mild liver disease,diagnostic
Read,AyuB100,[X]Other chronic viral hepatitis,res50: mild liver disease,diagnostic
Read,AyuB000,[X]Other specified acute viral hepatitis,res50: mild liver disease,diagnostic
Read,AyuB200,"[X]Chronic viral hepatitis, unspecified",res50: mild liver disease,diagnostic
Read,J612.11,Florid cirrhosis,res50: mild liver disease,diagnostic
Read,G852200,Oesophageal varices in cirrhosis of the liver,res50: mild liver disease,diagnostic
Read,C376100,Alpha-1-antitrypsin hepatitis,res50: mild liver disease,diagnostic
Read,C350012,Pigmentary cirrhosis of liver,res50: mild liver disease,diagnostic
Read,J611.00,Acute alcoholic hepatitis,res50: mild liver disease,diagnostic
Read,C370800,Cystic fibrosis related cirrhosis,res50: mild liver disease,diagnostic
Read,J61..00,Cirrhosis and chronic liver disease,res50: mild liver disease,diagnostic
Read,G852300,Oesophageal varices in alcoholic cirrhosis of the liver,res50: mild liver disease,diagnostic
