Coding System (Read),Codes,Description,Entity type,Category
Read,B23y.00,Malignant neoplasm of other specified pleura,res26: Cancer,diagnostic
Read,ByuC200,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions,res26: Cancer,diagnostic
Read,B24..00,"Malignant neoplasm of thymus, heart and mediastinum",res26: Cancer,diagnostic
Read,B1...11,Carcinoma of digestive organs and peritoneum,res26: Cancer,diagnostic
Read,B063.00,Malignant neoplasm of vallecula,res26: Cancer,diagnostic
Read,B641.11,Chronic lymphatic leukaemia,res26: Cancer,diagnostic
Read,B430.00,"Malignant neoplasm of corpus uteri, excluding isthmus",res26: Cancer,diagnostic
Read,B41..11,Cervical carcinoma (uterus),res26: Cancer,diagnostic
Read,B32..00,Malignant melanoma of skin,res26: Cancer,diagnostic
Read,B47z.11,Seminoma of testis,res26: Cancer,diagnostic
Read,B210.00,Malignant neoplasm of glottis,res26: Cancer,diagnostic
Read,B46..00,Malignant neoplasm of prostate,res26: Cancer,diagnostic
Read,B49..00,Malignant neoplasm of urinary bladder,res26: Cancer,diagnostic
Read,B34..11,Ca female breast,res26: Cancer,diagnostic
Read,B21..00,Malignant neoplasm of larynx,res26: Cancer,diagnostic
Read,B430200,Malignant neoplasm of endometrium of corpus uteri,res26: Cancer,diagnostic
Read,B4A0.00,Malignant neoplasm of kidney parenchyma,res26: Cancer,diagnostic
Read,B600.00,Reticulosarcoma,res26: Cancer,diagnostic
Read,B13..00,Malignant neoplasm of colon,res26: Cancer,diagnostic
Read,B5z..00,Malignant neoplasm of other and unspecified site NOS,res26: Cancer,diagnostic
Read,B10..00,Malignant neoplasm of oesophagus,res26: Cancer,diagnostic
Read,B133.00,Malignant neoplasm of sigmoid colon,res26: Cancer,diagnostic
Read,B440.11,Cancer of ovary,res26: Cancer,diagnostic
Read,B580.00,Secondary malignant neoplasm of kidney,res26: Cancer,diagnostic
Read,B141.00,Malignant neoplasm of rectum,res26: Cancer,diagnostic
Read,B41..00,Malignant neoplasm of cervix uteri,res26: Cancer,diagnostic
Read,B61..00,Hodgkin's disease,res26: Cancer,diagnostic
Read,B40..00,"Malignant neoplasm of uterus, part unspecified",res26: Cancer,diagnostic
Read,B22z.11,Lung cancer,res26: Cancer,diagnostic
Read,B584.00,Secondary malignant neoplasm of other part of nervous system,res26: Cancer,diagnostic
Read,B627X00,"Diffuse non-Hodgkin's lymphoma, unspecified",res26: Cancer,diagnostic
Read,B242.00,Malignant neoplasm of anterior mediastinum,res26: Cancer,diagnostic
Read,B204.00,Malignant neoplasm of frontal sinus,res26: Cancer,diagnostic
Read,B161200,Malignant neoplasm of common bile duct,res26: Cancer,diagnostic
Read,B68z.00,Leukaemia NOS,res26: Cancer,diagnostic
Read,B64..11,Lymphatic leukaemia,res26: Cancer,diagnostic
Read,B627.00,Non - Hodgkin's lymphoma,res26: Cancer,diagnostic
Read,B48..00,Malignant neoplasm of penis and other male genital organs,res26: Cancer,diagnostic
Read,B541.00,Malignant neoplasm of parathyroid gland,res26: Cancer,diagnostic
Read,B22z.00,Malignant neoplasm of bronchus or lung NOS,res26: Cancer,diagnostic
