Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,795,TOPIRAMATE caps 15mg,epilepsy_drugs,drug
CPRD_product_code,16542,LYRICA caps 25mg,epilepsy_drugs,drug
CPRD_product_code,11237,TOPIRAMATE tabs 25mg,epilepsy_drugs,drug
CPRD_product_code,9823,TOPAMAX tabs 25mg,epilepsy_drugs,drug
CPRD_product_code,7073,TOPIRAMATE tabs 50mg,epilepsy_drugs,drug
CPRD_product_code,34699,PHENYTOIN sf susp 90mg/5ml [RP],epilepsy_drugs,drug
CPRD_product_code,7108,TOPIRAMATE tabs 200mg,epilepsy_drugs,drug
CPRD_product_code,6820,TOPIRAMATE tabs 100mg,epilepsy_drugs,drug
CPRD_product_code,6504,PHENYTOIN SODIUM caps 100mg,epilepsy_drugs,drug
CPRD_product_code,13828,TIAGABINE tabs 15mg,epilepsy_drugs,drug
CPRD_product_code,18737,GABITRIL tabs 5mg,epilepsy_drugs,drug
CPRD_product_code,24264,GABITRIL tabs 15mg,epilepsy_drugs,drug
CPRD_product_code,5874,TOPIRAMATE caps 25mg,epilepsy_drugs,drug
CPRD_product_code,6624,PHENYTOIN SODIUM caps 25mg,epilepsy_drugs,drug
CPRD_product_code,5587,PHENYTOIN SODIUM caps 50mg,epilepsy_drugs,drug
CPRD_product_code,17564,NEURONTIN tabs 600mg,epilepsy_drugs,drug
CPRD_product_code,16442,TIAGABINE tabs 10mg,epilepsy_drugs,drug
CPRD_product_code,6560,SODIUM VALPROATE mr tab 500mg,epilepsy_drugs,drug
CPRD_product_code,6594,PHENYTOIN SODIUM caps 300mg,epilepsy_drugs,drug
CPRD_product_code,13825,TIAGABINE tabs 5mg,epilepsy_drugs,drug
CPRD_product_code,9979,GABAPENTIN caps & tabs 300mg + 600mg,epilepsy_drugs,drug
CPRD_product_code,28713,NEURONTIN tabs 800mg,epilepsy_drugs,drug
CPRD_product_code,25903,FOSPHENYTOIN SODIUM conc for inj 75mg/ml,epilepsy_drugs,drug
CPRD_product_code,16404,NEURONTIN TITRATION PACK caps & tabs 300mg + 600mg,epilepsy_drugs,drug
CPRD_product_code,4483,CLONAZEPAM oral drops 2.5mg/ml,epilepsy_drugs,drug
CPRD_product_code,18567,TRILEPTAL tabs 600mg,epilepsy_drugs,drug
CPRD_product_code,7005,PREGABALIN caps 300mg,epilepsy_drugs,drug
CPRD_product_code,18011,TERIL RETARD mr tab 400mg,epilepsy_drugs,drug
CPRD_product_code,17978,TERIL RETARD mr tab 200mg,epilepsy_drugs,drug
CPRD_product_code,20859,GABITRIL tabs 10mg,epilepsy_drugs,drug
CPRD_product_code,26318,GABITRIL tabs 15mg,epilepsy_drugs,drug
CPRD_product_code,6068,LEVETIRACETAM tabs 500mg,epilepsy_drugs,drug
CPRD_product_code,6022,LEVETIRACETAM tabs 250mg,epilepsy_drugs,drug
