Coding System (Read),Codes,Description,Entity type,Category
Read,dn55.,*zarontin 250mg capsules,res55: antiepileptic,diagnostic
Read,dn4x.,clonazepam 2mg/5ml s/f soln,res55: antiepileptic,diagnostic
Read,dn5x.,ethosuximide 250mg capsules                                 ,res55: antiepileptic,diagnostic
Read,dn3I.,*teril cr 400mg m/r tablets,res55: antiepileptic,diagnostic
Read,dnww.,perampanel 8mg tablets,res55: antiepileptic,diagnostic
Read,dn5z.,ethosuximide 250mg/5ml syrup                                ,res55: antiepileptic,diagnostic
Read,dn3G.,*timonil retard 400mg m/r tabs,res55: antiepileptic,diagnostic
Read,dn3B.,*epimaz 200mg tablets,res55: antiepileptic,diagnostic
Read,dn3F.,*timonil retard 200mg m/r tabs,res55: antiepileptic,diagnostic
Read,dn3H.,*teril cr 200mg m/r tablets,res55: antiepileptic,diagnostic
Read,dn4w.,clonazepam 0.5mg/5ml s/f soln,res55: antiepileptic,diagnostic
Read,dn3K.,carbagen sr 400mg m/r tablets,res55: antiepileptic,diagnostic
Read,dn3J.,carbagen sr 200mg m/r tablets,res55: antiepileptic,diagnostic
Read,dn42.,rivotril 2mg tablets,res55: antiepileptic,diagnostic
Read,dn3x.,carbamazepine 200mg chew tabs,res55: antiepileptic,diagnostic
Read,dn3a.,carbamazepine 200mg m/r tabs,res55: antiepileptic,diagnostic
Read,dn3d.,tegretol 200mg chew tabs,res55: antiepileptic,diagnostic
Read,dn3b.,carbamazepine 400mg m/r tabs,res55: antiepileptic,diagnostic
Read,dn3c.,tegretol 100mg chew tabs,res55: antiepileptic,diagnostic
Read,dn41.,*rivotril 500mcg tablets,res55: antiepileptic,diagnostic
Read,dn3y.,carbamazepine 100mg chew tabs,res55: antiepileptic,diagnostic
Read,dn4..,clonazepam [epilepsy control],res55: antiepileptic,diagnostic
Read,dn3z.,carbamazepine 100mg/5ml sf liq,res55: antiepileptic,diagnostic
Read,dn4y.,clonazepam 500mcg tablets,res55: antiepileptic,diagnostic
Read,dn54.,emeside 250mg/5ml syrup,res55: antiepileptic,diagnostic
Read,dn52.,*ethosuximide 250mg/5ml elixir                              ,res55: antiepileptic,diagnostic
Read,dn5..,ethosuximide                                                ,res55: antiepileptic,diagnostic
Read,dn4z.,clonazepam 2mg tablets,res55: antiepileptic,diagnostic
Read,dn51.,*ethosuximide 250mg capsules                                ,res55: antiepileptic,diagnostic
Read,dn53.,*emeside 250mg capsules,res55: antiepileptic,diagnostic
Read,dnwy.,perampanel 4mg tablets,res55: antiepileptic,diagnostic
Read,dn56.,zarontin 250mg/5ml syrup,res55: antiepileptic,diagnostic
Read,dn95.,*epanutin 100mg capsules,res55: antiepileptic,diagnostic
Read,dnwx.,perampanel 6mg tablets,res55: antiepileptic,diagnostic
Read,dn5y.,*ethosuximide 250mg/5ml elixir                              ,res55: antiepileptic,diagnostic
Read,dn6..,methylphenobarbital,res55: antiepileptic,diagnostic
Read,k81y.,acetazolamide 250mg tablets,res55: antiepileptic,diagnostic
Read,dn94.,epanutin 50mg capsules,res55: antiepileptic,diagnostic
Read,k812.,diamox 250mg tablets,res55: antiepileptic,diagnostic
Read,dn93.,*epanutin 25mg capsules,res55: antiepileptic,diagnostic
Read,k81x.,*acetazolamide 500mg m/r caps,res55: antiepileptic,diagnostic
Read,k811.,*diamox sustets 500mg m/r caps,res55: antiepileptic,diagnostic
Read,dnwz.,perampanel 2mg tablets,res55: antiepileptic,diagnostic
Read,k81..,acetazolamide [glaucoma],res55: antiepileptic,diagnostic
Read,k81w.,acetazolamide 250mg m/r caps,res55: antiepileptic,diagnostic
Read,dn92.,phenytoin 100mg tablets,res55: antiepileptic,diagnostic
Read,dn75.,*phenobarb sodium 30mg tablets,res55: antiepileptic,diagnostic
Read,dn6x.,*methylphenobarbitone 30mg tab,res55: antiepileptic,diagnostic
Read,dn63.,*prominal 200mg tablets,res55: antiepileptic,diagnostic
Read,dn62.,*prominal 60mg tablets,res55: antiepileptic,diagnostic
Read,dn61.,*prominal 30mg tablets,res55: antiepileptic,diagnostic
Read,dn74.,phenobarbital 100mg tablets,res55: antiepileptic,diagnostic
Read,dn73.,phenobarbital 60mg tablets,res55: antiepileptic,diagnostic
Read,dn6z.,*methylphenobarb 200mg tabs,res55: antiepileptic,diagnostic
Read,dn6y.,*methylphenobarbitone 60mg tab,res55: antiepileptic,diagnostic
Read,dn72.,phenobarbital 30mg tablets,res55: antiepileptic,diagnostic
Read,dn71.,phenobarbital 15mg tablets,res55: antiepileptic,diagnostic
Read,dn7..,phenobarbital,res55: antiepileptic,diagnostic
Read,k815.,diamox sr 250mg m/r capsules,res55: antiepileptic,diagnostic
Read,dn91.,phenytoin 50mg tablets,res55: antiepileptic,diagnostic
Read,dn7b.,*luminal 30mg tablets,res55: antiepileptic,diagnostic
Read,dn7a.,*luminal 15mg tablets,res55: antiepileptic,diagnostic
Read,dn77.,*phenobarbitone 15mg/10ml elix,res55: antiepileptic,diagnostic
Read,dn76.,*phenobarb sodium 60mg tablets,res55: antiepileptic,diagnostic
Read,dn9..,phenytoin sodium,res55: antiepileptic,diagnostic
Read,dn8..,phenytoin,res55: antiepileptic,diagnostic
Read,dn7d.,phenobarbital 15mg/5ml elixir,res55: antiepileptic,diagnostic
Read,dn7c.,*luminal 60mg tablets,res55: antiepileptic,diagnostic
Read,dn8z.,phenytoin 90mg/5ml s/f susp,res55: antiepileptic,diagnostic
Read,dn83.,phenytoin 50mg chew tabs,res55: antiepileptic,diagnostic
Read,dn82.,epanutin 50mg infatabs,res55: antiepileptic,diagnostic
Read,dn81.,epanutin 30mg/5ml suspension,res55: antiepileptic,diagnostic
Read,dn8y.,phenytoin 30mg/5ml suspension,res55: antiepileptic,diagnostic
Read,dnwv.,perampanel 10mg tablets,res55: antiepileptic,diagnostic
Read,dna3.,*mysoline 50mg tablets,res55: antiepileptic,diagnostic
Read,dn3A.,*epimaz 100mg tablets,res55: antiepileptic,diagnostic
Read,dn98.,*pentran 100mg tablets,res55: antiepileptic,diagnostic
Read,dn97.,*pentran 50mg tablets,res55: antiepileptic,diagnostic
Read,dn96.,*epanutin 300mg capsules,res55: antiepileptic,diagnostic
Read,dnf4.,lamictal 100mg tablets,res55: antiepileptic,diagnostic
Read,dn9x.,phenytoin sodium 25mg caps,res55: antiepileptic,diagnostic
Read,dn9w.,phenytoin sodium 300mg caps,res55: antiepileptic,diagnostic
Read,dna2.,*mysoline 250mg/5ml suspension,res55: antiepileptic,diagnostic
Read,dna1.,mysoline 250mg tablets,res55: antiepileptic,diagnostic
Read,dna..,primidone,res55: antiepileptic,diagnostic
Read,dn9y.,phenytoin sodium 50mg capsules,res55: antiepileptic,diagnostic
Read,dn9z.,phenytoin sodium 100mg caps,res55: antiepileptic,diagnostic
Read,dnbL.,sod valproate 500mg m/r grans,res55: antiepileptic,diagnostic
Read,dnb1.,epilim 100mg crushable tablets,res55: antiepileptic,diagnostic
Read,dnax.,primidone 50mg tablets,res55: antiepileptic,diagnostic
Read,dnf3.,lamictal 50mg tablets,res55: antiepileptic,diagnostic
Read,dnbH.,episenta 500mg/sach m/r grans,res55: antiepileptic,diagnostic
Read,dnbM.,sod valprote 1g/sach m/r grans,res55: antiepileptic,diagnostic
Read,dnb..,sodium valproate,res55: antiepileptic,diagnostic
Read,dnay.,primidone 250mg tablets,res55: antiepileptic,diagnostic
Read,dnaz.,*primidone 250mg/5ml susp,res55: antiepileptic,diagnostic
Read,dnb2.,epilim 200mg e/c tablets,res55: antiepileptic,diagnostic
Read,dnb4.,epilim 200mg/5ml s/f liq,res55: antiepileptic,diagnostic
