Coding System (Read),Codes,Description,Entity type,Category
Read,H352100,Pigeon-fanciers' lung,res50: chronic pulmonary disease,diagnostic
Read,H352z00,Bird-fancier's lung NOS,res50: chronic pulmonary disease,diagnostic
Read,H56z.00,Alveolar and parietoalveolar disease NOS,res50: chronic pulmonary disease,diagnostic
Read,663w.00,Asthma limits walking up hills or stairs,res50: chronic pulmonary disease,diagnostic
Read,1780,Aspirin induced asthma,res50: chronic pulmonary disease,diagnostic
Read,663u.00,Asthma causes daytime symptoms 1 to 2 times per week,res50: chronic pulmonary disease,diagnostic
Read,173d.00,Work aggravated asthma,res50: chronic pulmonary disease,diagnostic
Read,14B3.11,H/O: bronchitis,res50: chronic pulmonary disease,diagnostic
Read,173c.00,Occupational asthma,res50: chronic pulmonary disease,diagnostic
Read,173A.00,Exercise induced asthma,res50: chronic pulmonary disease,diagnostic
Read,14B4.00,H/O: asthma,res50: chronic pulmonary disease,diagnostic
Read,14H5.00,H/O: cong. dislocation - hip,res50: chronic pulmonary disease,diagnostic
Read,663t.00,Asthma causes daytime symptoms 1 to 2 times per month,res50: chronic pulmonary disease,diagnostic
Read,663V200,Moderate asthma,res50: chronic pulmonary disease,diagnostic
Read,663P000,Asthma limits activities 1 to 2 times per month,res50: chronic pulmonary disease,diagnostic
Read,663N000,Asthma causing night waking,res50: chronic pulmonary disease,diagnostic
Read,1O2..00,Asthma confirmed,res50: chronic pulmonary disease,diagnostic
Read,663N.00,Asthma disturbing sleep,res50: chronic pulmonary disease,diagnostic
Read,663P.00,Asthma limiting activities,res50: chronic pulmonary disease,diagnostic
Read,663N200,Asthma disturbs sleep frequently,res50: chronic pulmonary disease,diagnostic
Read,663O000,Asthma never disturbs sleep,res50: chronic pulmonary disease,diagnostic
Read,663V100,Mild asthma,res50: chronic pulmonary disease,diagnostic
Read,663P200,Asthma limits activities most days,res50: chronic pulmonary disease,diagnostic
Read,663P100,Asthma limits activities 1 to 2 times per week,res50: chronic pulmonary disease,diagnostic
Read,663O.00,Asthma not disturbing sleep,res50: chronic pulmonary disease,diagnostic
Read,663V000,Occasional asthma,res50: chronic pulmonary disease,diagnostic
Read,663U.00,Asthma management plan given,res50: chronic pulmonary disease,diagnostic
Read,663V.00,Asthma severity,res50: chronic pulmonary disease,diagnostic
Read,663q.00,Asthma daytime symptoms,res50: chronic pulmonary disease,diagnostic
Read,6.63E+102,Asthma severely restricts exercise,res50: chronic pulmonary disease,diagnostic
Read,663Q.00,Asthma not limiting activities,res50: chronic pulmonary disease,diagnostic
Read,663V300,Severe asthma,res50: chronic pulmonary disease,diagnostic
Read,663W.00,Asthma prophylactic medication used,res50: chronic pulmonary disease,diagnostic
Read,6.63E+02,Asthma sometimes restricts exercise,res50: chronic pulmonary disease,diagnostic
Read,663d.00,Emergency asthma admission since last appointment,res50: chronic pulmonary disease,diagnostic
Read,663e.00,Asthma restricts exercise,res50: chronic pulmonary disease,diagnostic
Read,663s.00,Asthma never causes daytime symptoms,res50: chronic pulmonary disease,diagnostic
