Coding System (Read),Codes,Description,Entity type,Category
Read,N054200,Oligoarticular osteoarthritis; unspecified; of upper arm,Osteoarthritis,diagnostic
Read,7130EA,STERNOCLAVICULAR JOINT OSTEOARTHROSIS,Osteoarthritis,diagnostic
Read,7130AA,OSTEOARTHROSIS ANKLE,Osteoarthritis,diagnostic
Read,7130H,OSTEOARTHROSIS TOE,Osteoarthritis,diagnostic
Read,N051000,Localised; primary osteoarthritis of unspecified site,Osteoarthritis,diagnostic
Read,7130AG,OSTEOARTHROSIS GENERAL,Osteoarthritis,diagnostic
Read,N054z00,Osteoarthritis of more than one site; unspecified; NOS,Osteoarthritis,diagnostic
Read,N050600,Erosive osteoarthrosis,Osteoarthritis,diagnostic
Read,N052800,Localised; secondary osteoarthritis of other specified site,Osteoarthritis,diagnostic
Read,N051.00,Localised; primary osteoarthritis,Osteoarthritis,diagnostic
Read,N053z00,Localised osteoarthritis; unspecified; NOS,Osteoarthritis,diagnostic
Read,N05zK00,Osteoarthritis NOS; of sacro-iliac joint,Osteoarthritis,diagnostic
Read,N050100,Generalised osteoarthritis of the hand,Osteoarthritis,diagnostic
Read,N052100,Localised; secondary osteoarthritis of the shoulder region,Osteoarthritis,diagnostic
Read,N052600,Localised; secondary osteoarthritis of the lower leg,Osteoarthritis,diagnostic
Read,N05z000,Osteoarthritis NOS; of unspecified site,Osteoarthritis,diagnostic
Read,N053.00,Localised osteoarthritis; unspecified,Osteoarthritis,diagnostic
Read,N052700,Localised; secondary osteoarthritis of the ankle and foot,Osteoarthritis,diagnostic
Read,N050z00,Generalised osteoarthritis NOS,Osteoarthritis,diagnostic
Read,N051300,Localised; primary osteoarthritis of the forearm,Osteoarthritis,diagnostic
Read,N053600,Localised osteoarthritis; unspecified; of the lower leg,Osteoarthritis,diagnostic
Read,N054800,Oligoarticular osteoarthritis; unspecified; other spec sites,Osteoarthritis,diagnostic
Read,N050000,Generalised osteoarthritis of unspecified site,Osteoarthritis,diagnostic
Read,N11D300,Osteoarthritis of spine NOS,Osteoarthritis,diagnostic
Read,N05zP00,Osteoarthritis NOS; of subtalar joint,Osteoarthritis,diagnostic
Read,N11D000,Osteoarthritis of cervical spine,Osteoarthritis,diagnostic
Read,N054600,Oligoarticular osteoarthritis; unspecified; of lower leg,Osteoarthritis,diagnostic
Read,N052200,Localised; secondary osteoarthritis of the upper arm,Osteoarthritis,diagnostic
Read,N05z711,Ankle osteoarthritis NOS,Osteoarthritis,diagnostic
Read,N052500,Localised; secondary osteoarthritis of pelvic region/thigh,Osteoarthritis,diagnostic
Read,N052.00,Localised; secondary osteoarthritis,Osteoarthritis,diagnostic
Read,N11D100,Osteoarthritis of thoracic spine,Osteoarthritis,diagnostic
Read,N052300,Localised; secondary osteoarthritis of the forearm,Osteoarthritis,diagnostic
Read,N054100,Oligoarticular osteoarthritis; unspecified; of shoulder,Osteoarthritis,diagnostic
Read,N05z200,Osteoarthritis NOS; of the upper arm,Osteoarthritis,diagnostic
Read,N054000,Oligoarticular osteoarthritis; unspec; of unspecified sites,Osteoarthritis,diagnostic
